identity_key,candidate_state,human_intent,review_note
eyewear_around_neck,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
eyewear_on_head,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
eyewear_on_headwear,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
feather_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
feather_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
finger_cots,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
finger_ribbon,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
gem_on_head,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
gold_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
green_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
green_sailor_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
grey_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
grey_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
grey_sailor_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
halo_around_horn,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
heart_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
heart_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
heart_ring_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
high_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
hoof_gloves,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
key_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
lace-trimmed_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
lace-trimmed_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
lace-trimmed_garter_belt,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
lace-trimmed_sailor_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
lace-trimmed_shirt_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
lace_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
lace_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
lace_garter_belt,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
leather_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
lipstick_ring,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
mask_around_neck,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
mask_around_one_ear,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
mask_on_head,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
mask_on_shoulder,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
mask_over_one_eye,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
mole_on_ear,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
multicolored_sailor_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
mystical_high_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
neck_corset,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
neck_garter,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_arm_strap,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_belly_chain,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_belt,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_bikini,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_bikini_bottom,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_bottom,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_dress,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_garter_belt,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_garter_straps,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_harness,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_legwear,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_legwear_garter,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_leotard,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_necktie,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_one-piece_swimsuit,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_slingshot_swimsuit,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_suspenders,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_thigh_strap,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
o-ring_top,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
over-rim_eyewear,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
paw_gloves,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
pearl_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
pendant_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
pendant_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
peter_pan_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
pink_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
pink_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
pink_sailor_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
plaid_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
plaid_sailor_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
pom_pom_(clothes),FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
posture_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
print_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
print_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
puritan_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
putting_on_earrings,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
ribbed_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
ribbon-trimmed_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
ribbon-trimmed_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
ribbon_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
round_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
rounded_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
sailor_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
silver_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
single_garter_strap,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
skull_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
skull_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
snowflake_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
spiked_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
spiked_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
spiked_gloves,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
spiked_legwear_garter,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
star_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
string_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
string_on_pinky,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
striped_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
striped_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
studded_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
studded_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
studded_garter_belt,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
suspender_corset,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
tail_slapping,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
tapping_finger,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
tassel_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
tattoo_choker,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
thigh_corset,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
under-elbow_gloves,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
uneven_gloves,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
usekh_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
vertical-striped_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
whistle_around_neck,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
wig_on_non-human,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
wing_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
wingtip_collar,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
zipper_pull_tab,FULL_REVIEW_CLOTHING_ACCESSORY_V27,,
