row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-043953,pikmin_1,Copyright,55,ピクミン,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-043959,rin-chan_now!_(vocaloid),Copyright,55,リンちゃんなう！,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-043993,colorful_x_melody_(vocaloid),Copyright,54,カラフル×メロディ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-044040,oshiete_miko_sensei,Copyright,54,おしえて巫女先生,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-044044,pygmalion._(group),Copyright,54,ぴぐまりおん。,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-044111,let's_be_one_(love_live!),Copyright,53,Let's be ONE,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-044191,kid_icarus_(nes),Copyright,52,パルテナの鏡,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-044205,nemesis_no_juukou_(vocaloid),Copyright,52,ネメシスの銃口,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-044221,shanti_(vocaloid),Copyright,52,シャンティ,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-044272,detective_pikachu_(game),Copyright,51,名探偵ピカチュウ,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-044382,mirror's_edge,Copyright,50,Mirror's Edge,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-044410,sonic_the_hedgehog_2_(movie),Copyright,50,ソニック・ザ・ムービー／ソニック VS ナックルズ,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-035995,utdr_(toby_fox),Copyright,20287,utdr (toby fox),,copyright title not uniquely resolved; manual verification required,copyright_batch004_01.csv,,,,,,,true,1,cycle-0002,Property identity/title scope could not be established at HIGH confidence in a single pass
I70-036064,cookie_(touhou),Copyright,12161,クッキー☆,,copyright title not uniquely resolved; manual verification required,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Fan-derived property identity lacks a safe formal official title
I70-036584,indie_utaite,Copyright,2143,indie utaite,,conservative fallback; Japanese title evidence is absent or ambiguous,copyright_no_trusted_ja_batch018.csv,,,,,,,true,1,cycle-0002,Generic/community scope has no unique official property title
I70-036765,reitaisai_8_contest,Copyright,1650,reitaisai 8 contest,,conservative fallback; Japanese title evidence is absent or ambiguous,copyright_no_trusted_ja_batch018.csv,,,,,,,true,1,cycle-0002,Contest sub-scope could not be mapped to a formal official title safely
I70-036866,douluo_dalu,Copyright,1425,斗羅大陸,,conservative fallback; Japanese title evidence is absent or ambiguous,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Japanese official localization title not established at HIGH confidence
I70-036936,dao_gui_yi_xian,Copyright,1283,道詭異仙,,conservative fallback; Japanese title evidence is absent or ambiguous,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Japanese official localization title not established at HIGH confidence
I70-037043,fukumoto_mahjong,Copyright,1104,福本麻雀,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Umbrella identity is ambiguous and narrowing would be unsafe
I70-037087,esse_series,Copyright,1049,Esseシリーズ,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Series identity is ambiguous without direct creator/publisher evidence
I70-037120,tolkien's_legendarium,Copyright,1001,トールキンの伝説体系,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Umbrella franchise/literary-universe tag has no single safely established official Japanese title
I70-037217,motto!_haramase!_(series),Copyright,908,もっと！孕ませ！シリーズ,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Series umbrella title requires reliable publisher/developer evidence
I70-037321,morenatsu,Copyright,810,漏れなつ。,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Official Japanese title evidence not safely established
I70-054378,fujishima_kousuke,Artist,214,藤島康介,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0003,今回の一巡で一次クレジットURLを確立できず
I70-054422,azuma_kiyohiko,Artist,213,あずまきよひこ,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0003,今回の一巡で一次クレジットURLを確立できず
I70-054448,ogura_eisuke,Artist,213,おぐらえいすけ,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0003,公式プロフィールまたは一次クレジットURLを確立できず
I70-054533,yoshida_akihiko,Artist,212,吉田明彦,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0003,今回の一巡で一次クレジットURLを確立できず
I70-054556,haruba_negi,Artist,211,春場ねぎ,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0003,今回の一巡で一次クレジットURLを確立できず
I70-055187,yokoyari_mengo,Artist,203,横槍メンゴ,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0003,No sufficiently direct first-party or publisher credit retrieved in the single pass
I70-055539,takenashi_eri,Artist,198,武梨えり,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official/profile evidence not safely established in this pass
I70-055687,takahashi_rumiko,Artist,196,高橋留美子,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official/profile evidence not safely established in this pass
I70-055712,ikeno_daigo,Artist,195,池野大悟,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Primary credit evidence not safely established in this pass
I70-055801,misakura_nankotsu,Artist,194,みさくらなんこつ,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official/profile evidence not safely established in this pass
I70-055888,saeki_shun,Artist,193,佐伯俊,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Primary publisher/profile evidence not safely established in this pass
I70-055900,tanaka_kunihiko,Artist,193,田中久仁彦,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official/profile evidence not safely established in this pass
I70-055952,nomura_tetsuya,Artist,192,野村哲也,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Primary credit evidence not safely established in this pass
I70-056004,kagesaki_yuna,Artist,191,影崎由那,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official/profile evidence not safely established in this pass
I70-056057,yamada_koutarou,Artist,191,山田孝太郎,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official profile/credit for exact artist identity not established
I70-056087,higashiyama_shou,Artist,190,東山翔,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official profile/credit for exact artist identity not established
I70-056199,okazaki_takeshi,Artist,189,岡崎武士,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official profile/credit for exact artist identity not established
I70-056276,nakamura_kanko,Artist,188,中村カンコ,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official profile/credit for exact artist identity not established
I70-056296,suzunosuke_(sagula),Artist,188,鈴ノ助,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Search found secondary profile only
I70-056325,hagiya_kaoru,Artist,187,萩谷薫,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official profile/credit for exact artist identity not established
I70-056336,kinutani_yutaka,Artist,187,絹谷ゆたか,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official profile/credit for exact artist identity not established
I70-056361,nishigori_atsushi,Artist,187,錦織敦史,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Secondary evidence found but no direct official profile/credit in this pass
I70-056418,kaneko_hiraku,Artist,186,金子ひらく,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official profile/credit for exact artist identity not established
I70-056504,hyogonosuke,Artist,185,ヒョーゴノスケ,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official profile/credit for exact artist identity not established
I70-056671,afuro,Artist,183,あｆろ,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official profile/credit for exact artist identity not established
I70-057256,robina,Artist,177,ろび～な,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,No sufficiently authoritative identity source established
I70-057414,nanaka_mai,Artist,175,ななかまい,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official profile/credit not safely established
I70-057559,yuuki_nobuteru,Artist,174,結城信輝,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Primary official profile not established
I70-057618,nekonyan,Artist,173,ねこにゃん,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official identity credit not safely established
I70-057749,shindol,Artist,172,新堂エル,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Authoritative Japanese-name source not established
I70-058000,fujimori_shiki,Artist,169,藤森しき,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,Official profile/credit not safely established
I70-058135,matsumoto_noriyuki,Artist,168,松本規之,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,official identity credit not established
I70-058189,watashiya_kaworu,Artist,168,私屋カヲル,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,official identity credit not established
I70-024371,en_ciel_rena_(magius),Character,86,エンシェル・レナ,,variant/form rendering plausible but not independently verified,variant_lost_qualifier_batch003_04.csv,,,,,,,,,,
I70-024856,lillie_(special_costume)_(pokemon),Character,84,リーリエ,,Japanese Pokemon form/name candidate consistent with franchise context,variant_lost_qualifier_batch003_04.csv,,,,,,,,,,
I70-025783,purple_heart_(goddesses'_promise)_(neptunia),Character,80,パープルハート,,variant/form rendering plausible but not independently verified,variant_lost_qualifier_batch003_04.csv,,,,,,,,,,
I70-026033,saion-ji_enju,Character,79,さいおんじ_えんじゅ,,single Japanese candidate with no conflicting evidence,character_single_candidate_remaining_batch049.csv,,,,,,,,,,
I70-026978,purple_heart_(4go)_(neptunia),Character,75,パープルハート,,variant/form rendering plausible but not independently verified,variant_lost_qualifier_batch003_04.csv,,,,,,,,,,
I70-029342,jason_voorhees_(kotobukiya_bishoujo),Character,66,ジェイソン・ボーヒーズ,ジェイソン・ボーヒーズ（コトブキヤ・ビショーホ）,single Japanese candidate with no conflicting evidence,variant_lost_qualifier_batch003_04.csv,,,,,,,,,,
I70-030374,mine_riko,Character,63,みね_りこ,,single Japanese candidate with no conflicting evidence,character_single_candidate_remaining_batch049.csv,,,,,,,,,,
I70-030969,hiwa_yurina,Character,61,日和_侑里奈,,single Japanese candidate with no conflicting evidence,character_single_candidate_remaining_batch049.csv,,,,,,,,,,
I70-031351,katsuragi_marina_(exs-tia_m),Character,60,葛城真理奈,,variant/form rendering plausible but not independently verified,variant_lost_qualifier_batch003_04.csv,,,,,,,,,,
I70-031837,momochi_myu,Character,59,百地_美卯,,single Japanese candidate with no conflicting evidence,character_single_candidate_remaining_batch049.csv,,,,,,,,,,
I70-032727,shoggoth,Character,57,ショゴス,,single Japanese candidate with no conflicting evidence,character_single_candidate_remaining_batch049.csv,,,,,,,,,,
I70-033144,shiratsuki_shino,Character,56,しらつき_しの,,single Japanese candidate with no conflicting evidence,character_single_candidate_remaining_batch049.csv,,,,,,,,,,
I70-033346,galaco_(neo),Character,55,ギャラ子,,variant/form rendering plausible but not independently verified,variant_lost_qualifier_batch003_04.csv,,,,,,,,,,
I70-000706,t-head_trainer_(umamusume),Character,4017,Tヘッドトレーナー（ウマ娘）,Tヘッドトレーナー（ウマ娘） | Tヘッド | Tヘッドトレーナー,AI監修：日本語ファン呼称の表記揺れ確認候補,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,No official Japanese character name established in this pass
I70-001100,non-human_admiral_(kancolle),Character,2838,人外提督,人外提督 | 非人間提督,ファン呼称系タグのため日本語定着名を要確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,No official Japanese character name established in this pass
I70-001418,justice_task_force_member_(blue_archive),Character,2291,正義実現委員会モブ,正義実現委員会モブ | 正実モブ,ファン定着名と公式役割名の境界を要確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,Official role versus fan mob label remains ambiguous
I70-001651,nugget_(project_moon),Character,1990,自職員,自職員,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,No official Japanese character name established in this pass
I70-001667,bloop_(gawr_gura),Character,1971,Bloop,Bloop,日本語表示名・表記の確定に追加確認が必要,character_no_trusted_ja_batch010.csv,,,,,,,true,1,cycle-0002,No authoritative Japanese localized name established in this pass
I70-001883,employee_(project_moon),Character,1786,自職員,自職員,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,Generic employee identity lacks a unique official Japanese character name
I70-002045,kama_(young)_(fate),Character,1656,カーマ（幼少）,カーマ（幼少）,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,Official source checked but exact form label not established
I70-002062,soul_(utdr),Character,1647,ソウル,ソウル,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,No authoritative Japanese localized character name established in this pass
I70-002101,tokiko_(touhou),Character,1613,朱鷺子,朱鷺子,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,Fan-established name not safely verified as official Japanese character name
I70-002117,merlin_(fate/prototype),Character,1596,マーリン〔プロトタイプ〕,マーリン〔プロトタイプ〕,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,Official source supports base name but exact tag/form mapping remains uncertain
I70-002139,artoria_pendragon_(swimsuit_ruler)_(first_ascension)_(fate),Character,1586,アルトリア・ペンドラゴン（水着ルーラー・第一再臨）,アルトリア・ペンドラゴン（水着ルーラー・第一再臨）,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,Official source supports ruler identity but not exact first-ascension label
I70-002222,green_(pokemon),Character,1523,ブルー,ブルー,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,Version/localization identity mapping is ambiguous
I70-002235,enemy_aircraft_(kancolle),Character,1516,敵航空機,敵航空機,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.
I70-002236,firefly_(spring_missive)_(honkai:_star_rail),Character,1516,ホタル（春の贈り物）,ホタル（春の贈り物）,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.
I70-002293,tailless_(zenless_zone_zero),Character,1473,無尾,無尾,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.
I70-002312,clumsy_nun_(diva),Character,1458,不器用な修道女,不器用な修道女,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.
I70-002314,red_soul_(utdr),Character,1457,赤いソウル,赤いソウル,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.
I70-002379,kama_(teenager)_(fate),Character,1423,カーマ（少女）,カーマ（少女）,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.
I70-002385,wei_wuxian_(yiling_laozu),Character,1420,魏無羨（夷陵老祖）,魏無羨（夷陵老祖）,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.
I70-002438,evanescia_(honkai:_star_rail),Character,1389,緋英,緋英,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.
I70-002466,adashino_adami,Character,1374,化野あだみ,化野あだみ,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.
