identity_key,boundary_flags,candidate_state
black_loincloth,clothing_token:loincloth,CLOTHING_BOUNDARY
black_male_swimwear,clothing_token:swimwear,CLOTHING_BOUNDARY
black_negligee,clothing_token:negligee,CLOTHING_BOUNDARY
black_nightgown,clothing_token:nightgown,CLOTHING_BOUNDARY
black_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
black_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
black_slingshot_swimsuit,"clothing_token:slingshot,swimsuit|clothing_pattern:intimate_compound",CLOTHING_BOUNDARY
black_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
black_thong,clothing_token:thong,CLOTHING_BOUNDARY
blue_babydoll,clothing_token:babydoll,CLOTHING_BOUNDARY
blue_bandeau,clothing_token:bandeau,CLOTHING_BOUNDARY
blue_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
blue_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
blue_corset,clothing_token:corset,CLOTHING_BOUNDARY
blue_fundoshi,clothing_token:fundoshi,CLOTHING_BOUNDARY
blue_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
blue_lock_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
blue_loincloth,clothing_token:loincloth,CLOTHING_BOUNDARY
blue_male_swimwear,clothing_token:swimwear,CLOTHING_BOUNDARY
blue_negligee,clothing_token:negligee,CLOTHING_BOUNDARY
blue_nightgown,clothing_token:nightgown,CLOTHING_BOUNDARY
blue_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
blue_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
blue_slingshot_swimsuit,"clothing_token:slingshot,swimsuit|clothing_pattern:intimate_compound",CLOTHING_BOUNDARY
blue_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
bodycon,clothing_token:bodycon,CLOTHING_BOUNDARY
bow_babydoll,clothing_token:babydoll,CLOTHING_BOUNDARY
bow_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
bow_garter_belt,clothing_token:garter|clothing_pattern:garter_compound,CLOTHING_BOUNDARY
bow_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
brazilian_flag_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
bridal_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
bridal_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
brown_bandeau,clothing_token:bandeau,CLOTHING_BOUNDARY
brown_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
brown_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
brown_corset,clothing_token:corset,CLOTHING_BOUNDARY
brown_garter_straps,clothing_token:garter|clothing_pattern:garter_compound,CLOTHING_BOUNDARY
brown_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
brown_loincloth,clothing_token:loincloth,CLOTHING_BOUNDARY
brown_male_swimwear,clothing_token:swimwear,CLOTHING_BOUNDARY
brown_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
brown_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
brown_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
bunny_hood_(zelda),clothing_token:bunny,CLOTHING_BOUNDARY
bunny_slippers,clothing_token:bunny,CLOTHING_BOUNDARY
camouflage_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
casual_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
cat_ear_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
checkered_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
checkered_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
checkered_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
checkered_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
collared_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
collared_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
collared_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
competition_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
cover_bikini_girl_(gta_vi)_(pose),clothing_token:bikini,CLOTHING_BOUNDARY
cow_print_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
cow_print_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
cross-laced_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
cross-laced_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
cross-laced_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
denim_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
diagonal-striped_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
diagonal-striped_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
double_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
dress_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
ecchuu_fundoshi,clothing_token:fundoshi,CLOTHING_BOUNDARY
feather-trimmed_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
fishnet_bridal_gauntlets,clothing_token:fishnet,CLOTHING_BOUNDARY
fishnet_dress,clothing_token:fishnet,CLOTHING_BOUNDARY
fishnet_gloves,clothing_token:fishnet,CLOTHING_BOUNDARY
fishnet_hiphighs,clothing_token:fishnet,CLOTHING_BOUNDARY
fishnet_kneehighs,clothing_token:fishnet,CLOTHING_BOUNDARY
fishnet_leggings,clothing_token:fishnet,CLOTHING_BOUNDARY
fishnet_leotard,"clothing_token:fishnet,leotard",CLOTHING_BOUNDARY
fishnet_pantyhose,"clothing_token:fishnet,pantyhose",CLOTHING_BOUNDARY
fishnet_shorts,clothing_token:fishnet,CLOTHING_BOUNDARY
fishnet_shrug,clothing_token:fishnet,CLOTHING_BOUNDARY
fishnet_sleeves,clothing_token:fishnet,CLOTHING_BOUNDARY
fishnet_socks,clothing_token:fishnet,CLOTHING_BOUNDARY
fishnet_swimsuit,"clothing_token:fishnet,swimsuit",CLOTHING_BOUNDARY
fishnet_thighhighs,"clothing_token:fishnet,thighhighs",CLOTHING_BOUNDARY
fishnet_top,clothing_token:fishnet,CLOTHING_BOUNDARY
fishnet_veil,clothing_token:fishnet,CLOTHING_BOUNDARY
flag_print_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
floral_print_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
floral_print_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
floral_print_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
floral_print_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
floral_print_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
florida_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
flower_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
fortune_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
frilled_babydoll,clothing_token:babydoll,CLOTHING_BOUNDARY
frilled_bandeau,clothing_token:bandeau,CLOTHING_BOUNDARY
frilled_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
frilled_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
frilled_corset,clothing_token:corset,CLOTHING_BOUNDARY
frilled_garter,clothing_token:garter|clothing_pattern:garter_compound,CLOTHING_BOUNDARY
frilled_garter_belt,clothing_token:garter|clothing_pattern:garter_compound,CLOTHING_BOUNDARY
frilled_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
frilled_negligee,clothing_token:negligee,CLOTHING_BOUNDARY
frilled_nightgown,clothing_token:nightgown,CLOTHING_BOUNDARY
frilled_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
frilled_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
frilled_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
front-tie_bikini_top,clothing_token:bikini,CLOTHING_BOUNDARY
front_zipper_swimsuit_(realise),clothing_token:swimsuit,CLOTHING_BOUNDARY
fundoshi,clothing_token:fundoshi,CLOTHING_BOUNDARY
fur-trimmed_bandeau,clothing_token:bandeau,CLOTHING_BOUNDARY
fur-trimmed_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
fur-trimmed_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
fur-trimmed_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
fur-trimmed_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
fur_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
fur_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
german_flag_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
gingham_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
glowing_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
gold_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
gold_corset,clothing_token:corset,CLOTHING_BOUNDARY
gold_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
gold_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
gold_slingshot_swimsuit,"clothing_token:slingshot,swimsuit|clothing_pattern:intimate_compound",CLOTHING_BOUNDARY
gold_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
gold_thong,clothing_token:thong,CLOTHING_BOUNDARY
gradient_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
gradient_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
gradient_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
gradient_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
gradient_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
green_babydoll,clothing_token:babydoll,CLOTHING_BOUNDARY
green_bandeau,clothing_token:bandeau,CLOTHING_BOUNDARY
green_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
green_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
green_corset,clothing_token:corset,CLOTHING_BOUNDARY
green_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
green_male_swimwear,clothing_token:swimwear,CLOTHING_BOUNDARY
green_nightgown,clothing_token:nightgown,CLOTHING_BOUNDARY
green_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
green_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
green_slingshot_swimsuit,"clothing_token:slingshot,swimsuit|clothing_pattern:intimate_compound",CLOTHING_BOUNDARY
green_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
grey_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
grey_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
grey_corset,clothing_token:corset,CLOTHING_BOUNDARY
grey_garter_straps,clothing_token:garter|clothing_pattern:garter_compound,CLOTHING_BOUNDARY
grey_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
grey_male_swimwear,clothing_token:swimwear,CLOTHING_BOUNDARY
grey_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
grey_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
grey_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
half-leotard,clothing_token:leotard,CLOTHING_BOUNDARY
halter_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
harness,clothing_token:harness,CLOTHING_BOUNDARY
harness_belt,clothing_token:harness,CLOTHING_BOUNDARY
heart_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
heattech_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
high-waist_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
high-waist_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
high_heel_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
highleg,clothing_token:highleg,CLOTHING_BOUNDARY
highleg_buruma,clothing_token:highleg,CLOTHING_BOUNDARY
highleg_dress,clothing_token:highleg,CLOTHING_BOUNDARY
highleg_leotard,"clothing_token:highleg,leotard",CLOTHING_BOUNDARY
highleg_springsuit,clothing_token:highleg,CLOTHING_BOUNDARY
hololive_summer_2022_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
hololive_summer_2023_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
hooded_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
hooded_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
impossible_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
impossible_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
impossible_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
italian_flag_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
lace-trimmed_babydoll,clothing_token:babydoll,CLOTHING_BOUNDARY
lace-trimmed_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
lace-trimmed_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
lace-trimmed_nightgown,clothing_token:nightgown,CLOTHING_BOUNDARY
lace-trimmed_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
lace-trimmed_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
lace-up_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
lace_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
lace_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
lace_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
laddered_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
laddered_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
latex_bodysuit,"clothing_token:bodysuit,latex",CLOTHING_BOUNDARY
latex_boots,clothing_token:latex,CLOTHING_BOUNDARY
latex_corset,"clothing_token:corset,latex",CLOTHING_BOUNDARY
latex_dress,clothing_token:latex|clothing_pattern:fetish_material,CLOTHING_BOUNDARY
latex_gloves,clothing_token:latex,CLOTHING_BOUNDARY
latex_hiphighs,clothing_token:latex,CLOTHING_BOUNDARY
latex_jacket,clothing_token:latex,CLOTHING_BOUNDARY
latex_legwear,clothing_token:latex,CLOTHING_BOUNDARY
latex_leotard,"clothing_token:latex,leotard",CLOTHING_BOUNDARY
latex_pants,clothing_token:latex,CLOTHING_BOUNDARY
latex_shirt,clothing_token:latex,CLOTHING_BOUNDARY
latex_shorts,clothing_token:latex,CLOTHING_BOUNDARY
latex_shrug,clothing_token:latex,CLOTHING_BOUNDARY
latex_sleeves,clothing_token:latex,CLOTHING_BOUNDARY
latex_thigh_boots,clothing_token:latex,CLOTHING_BOUNDARY
latex_thighhighs,"clothing_token:latex,thighhighs",CLOTHING_BOUNDARY
latex_top,clothing_token:latex,CLOTHING_BOUNDARY
layered_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
layered_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
leaf_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
leaf_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
leather_bag,clothing_token:leather,CLOTHING_BOUNDARY
leather_belt,clothing_token:leather,CLOTHING_BOUNDARY
leather_bikini,"clothing_token:bikini,leather",CLOTHING_BOUNDARY
leather_boots,clothing_token:leather,CLOTHING_BOUNDARY
leather_coat,clothing_token:leather,CLOTHING_BOUNDARY
leather_dress,clothing_token:leather,CLOTHING_BOUNDARY
leather_footwear,clothing_token:leather,CLOTHING_BOUNDARY
leather_gloves,clothing_token:leather,CLOTHING_BOUNDARY
leather_jacket,clothing_token:leather,CLOTHING_BOUNDARY
leather_leotard,"clothing_token:leather,leotard",CLOTHING_BOUNDARY
leather_pants,clothing_token:leather,CLOTHING_BOUNDARY
leather_shirt,clothing_token:leather,CLOTHING_BOUNDARY
leather_shorts,clothing_token:leather,CLOTHING_BOUNDARY
leather_skirt,clothing_token:leather,CLOTHING_BOUNDARY
leather_strap,clothing_token:leather,CLOTHING_BOUNDARY
leather_suit,clothing_token:leather,CLOTHING_BOUNDARY
leather_vest,clothing_token:leather,CLOTHING_BOUNDARY
leather_wrist_straps,clothing_token:leather,CLOTHING_BOUNDARY
legwear_garter,clothing_token:garter|clothing_pattern:garter_compound,CLOTHING_BOUNDARY
leopard_print_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
leotard,clothing_token:leotard,CLOTHING_BOUNDARY
linked_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
loincloth,clothing_token:loincloth,CLOTHING_BOUNDARY
maid_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
maid_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
male_swimwear,clothing_token:swimwear,CLOTHING_BOUNDARY
male_thong,clothing_token:thong,CLOTHING_BOUNDARY
mask_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
metal_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
mismatched_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
mismatched_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
multi-strapped_bikini_bottom,clothing_token:bikini,CLOTHING_BOUNDARY
multi-strapped_bikini_top,clothing_token:bikini,CLOTHING_BOUNDARY
multi-strapped_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
multicolored_bandeau,clothing_token:bandeau,CLOTHING_BOUNDARY
multicolored_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
multicolored_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
multicolored_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
multicolored_male_swimwear,clothing_token:swimwear,CLOTHING_BOUNDARY
multicolored_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
multicolored_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
multicolored_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
multicolored_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
negligee,clothing_token:negligee,CLOTHING_BOUNDARY
new_school_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
object_in_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
off-shoulder_bandeau,clothing_token:bandeau,CLOTHING_BOUNDARY
off-shoulder_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
off-shoulder_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
off-shoulder_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
old-fashioned_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
old_school_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
one-piece_thong,clothing_token:thong,CLOTHING_BOUNDARY
orange_bandeau,clothing_token:bandeau,CLOTHING_BOUNDARY
orange_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
orange_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
orange_corset,clothing_token:corset,CLOTHING_BOUNDARY
orange_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
orange_loincloth,clothing_token:loincloth,CLOTHING_BOUNDARY
orange_male_swimwear,clothing_token:swimwear,CLOTHING_BOUNDARY
orange_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
orange_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
orange_slingshot_swimsuit,"clothing_token:slingshot,swimsuit|clothing_pattern:intimate_compound",CLOTHING_BOUNDARY
orange_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
pareo_swimsuit_(fire_emblem_engage),clothing_token:swimsuit,CLOTHING_BOUNDARY
partial_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
pearl_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
pink_babydoll,clothing_token:babydoll,CLOTHING_BOUNDARY
pink_bandeau,clothing_token:bandeau,CLOTHING_BOUNDARY
pink_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
pink_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
pink_corset,clothing_token:corset,CLOTHING_BOUNDARY
pink_garter,clothing_token:garter|clothing_pattern:garter_compound,CLOTHING_BOUNDARY
pink_garter_belt,clothing_token:garter|clothing_pattern:garter_compound,CLOTHING_BOUNDARY
pink_garter_straps,clothing_token:garter|clothing_pattern:garter_compound,CLOTHING_BOUNDARY
pink_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
pink_leotard_(dq),clothing_token:leotard,CLOTHING_BOUNDARY
pink_male_swimwear,clothing_token:swimwear,CLOTHING_BOUNDARY
pink_negligee,clothing_token:negligee,CLOTHING_BOUNDARY
pink_nightgown,clothing_token:nightgown,CLOTHING_BOUNDARY
pink_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
pink_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
pink_slingshot_swimsuit,"clothing_token:slingshot,swimsuit|clothing_pattern:intimate_compound",CLOTHING_BOUNDARY
pink_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
pink_thong,clothing_token:thong,CLOTHING_BOUNDARY
pinstripe_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
pinstripe_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
pinstripe_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
plaid_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
plaid_corset,clothing_token:corset,CLOTHING_BOUNDARY
plaid_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
plaid_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
plaid_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
polka_dot_babydoll,clothing_token:babydoll,CLOTHING_BOUNDARY
polka_dot_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
polka_dot_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
polka_dot_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
polka_dot_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
polka_dot_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
polka_dot_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
pretzel_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
print_bandeau,clothing_token:bandeau,CLOTHING_BOUNDARY
print_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
print_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
print_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
print_male_swimwear,clothing_token:swimwear,CLOTHING_BOUNDARY
print_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
print_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
print_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
print_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
purple_babydoll,clothing_token:babydoll,CLOTHING_BOUNDARY
purple_bandeau,clothing_token:bandeau,CLOTHING_BOUNDARY
purple_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
purple_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
purple_corset,clothing_token:corset,CLOTHING_BOUNDARY
purple_garter_belt,clothing_token:garter|clothing_pattern:garter_compound,CLOTHING_BOUNDARY
purple_garter_straps,clothing_token:garter|clothing_pattern:garter_compound,CLOTHING_BOUNDARY
purple_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
purple_male_swimwear,clothing_token:swimwear,CLOTHING_BOUNDARY
purple_nightgown,clothing_token:nightgown,CLOTHING_BOUNDARY
purple_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
purple_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
purple_slingshot_swimsuit,"clothing_token:slingshot,swimsuit|clothing_pattern:intimate_compound",CLOTHING_BOUNDARY
purple_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
rainbow_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
red_babydoll,clothing_token:babydoll,CLOTHING_BOUNDARY
red_bandeau,clothing_token:bandeau,CLOTHING_BOUNDARY
red_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
red_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
red_corset,clothing_token:corset,CLOTHING_BOUNDARY
red_fundoshi,clothing_token:fundoshi,CLOTHING_BOUNDARY
red_garter_belt,clothing_token:garter|clothing_pattern:garter_compound,CLOTHING_BOUNDARY
red_garter_straps,clothing_token:garter|clothing_pattern:garter_compound,CLOTHING_BOUNDARY
red_leotard,clothing_token:leotard,CLOTHING_BOUNDARY
red_loincloth,clothing_token:loincloth,CLOTHING_BOUNDARY
red_male_swimwear,clothing_token:swimwear,CLOTHING_BOUNDARY
red_nightgown,clothing_token:nightgown,CLOTHING_BOUNDARY
red_one-piece_swimsuit,clothing_token:swimsuit,CLOTHING_BOUNDARY
red_pantyhose,clothing_token:pantyhose,CLOTHING_BOUNDARY
red_slingshot_swimsuit,"clothing_token:slingshot,swimsuit|clothing_pattern:intimate_compound",CLOTHING_BOUNDARY
red_thighhighs,clothing_token:thighhighs,CLOTHING_BOUNDARY
red_thong,clothing_token:thong,CLOTHING_BOUNDARY
ribbed_bandeau,clothing_token:bandeau,CLOTHING_BOUNDARY
ribbed_bikini,clothing_token:bikini,CLOTHING_BOUNDARY
ribbed_bodysuit,clothing_token:bodysuit,CLOTHING_BOUNDARY
