identity_key,boundary_reason,candidate_state
aqua_tunic,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
aqua_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
aran_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
aran_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_footwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
argyle_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
arm_wrap,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
arts_shirt_(fate),,CLEAN_FOR_FRESH_HOLDOUT_V12_7
ascot,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
asian_indian_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
asymmetrical_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
asymmetrical_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
asymmetrical_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
asymmetrical_eyewear,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
asymmetrical_footwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
asymmetrical_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
asymmetrical_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
asymmetrical_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
asymmetrical_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
asymmetrical_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
asymmetrical_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
asymmetrical_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
asymmetrical_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
asymmetrical_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
aviator_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
aviator_glasses,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
aviator_goggles,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
aviator_sunglasses,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
aztec_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
back-seamed_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
backwards_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
baggy_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
baggy_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
baggy_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
balaclava,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
ballet_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
ballet_class_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
ballet_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
ballet_slippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
banbi,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
band_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
barber_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
baseball_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
basketball_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bat_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bath_yukata,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bathrobe,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
beanie,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bear_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bear_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bear_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bear_slippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bearskin_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
beer_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
beizi_(clothing),,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bell-bottoms,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bell_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
belt_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
belt_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
belted_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
belted_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
belted_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
beoseon,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
beret,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bib,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bijia,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bike_jersey,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bike_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
biker_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bikesuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bird_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bird_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bird_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
biretta,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_bodice,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_changpao,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_chaps,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_coat_(kingdom_hearts),,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_coif,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_culottes,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_dougi,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_gorget,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_hakama,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_hanbok,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_hanfu,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_haori,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_leggings,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_mittens,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_neckerchief,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_necktie,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_overalls,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_overskirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_poncho,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_romper,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_sandals,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_scapular,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_singlet,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_slippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_swim_trunks,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_tabard,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_tailcoat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_track_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_tunic,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_turban,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_unitard,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
black_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blanket_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blazer,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
block_heels,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blouse,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_bike_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_dougi,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_hakama,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_hanbok,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_hanfu,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_haori,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_happi,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_jingasa,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_leggings,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_mittens,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_neckerchief,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_necktie,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_overalls,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_overskirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_poncho,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_raincoat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_romper,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_sandals,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_slippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_surcoat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_swim_trunks,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_tabard,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_track_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_tunic,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_unitard,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
blue_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
boar_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
boar_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bobby_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bodice,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bolo_tie,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bomber_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
book_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
boonie_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
borrowed_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bow_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bow_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bow_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bowl_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bowler_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bowtie,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
boxer_briefs,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
boxers,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
boxing_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
boxing_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
boyfriend's_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
boyfriend's_shirt_(tokimeki_no_mirai_chizu),,CLEAN_FOR_FRESH_HOLDOUT_V12_7
braided_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
breeches,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bridal_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
briefs,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
broken_helmet,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
broken_high_heel,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
broken_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brooklyn_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_ascot,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_bandana,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_bonnet,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_bowtie,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_hakama,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_hanfu,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_haori,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_headscarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_leggings,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_mittens,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_neckerchief,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_necktie,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_overalls,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_poncho,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_sandals,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_sash,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_slippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_tabard,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_tunic,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_veil,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
brown_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bruce_lee's_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bucket_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
business_casual,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
business_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
buster_shirt_(fate),,CLEAN_FOR_FRESH_HOLDOUT_V12_7
butterfly_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
butterfly_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
butterfly_print_haori,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
butterfly_print_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
butterfly_print_sash,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
button_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
button_up_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
bycocket,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
c-string,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
cake-shaped_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
camouflage_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
camouflage_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_7
