row_id,canonical_tag,category,post_count,media_scope,confidence,scope_reason,evidence_refs,decision_source
I70-042525,mamonomusume_to_no_seikatsu,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042526,maou_no_ore_ga_dorei_elf_wo_yome_ni_shitanda_ga_dou_medereba_ii?,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042527,mega_man_xtreme_2,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042528,noah_fantasy,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042529,one_room,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042530,otome_wa_boku_ni_koishiteru_futari_no_elder,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042531,pixiv_succubus,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042532,pizuya's_cell,Copyright,77,REAL_3D,HIGH,Real-world music/doujin circle identity; outside Character/Copyright 2D-fiction scope.,,MANUAL_SCOPE_BATCH_028
I70-042533,really?_really!,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042534,ren'ai_hajimemashite,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042535,sekai_saikou_no_ansatsusha_isekai_kizoku_ni_tensei_suru,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042536,shoumetsu_toshi,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042537,star_wars:_ahsoka,Copyright,77,REAL_3D,HIGH,Live-action television property; outside the user's 2D-only media scope.,,MANUAL_SCOPE_BATCH_028
I70-042538,tanken_driland,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042539,tezuka's_star_system,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042540,tokumei_m_(vocaloid),Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042541,toujima_tanzaburou_wa_kamen_rider_ni_naritai,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042542,true_love_story,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042543,twokinds,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042544,ultraman_orb_(series),Copyright,77,REAL_3D,HIGH,Live-action/tokusatsu television property; outside the user's 2D-only media scope.,,MANUAL_SCOPE_BATCH_028
I70-042545,vanillaware,Copyright,77,REAL_3D,HIGH,Real-world game studio/company identity rather than a specific fictional property.,,MANUAL_SCOPE_BATCH_028
I70-042546,victory_belles,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042547,youkai_watch_shadowside,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042548,yuusha_no_kuzu,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042549,zombie_no_afureta_sekai_de_ore_dake_ga_osowarenai,Copyright,77,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042550,a_simple_life_with_my_unobtrusive_sister,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042551,apex_legends_mobile,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042552,awaria,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042553,black_clover:_sword_of_the_wizard_king,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042554,blizzard_entertainment,Copyright,76,REAL_3D,HIGH,Real-world game company/developer identity rather than a specific fictional property.,,MANUAL_SCOPE_BATCH_028
I70-042555,bokutachi_no_remake,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042556,compass_(love_live!),Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042557,dadadada_tenshi_(nanawo_akari),Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042558,doubutsu_sentai_zyuohger,Copyright,76,REAL_3D,HIGH,Live-action/tokusatsu television property; outside the user's 2D-only media scope.,,MANUAL_SCOPE_BATCH_028
I70-042560,fight_ippatsu!_juuden-chan!!,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042562,haishin_shoujo_no_uraaka_meikyuu,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042564,helck,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042565,hoshiuta,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042566,i_love_amy,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042567,jinzou_konchuu_kabutoborg_vxv,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042568,kyou_kara_ore_wa_loli_no_himo!,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042569,magi_stop,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042570,magolor_epilogue,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042571,makai_senki_disgaea_6,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042573,meitantei_conan_card_game,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042574,milk_junkies,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042575,monmusu_harem,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042576,my_student_spirit,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042577,neo_geo_battle_coliseum,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042578,ou-sama_no_propose,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042579,para-sol,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042581,pokemon_ranger_and_the_temple_of_the_sea,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042582,pokemon_world_championships,Copyright,76,REAL_3D,HIGH,Real-world competitive tournament/event identity; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_028
I70-042583,project_x_zone_2,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042584,rave_(manga),Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042585,resident_evil:_revelations_2,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042586,resident_evil:_vendetta,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042587,ryoushin_no_shakkin,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042588,ryuu_ga_gotoku_kiwami,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042589,sakigake_generation!,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042590,sengoku_ace,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042591,shin_sekai_yori,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042593,spotify,Copyright,76,REAL_3D,HIGH,Real-world music streaming service/platform identity; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_028
I70-042595,stellarversepro,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042596,succubus_homestay,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042597,taisen_hot_gimmick,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042598,tales_of_phantasia:_narikiri_dungeon,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042599,tonari_no_seki-kun,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042600,triangle_heart,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042601,vagrant_story,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042602,xenoblade_genesis,Copyright,76,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042603,2xko,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042604,5pb.,Copyright,75,REAL_3D,HIGH,Real-world game/music company identity; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_028
I70-042605,ac/dc,Copyright,75,REAL_3D,HIGH,Real-person music band identity; outside Character/Copyright 2D-fiction scope.,,MANUAL_SCOPE_BATCH_028
I70-042606,baldr_sky,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042607,boku_no_pico,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042608,brave_(pixar),Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042609,cats_(musical),Copyright,75,REAL_3D,HIGH,Live stage-musical production identity; outside the user's 2D-only media scope.,,MANUAL_SCOPE_BATCH_028
I70-042610,cool&create,Copyright,75,REAL_3D,HIGH,Real-world music/doujin circle identity; outside Character/Copyright 2D-fiction scope.,,MANUAL_SCOPE_BATCH_028
I70-042612,denpa_teki_na_kanojo,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042613,digimon_xros_wars:_toki_wo_kakeru_shounen_hunter-tachi,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042614,dragon_ball:_sparking!,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042615,dream_with_you_(love_live!),Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042616,esper_mami,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042617,evenicle,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042619,gacha_(lunime),Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042620,gal_gun_double_peace,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042621,girls_symphony,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042622,half-life_1,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042623,hoshizora_tetsudou_to_shiro_no_tabi,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042625,key_of_like!,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042626,kingdom_come:_deliverance,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042627,kochira_koufuku_anshin_iinkai_desu_(vocaloid),Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042628,kono_subarashii_sekai_ni_shukufuku_wo!:_kurenai_densetsu,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042629,majodou,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042630,mana_khemia,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042631,marchen_awakens_romance,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042632,mario_&_sonic_at_the_rio_2016_olympic_games,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042633,pan_kogekoge_ni_nacchatta_(utau),Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042634,panasonic_corporation,Copyright,75,REAL_3D,HIGH,Real-world electronics company/brand identity; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_028
I70-042635,patalliro!,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042636,phantasy_star_zero,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042637,pretty_guardian_sailor_moon,Copyright,75,REAL_3D,HIGH,Live-action/tokusatsu television adaptation identity; outside the user's 2D-only media scope.,,MANUAL_SCOPE_BATCH_028
I70-042638,revolver_(game),Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042639,star_ocean:_the_divine_force,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042640,stellar_stream_(love_live!),Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042641,storyshift,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042642,super_mario_3d_land,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042643,supergirl_(2026),Copyright,75,REAL_3D,HIGH,Specific live-action film property; outside the user's 2D-only media scope.,,MANUAL_SCOPE_BATCH_028
I70-042644,supokon!_sports_wear_complex,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042645,tamako_love_story,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042646,the_lego_movie,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042647,tsubasa_la_liberte,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042648,uchi_no_musume_no_tame_naraba_ore_wa_moshikashitara_maou_mo_taoseru_kamo_shirenai.,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042649,wandavision,Copyright,75,REAL_3D,HIGH,Live-action television property; outside the user's 2D-only media scope.,,MANUAL_SCOPE_BATCH_028
I70-042650,yararara_(synthesizer_v),Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042651,zero_in,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042652,zoku_owarimonogatari,Copyright,75,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042653,1bitheart,Copyright,74,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042654,aigan_tenshi_cheery_pink,Copyright,74,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042655,baten_kaitos,Copyright,74,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042657,bishounen_series,Copyright,74,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042658,bustafellows,Copyright,74,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042659,caligula_2,Copyright,74,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042660,chimimo,Copyright,74,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042661,cooking_mama,Copyright,74,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042662,cool_cool_toon,Copyright,74,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
I70-042663,emina&aki,Copyright,74,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_028
