row_id,canonical_tag,category,post_count,media_scope,confidence,scope_reason,evidence_refs,decision_source
I70-043314,thousand_memories,Copyright,64,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043315,toushin_toshi_ii,Copyright,64,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043316,water_blue_new_world,Copyright,64,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043317,yamato_transport,Copyright,64,REAL_3D,HIGH,Real-world logistics company identity; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_031
I70-043318,yume_no_crayon_oukoku,Copyright,64,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043319,yumyverse,Copyright,64,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043320,anilive,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043321,asus,Copyright,63,REAL_3D,HIGH,Real-world technology company/brand identity; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_031
I70-043323,baka_janai_noni_(zutomayo),Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043324,battle_for_dream_island,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043325,bumblebee_(movie),Copyright,63,REAL_3D,HIGH,Specific live-action film property; outside the user's 2D-only media scope.,,MANUAL_SCOPE_BATCH_031
I70-043326,busou_kanojo,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043327,campione!,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043328,cannonball_~neko_neko_machine_mou-race!~,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043329,countryball,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043330,ducktales,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043332,gear_fighter_dendoh,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043333,gregory_horror_show,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043334,grimms_notes_the_animation,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043335,halo_3,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043337,hedon_bloodrite,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043338,hitomi-chan_wa_hitomishiri,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043339,hongshan_forest_zoo,Copyright,63,REAL_3D,HIGH,Real-world zoo/institution identity; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_031
I70-043340,i_can't_wait_(synthesizer_v),Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043341,idolmaster_mobile,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043342,imitation_black_(vocaloid),Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043343,japan_commercial_broadcasters_association,Copyright,63,REAL_3D,HIGH,Real-world broadcasting industry organization; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_031
I70-043344,kakushigoto,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043345,kamen_no_maid_guy,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043346,kiki_kaikai_(series),Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043348,kuzu_no_honkai,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043349,mijuku_dreamer,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043350,mirror's_edge_(series),Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043351,misao,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043352,natsuiro_kiseki,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043353,nogizaka46,Copyright,63,REAL_3D,HIGH,Real-person music/idol group identity; outside Character/Copyright 2D-fiction scope.,,MANUAL_SCOPE_BATCH_031
I70-043354,ore_no_ichizu_wo_jama_suru_aitsu,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043355,planetes,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043356,queen's_blade_spiral_chaos,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043357,rance_vi,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043358,revenger,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043359,rose_to_tasogare_no_kojou,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043360,routes,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043361,rwby:_ice_queendom,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043362,sei_shoujo_~seido_ikusei_gakuen~,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043363,shirotsume_souwa,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043364,the_2nd_super_robot_wars_og,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043366,tokyo_yakult_swallows,Copyright,63,REAL_3D,HIGH,Real-world professional sports team identity; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_031
I70-043367,utawarerumono:_futari_no_hakuoro,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043369,wallace_&_gromit,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043370,world_election,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043371,yorha,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043372,ys:_memories_of_celceta,Copyright,63,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043373,2006_fifa_world_cup,Copyright,62,REAL_3D,HIGH,Real-world sports tournament/event identity; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_031
I70-043374,after_school_lessons_for_unripe_apples,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043375,assassin's_creed:_unity,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043376,coneru_-dimension_girl-,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043377,danshi_kinsei_game_sekai_de_ore_ga_yarubeki_yuiitsu_no_koto_yuri_no_ma_ni_hasamaru_otoko_to_shite_tensei_shite_shimaimashita,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043378,dokonjou_gaeru,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043379,duel_masters_lost,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043380,eternal-e,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043381,far_cry,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043382,fighting_vipers,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043383,gamma_(ogino_jun),Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043384,gundam_00p,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043385,harukanaru_toki_no_naka_de_4,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043386,himawari!,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043387,htol#niq:_hotaru_no_nikki,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043389,jitsuwa_kankin_mankitsu?_kurumi-chan!,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043390,jojo_no_kimyou_na_bouken:_all_star_battle,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043391,just_because!,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043392,kono_oozora_ni_tsubasa_wo_hirogete,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043393,kono_yo_no_hate_de_koi_wo_utau_shoujo_yu-no,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043394,kon'ya_wa_neko-chan,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043395,koutetsushin_jeeg,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043396,kyoushirou_to_towa_no_sora,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043397,ladymade_star,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043398,mahou_no_idol_pastel_yumi,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043399,mahou_no_kaiheitai_pixel_maritan,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043400,master_of_epic,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043401,mega_man_7,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043402,mega_man_battle_network_4,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043403,mekpark,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043404,metro-goldwyn-mayer,Copyright,62,REAL_3D,HIGH,Real-world film/media company identity; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_031
I70-043405,mirai_no_bokura_wa_shitteru_yo,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043406,mission_impossible_(bkub),Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
I70-043407,mitama_~shinobi~,Copyright,62,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_031
