row_id,canonical_tag,category,post_count,media_scope,confidence,scope_reason,evidence_refs,decision_source
I70-043776,love_live!_nijigasaki_high_school_idol_club_next_sky,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043778,macross_2,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043779,magic_maid_(synthesizer_v),Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043780,mahou_shoujo_nante_mou_ii_desukara.,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043781,majin_shoujo,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043782,majokko_megu-chan,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043783,mamoru-kun_ni_megami_no_shukufuku_wo!,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043784,mazinger_z:_infinity,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043785,miracle_snack_shop,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043786,ore_wa_seikan_kokka_no_akutoku_ryoushu!,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043787,popee_the_performer,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043788,purple_software,Copyright,57,REAL_3D,HIGH,Real-world game studio/company identity rather than a specific fictional property.,,MANUAL_SCOPE_BATCH_033
I70-043789,r.e.p.o.,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043790,reiwa_no_dara-san,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043791,ryuu_ga_gotoku_7_gaiden,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043792,saint_seiya_saintia_sho,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043793,seifuku_kanojo_2,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043794,shachiku-san_wa_youjo_yuurei_ni_iyasaretai.,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043795,shion_no_ketsuzoku,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043796,sotsual_deliheal,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043797,stardust_crusaders_(ova),Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043798,super_kirby_clash,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043799,tail_concerto,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043800,techgian,Copyright,57,REAL_3D,HIGH,Real-world magazine/publication identity; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_033
I70-043801,telecaster_b-boy_(vocaloid),Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043802,tentacle_and_witches,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043803,the_flintstones,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043804,the_texas_chainsaw_massacre,Copyright,57,REAL_3D,HIGH,Live-action horror film franchise identity; outside the user's 2D-only media scope.,,MANUAL_SCOPE_BATCH_033
I70-043805,toriko_no_shimai_~midara_ni_moteasobareru_unmei_no_mayoigo~,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043806,toumei_answer_(vocaloid),Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043807,transformers:_robots_in_disguise_(2015),Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043808,transformers_(skybound),Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043809,voice-ore,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043810,wish_song_(love_live!),Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043811,yellow_(vocaloid),Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043812,zangeki_no_reginleiv,Copyright,57,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043813,1/6_-out_of_the_gravity-_(vocaloid),Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043814,a_kite,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043815,adventures_of_sonic_the_hedgehog,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043816,alicianrone,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043817,amber_quartz,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043818,angel_links,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043819,anima,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043820,artificial_utopia_in_ruins,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043821,believe_again,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043822,blue_revolver,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043823,bommina_the_maidroid,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043824,candy_boy,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043825,chloe_no_requiem,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043827,concrete_revolutio,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043828,crystar,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043829,dantalian_no_shoka,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043830,dark_gathering,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043831,digimon_adventure_-beyond-,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043832,digimon_alysion,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043834,dolce_(love_live!),Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043835,dungeon_no_naka_no_hito,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043836,eikyuu_hours,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043837,equestria_girls:_friendship_games,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043838,ero_ragnarok_offline,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043839,ginga_tetsudou_no_yoru,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043840,godzilla:_planet_of_the_monsters,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043841,great_teacher_onizuka,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043842,hamhampangpang,Copyright,56,REAL_3D,HIGH,Real-world restaurant/café identity; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_033
I70-043843,higan:_eruthyll,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043844,hokenshitsu_no_shinigami,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043845,ikenai_baito_no_urajijou,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043846,inti_creates,Copyright,56,REAL_3D,HIGH,Real-world game company/developer identity rather than a specific fictional property.,,MANUAL_SCOPE_BATCH_033
I70-043847,jiisan_baasan_wakagaeru,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043848,josee_to_tora_to_sakana-tachi,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043849,juusou_kikou_dancouga_nova,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043850,kaitou_joker,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043851,kamen_rider_black_sun_(series),Copyright,56,REAL_3D,HIGH,Live-action/tokusatsu television property; outside the user's 2D-only media scope.,,MANUAL_SCOPE_BATCH_033
I70-043852,kamen_rider_super-1_(series),Copyright,56,REAL_3D,HIGH,Live-action/tokusatsu television property; outside the user's 2D-only media scope.,,MANUAL_SCOPE_BATCH_033
I70-043853,kangoku_(series),Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043854,kiddy_girl-and,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043855,koakuma_teeri_to_kyuuseishu!?,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043856,konami_mecha_musume,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043857,leadale_no_daichi_nite,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043858,mahou_shoujo_to_chokorewito_(vocaloid),Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043859,marisa_of_liartop_mountain,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043860,mecha_shoujo_taisen_z,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043861,mega_man:_dual_override,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043862,men_play_channel,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043863,mezzo_danger_service_agency,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043864,nanase-chan_ntr!,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043865,netojuu_no_susume,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043866,osananajimi_ni_najimitai,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043867,oshi_no_tachiba_ga_irekawaru,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043868,ougon_musou_kyoku,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043869,pastel_(game),Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043870,pusheen_the_cat_(series),Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043871,queen_(vocaloid),Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043872,reverse_falls_(gravity_falls),Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043873,sd_gundam_sangokuden,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043874,seirei_no_moribito,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043876,serious_sam,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043877,shangri-la,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043878,sonic_mania,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043879,spacex,Copyright,56,REAL_3D,HIGH,Real-world aerospace company identity; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_033
I70-043880,super_robot_wars_w,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043881,superman:_the_animated_series,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043882,survival_friends,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043883,suzuka,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043884,sword_art_online:_hollow_realization,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043885,taiyou_no_yuusha_fighbird,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043887,the_misadventures_of_tron_bonne,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043888,tiger_mask_(series),Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043889,toumei_na_yoru_ni_kakeru_kimi_to_me_ni_mienai_koi_wo_shita,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043890,transformers:_super-god_masterforce,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043891,uncharted,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043892,uzumaki,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043893,viper_ctr,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043894,wan_nyan_a_la_mode!,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043895,wanko_to_kurasou,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043896,world_sportscar_championship,Copyright,56,REAL_3D,HIGH,Real-world motorsport series identity; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_033
I70-043897,xp-pen,Copyright,56,REAL_3D,HIGH,Real-world hardware/company brand identity; outside 2D-only scope.,,MANUAL_SCOPE_BATCH_033
I70-043898,yasha_legends_of_the_demon_blade,Copyright,56,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043900,agarest_senki_mariage,Copyright,55,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043901,akikan!,Copyright,55,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043902,animaniacs,Copyright,55,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043903,aquarion_logos,Copyright,55,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
I70-043904,bakuryuu_sentai_abaranger,Copyright,55,REAL_3D,HIGH,Live-action/tokusatsu television property; outside the user's 2D-only media scope.,,MANUAL_SCOPE_BATCH_033
I70-043905,bokura_no_taiyou,Copyright,55,IN_2D,HIGH,High-confidence fictional / illustrated / game / anime / virtual-content Copyright in the user's 2D scope.,,MANUAL_SCOPE_BATCH_033
