row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-002882,neopolitan_(rwby),Character,1164,ネオ・ポリタン,ネオ・ポリタン | ネオ,AI監修：既存候補のカナ表記に揺れがあるため要確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,Official Japanese character rendering was not established at HIGH confidence
I70-002952,jeanne_d'arc_alter_(avenger)_(third_ascension)_(fate),Character,1142,ジャンヌ・ダルク〔オルタ〕（アヴェンジャー・第三再臨）,ジャンヌ・ダルク〔オルタ〕（アヴェンジャー・第三再臨） | ジャンヌ・オルタ,AI監修：再臨差分を含む正式表示名を要確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,Exact third-ascension display scope lacks direct official naming evidence
I70-002956,zhuang_fangyi_(arknights),Character,1141,ゾアン天師,ゾアン天師,AI監修：Endfield由来の日本語公式名を要確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,Official Japanese Endfield character name was not established
I70-002972,abigail_williams_(traveling_outfit)_(fate),Character,1135,アビゲイル・ウィリアムズ（英霊旅装）,アビゲイル・ウィリアムズ（英霊旅装） | 英霊旅装,AI監修：概念礼装衣装差分の正式表示名を要確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,Exact costume-variant display lacks direct official character naming evidence
I70-002977,ant_tenna,Character,1134,テナ,テナ,AI監修：DELTARUNEキャラクターの公式日本語表記を要確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0002,Official Japanese DELTARUNE character rendering was not established
I70-003020,abigail_williams_(swimsuit_foreigner)_(third_ascension)_(fate),Character,1115,アビゲイル・ウィリアムズ（水着・第3再臨）,アビゲイル・ウィリアムズ | アビゲイル(水着) | 第3再臨,,character_accepted_blank_batch057.csv,,,,,,,true,1,cycle-0002,Exact swimsuit third-ascension naming scope lacks direct official evidence
I70-003022,harmony_(pokemon),Character,1114,セイカ,セイカ | Harmony | Pokémon LEGENDS Z-A,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,true,1,cycle-0002,Official Japanese character identity could not be tied safely to canonical Harmony
I70-003051,klein_moretti,Character,1104,クライン・モレッティ,クライン・モレッティ | Klein Moretti,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,true,1,cycle-0002,Official Japanese localized character name was not established
I70-003054,richard_i_(fate),Character,1103,リチャード一世,リチャード一世 | セイバー(strange Fake),,character_accepted_blank_batch057.csv,,,,,,,true,1,cycle-0002,Official Japanese character-name evidence not established at required confidence
I70-003075,hebi_nyoubou_(fate),Character,1094,蛇女房,蛇女房 | おみぃさん | Mrs. Snake,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,true,1,cycle-0002,Fan/descriptive identity requires stronger official-name evidence
I70-003078,yuu_(twisted_wonderland),Character,1094,ユウ,ユウ | ユウ(ツイステ) | 監督生,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,true,1,cycle-0002,Player-protagonist fan name is not safely established as an official Japanese character name
I70-003086,abigail_williams_(third_ascension)_(fate),Character,1091,アビゲイル・ウィリアムズ（第3再臨）,アビゲイル・ウィリアムズ | 第3再臨,,character_accepted_blank_batch057.csv,,,,,,,true,1,cycle-0002,Official source confirms base character but not this Danbooru form identity as a standalone official name
I70-003102,randal_ivory,Character,1085,ランダル・アイボリー,ランダル・アイボリー | Randal Ivory,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,true,1,cycle-0002,No trustworthy first-party Japanese naming evidence established
I70-003126,yorick_(shiori_novella),Character,1078,ヨリック,ヨリック | Yorick | Shiori Novella,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,true,1,cycle-0002,No trustworthy first-party Japanese character-name evidence established
I70-003163,sameko_saba_(1st_costume),Character,1066,さめこさば（通常衣装）,さめこさば | Sameko Saba | 通常衣装,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,true,1,cycle-0002,Costume-form label appears descriptive and lacks official standalone character naming evidence
I70-003176,male_byleth_(awakened)_(fire_emblem),Character,1062,ベレト（覚醒）,ベレト | ベレト(覚醒) | 男主人公,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,true,1,cycle-0002,Form-specific fan tag requires first-party Japanese naming evidence
I70-003203,guoba_(genshin_impact),Character,1051,グゥオパァー,グゥオパァー | Guoba | 鍋巴,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,true,1,cycle-0002,Japanese official rendering not established from first-party evidence in this pass
I70-003248,meltryllis_(swimsuit_lancer)_(second_ascension)_(fate),Character,1034,メルトリリス（水着ランサー・第2再臨）,メルトリリス | 水着メルトリリス | 第2再臨,,character_accepted_blank_batch057.csv,,,,,,,true,1,cycle-0003,公式日本語名と再臨表記の組合せを一次情報で確定できず
I70-003258,rosa_(tears_of_themis),Character,1032,ローザ,ローザ | ローザ(未定事件簿),要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,true,1,cycle-0003,日本語公式キャラクター名を確定できず
I70-037370,the_scum_villain's_self-saving_system,Copyright,760,人渣反派自救系统,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Japanese-market official title versus original Chinese title not safely established
I70-037506,gekitotsu!_joshikousei_oiroke_sensha_gundan,Copyright,668,ゲキトツ！女子高生お色気戦車軍団,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Formal title and punctuation not established from reliable first-party evidence
I70-037553,xxl_woofia,Copyright,639,XXL同伴集結,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Property identity and official Japanese title are unclear
I70-037779,enjo_kouhai,Copyright,538,援助交配,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Formal property title cannot be distinguished safely from descriptive wording
I70-037837,yappari_chinchirando,Copyright,515,やっぱりチンチランド,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Formal official title evidence not established
I70-037904,reitaisai_10_contest,Copyright,490,博麗神社例大祭10コンテスト,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Contest tag may denote an event subset rather than a formal standalone property title
I70-037939,zhu_xian,Copyright,479,誅仙,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Multiple adaptations/localizations make the intended property scope ambiguous
I70-038004,jingling_zhi_dan,Copyright,457,精灵之蛋,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0002,Property identity and Japanese localization not established
I70-038049,doukyuusei_2,Copyright,443,同級生2,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,公式一次情報を安全に確定できず
I70-038071,story_of_eastern_wonderland,Copyright,436,東方封魔録,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,旧作の公式日本語表記を一次情報で確定できず
I70-038086,tsukuyomi_moonphase,Copyright,431,月詠(漫画),,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,漫画正式タイトルと曖昧性除去の一次根拠不足
I70-038129,kakyuusei,Copyright,421,下級生,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,旧作の一次情報を安全に確定できず
I70-038155,fuuki_iinchou_seira,Copyright,415,風紀委員長聖薇,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,作品同定と正式日本語タイトルの一次根拠不足
I70-038163,pacific_(kancolle),Copyright,413,美艦本,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,同人作品系列の正式タイトル範囲を確定できず
I70-038164,sinsekai_record,Copyright,413,深脊界計画,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,公式プロジェクト名との対応をHIGHで確定できず
I70-038167,gwechul,Copyright,411,怪談出勤,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,日本語公式タイトルの一次根拠不足
I70-038200,code:_kite,Copyright,400,代号鸢,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,日本向け正式タイトルの一次根拠不足
I70-038229,magician's_aerial_dream,Copyright,395,東方架空園,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,作品同定と公式日本語名を確定できず
I70-038246,phantasmagoria_of_dim.dream,Copyright,391,夢時空,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,旧作の公式日本語表記を一次情報で確定できず
I70-038279,qinshi_mingyue,Copyright,381,天行九歌,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,Canonical tag and current display appear to refer to potentially different franchise/title scope
I70-038291,wangzhe_rongyao,Copyright,379,王者荣耀,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,Chinese domestic title versus Japanese/global Honor of Kings naming requires scope-safe mapping
I70-038314,pixiv_fate/grand_order_contest_2,Copyright,374,FGOイラコン2,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,Exact official contest title not established
I70-038330,matai_toshi,Copyright,370,魔胎都市,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,Authoritative title source not established
I70-038353,ooe_(adelta),Copyright,364,大穢,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,Authoritative formal title source not established
I70-038421,mystic_square,Copyright,351,東方怪綺談,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,Current title is plausible but primary official title evidence not established in this pass
I70-038423,roco_kingdom:_world,Copyright,351,洛克王国,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,Exact product/subtitle scope could not be verified
I70-038457,lotus_land_story,Copyright,343,東方幻想郷,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,Current title is plausible but primary official title evidence not established in this pass
I70-038460,seihou,Copyright,343,西方,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,Canonical tag may be umbrella/series identity and exact formal Japanese display scope is unclear
I70-038538,hua_yi_shanxin_zhiyue,Copyright,330,花亦山心之月,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,Chinese official title is supported but no safe Japanese formal title decision needed/established
I70-038590,virtuareal_link,Copyright,323,阿梓从小就很可爱,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,VTuber/fictional project remains in scope but official Japanese title evidence was not safely established
I70-038678,portrait_of_exotic_girls,Copyright,306,蓬莱少女繪幻想,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,Could not safely bind canonical tag to a formal official Japanese title
I70-038718,taimashi_ayano,Copyright,298,退魔師綾乃,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,Could not establish authoritative title source in one pass
I70-038782,kokkimusume,Copyright,289,国旗娘,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,true,1,cycle-0003,Could not safely identify formal property/title and Japanese rendering
I70-058334,kayura_yuka,Artist,166,かゆらゆか,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,official identity source not strong enough
I70-058551,kajiyama_hiroshi,Artist,164,梶山浩,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,official identity credit not established
I70-058817,yoshikawa_hideaki,Artist,162,吉川英朗,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,official identity credit not established
I70-059118,munyuu,Artist,159,むにゅう,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,official identity source not established
I70-059221,kishimoto_masashi,Artist,158,岸本斉史,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,direct official creator credit not captured in this pass
I70-059267,tanaka_masayoshi,Artist,158,田中将賀,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,official identity credit not established
I70-059309,hasegawa_shin'ya,Artist,157,長谷川眞也,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,OFFICIAL_CREDIT_NOT_ESTABLISHED
I70-059472,shibata_masahiro,Artist,156,柴田昌弘,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,OFFICIAL_CREDIT_NOT_ESTABLISHED
I70-059891,hamamoto_ryuusuke,Artist,152,濱元隆輔,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,OFFICIAL_CREDIT_NOT_ESTABLISHED
I70-059917,kikuchi_michitaka,Artist,152,菊池通隆,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,OFFICIAL_CREDIT_NOT_ESTABLISHED
I70-060082,tadano_kazuko,Artist,151,只野和子,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,OFFICIAL_CREDIT_NOT_ESTABLISHED
I70-060213,yahiro_pochi,Artist,150,八尋ぽち,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,OFFICIAL_CREDIT_NOT_ESTABLISHED
I70-060425,kobayashi_gen,Artist,148,小林元,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,IDENTITY_COLLISION_RISK
I70-060529,fukushima_masayasu,Artist,147,ふくしま正保,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party artist identity evidence not established in bounded pass
I70-060549,inoue_yoshihisa,Artist,147,井上よしひさ,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party artist identity evidence not established in bounded pass
I70-060777,yoshizuki_kumichi,Artist,146,よしづきくみち,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party artist identity evidence not established in bounded pass
I70-060915,yonekura_kengo,Artist,145,米倉けんご,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party artist identity evidence not established in bounded pass
I70-061020,sakai_hamachi,Artist,144,堺はまち,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party artist identity evidence not established in bounded pass
I70-061029,sekino_takehiro,Artist,144,関野武弘,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party artist identity evidence not established in bounded pass
I70-061041,tanaka_ken'ichi,Artist,144,田中健一,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Artist identity ambiguous without a uniquely matching first-party credit
I70-061183,task_owner,Artist,143,タスクオーナ,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party artist identity evidence not established in bounded pass
I70-061358,fujita_mariko,Artist,141,藤田まり子,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-061411,nogami_takeshi,Artist,141,野上武志,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-061436,takani_yoshiyuki,Artist,141,高荷義之,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-061815,kishi_torajirou,Artist,138,岸虎次郎,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-061848,oomura_yuusuke,Artist,138,大村祐介,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-062231,iwasaki_masakazu,Artist,135,いわさきまさかず,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-062340,yano_akane,Artist,135,矢野茜,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-062871,kawamura_toshie,Artist,131,川村敏江,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-063900,katsura_masakazu,Artist,125,桂正和,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party Japanese credit not established in this pass
I70-064843,kamitani_george,Artist,120,神谷盛治,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party page found only indirectly and not sufficient for identity-safe Japanese credit
I70-065178,awatake_takahiro,Artist,118,粟岳高弘,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,No trustworthy first-party profile or credit established
I70-067455,suekane_kumiko,Artist,108,スエカネクミコ,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,No trustworthy first-party profile or credit established
