identity_key,candidate_cluster,candidate_state,human_intent,review_note
tail_around_another's_leg,OVERLAP|ACTION_CONTACT|CLOTHING_EXPOSURE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
tail_around_own_leg,OVERLAP|ACTION_CONTACT|CLOTHING_EXPOSURE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
tail_between_legs,OVERLAP|ACTION_CONTACT|CLOTHING_EXPOSURE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
wringing_clothes,OVERLAP|ACTION_CONTACT|CLOTHING_EXPOSURE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
adult_baby,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
compensated_molestation,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
futa_with_futa,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
futa_with_male,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
futa_with_newhalf,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
implied_yaoi,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
implied_yuri,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
mind_control,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
molestation,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
oppai_loli,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
pet_play,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
pony_play,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
power_bottom,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
selfcest,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
sexual_harassment,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
sleep_molestation,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
submission,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
twincest,OVERLAP|ACTION_CONTACT|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
backboob,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
cleft_of_venus,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
clitoral_hood,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
clitoral_piercing,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
extra_penises,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
flaccid,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
foreskin,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
full-package_futanari,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
futanari,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
male_futanari,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
misplaced_genitals,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
mons_pubis,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
no_genitals,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
phimosis,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
prostate,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
slave_brand,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
urethra,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
vaginal_prolapse,OVERLAP|BODY_PART|BODY_ATTRIBUTE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
ass_freckles,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
ass_tattoo,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
bite_mark_on_ass,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
bruise_on_ass,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
drugged,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
erection,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
huge_ass,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
inflation,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
mole_on_ass,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
mole_on_thigh,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
ovulation,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
prolapse,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
scar_on_ass,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
scar_on_thigh,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
skindentation,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
stomach_bulge,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
thick_thighs,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
thigh_gap,OVERLAP|BODY_PART|BODY_STATE|NONE,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
assless_swimsuit,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
backless_outfit,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
backless_pants,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
bikini_around_one_leg,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
bikini_bottom_aside,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
bikini_bottom_lift,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
bikini_bottom_only,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
bikini_top_lift,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
bikini_top_only,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
bikini_top_peek,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
bikini_visible_through_clothes,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
leotard_aside,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
leotard_peek,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
leotard_pull,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
sideless_outfit,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
swimsuit_aside,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
swimsuit_lift,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
untied_bikini_bottom,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
untied_bikini_top,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_MIXED_FIVE_CLUSTER_V59,,
