identity_key,candidate_cluster,candidate_state,human_intent,review_note
highleg_panties,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE+SEXUALIZED_CLOTHING,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
virgin_destroyer_sweater,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|RELATIONSHIP_ROLE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
virgin_killer_sweater,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|RELATIONSHIP_ROLE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
cock_ring,OVERLAP|CLOTHING|IMPLEMENT_OBJECT|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
downblouse,OVERLAP|CLOTHING|POSE_COMPOSITION|EXPOSURE_INTIMATE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
downpants,OVERLAP|CLOTHING|POSE_COMPOSITION|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
top-down_bottom-up,OVERLAP|CLOTHING|POSE_COMPOSITION|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
nipple_chain,OVERLAP|CLOTHING|RESTRAINT_IMPLEMENT|ANATOMY,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
crotch_rope,OVERLAP|CLOTHING|RESTRAINT_IMPLEMENT|ANATOMY+RESTRAINT_FETISH,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
panty_gag,OVERLAP|CLOTHING|RESTRAINT_IMPLEMENT|EXPOSURE_INTIMATE+RESTRAINT_FETISH,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
gag_harness,OVERLAP|CLOTHING|RESTRAINT_IMPLEMENT|RESTRAINT_FETISH+SEXUALIZED_CLOTHING,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
table_humping,OVERLAP|CLOTHING|SELF_ACTION|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
ornate_chastity_cage,OVERLAP|COLOR_APPEARANCE|(none)|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
lace,OVERLAP|COLOR_APPEARANCE|CLOTHING_EXPOSURE|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
latex,OVERLAP|COLOR_APPEARANCE|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
mismatched_nipple_piercing,OVERLAP|COLOR_APPEARANCE|IMPLEMENT_OBJECT|ANATOMY,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
folded,OVERLAP|COLOR_APPEARANCE|POSE_COMPOSITION|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
pussy_out_of_frame,OVERLAP|COMPOSITION_CAMERA|(none)|ANATOMY,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
cross-section,OVERLAP|COMPOSITION_CAMERA|CAMERA_INTERNAL_VIEW|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
view_between_legs,OVERLAP|COMPOSITION_CAMERA|CLOTHING_EXPOSURE|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
ass_focus,OVERLAP|COMPOSITION_CAMERA|POSE_COMPOSITION|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
futanari_pov,OVERLAP|COMPOSITION_CAMERA|POSE_COMPOSITION|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
penis_awe,OVERLAP|EXPRESSION_EMOTION|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
unconscious,OVERLAP|EXPRESSION_EMOTION|BODY_STATE|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
drooling,OVERLAP|EXPRESSION_EMOTION|FLUID_STATE_ACTION|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
have_to_pee,OVERLAP|EXPRESSION_EMOTION|FLUID_STATE_ACTION|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
rape_face,OVERLAP|EXPRESSION_EMOTION|REACTION_STATE|EXPLICIT_SEX,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
naughty_face,OVERLAP|EXPRESSION_EMOTION|REACTION_STATE|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
torogao,OVERLAP|EXPRESSION_EMOTION|REACTION_STATE|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
masochism,OVERLAP|EXPRESSION_EMOTION|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
humiliation,OVERLAP|EXPRESSION_EMOTION|RESTRAINT_ACTION|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
looking_at_penis,OVERLAP|GAZE_ORIENTATION|ACTION_INTERACTION|ANATOMY,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
looking_at_pussy,OVERLAP|GAZE_ORIENTATION|ACTION_INTERACTION|ANATOMY,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
tentacle_hair,OVERLAP|HAIR_FACE|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
snake_bondage,OVERLAP|LIVING_NATURE|(none)|RESTRAINT_FETISH,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
skeleton,OVERLAP|LIVING_NATURE|DAMAGE_STATE_ACTION|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
impaled,OVERLAP|LIVING_NATURE|INSERTION_STRUCTURED|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
octopus_boy,OVERLAP|LIVING_NATURE|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
scylla,OVERLAP|LIVING_NATURE|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
onii-shota,OVERLAP|LIVING_NATURE|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
impregnation,OVERLAP|LIVING_NATURE|REPRO_BODY_STATE|REPRO,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
improvised_gag,OVERLAP|LIVING_NATURE|RESTRAINT_IMPLEMENT|RESTRAINT_FETISH,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
spider_gag,OVERLAP|LIVING_NATURE|RESTRAINT_IMPLEMENT|RESTRAINT_FETISH,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
spade_pasties,OVERLAP|OBJECT_PROP|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
serving_tray_(bdsm),OVERLAP|OBJECT_PROP|(none)|RESTRAINT_FETISH,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
armbinder,OVERLAP|OBJECT_PROP|CLOTHING_EXPOSURE|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
towel_slip,OVERLAP|OBJECT_PROP|CLOTHING_EXPOSURE|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
bondage_mittens,OVERLAP|OBJECT_PROP|CLOTHING_EXPOSURE|RESTRAINT_FETISH,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
human_furniture,OVERLAP|OBJECT_PROP|CONTEXT_MODIFIER|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
dick_in_a_box,OVERLAP|OBJECT_PROP|DIRECT_COMPOSITE|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
breast_pump,OVERLAP|OBJECT_PROP|FLUID_STATE_ACTION|ANATOMY,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
urine_meter,OVERLAP|OBJECT_PROP|FLUID_STATE_ACTION|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
used_condom,OVERLAP|OBJECT_PROP|IMPLEMENT_OBJECT|ADULT_ROLE_DEVICE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
onahole,OVERLAP|OBJECT_PROP|IMPLEMENT_OBJECT|EXPLICIT_SEX,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
used_onahole,OVERLAP|OBJECT_PROP|IMPLEMENT_OBJECT|EXPLICIT_SEX,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
urethral_beads,OVERLAP|OBJECT_PROP|INSERTION_STRUCTURED|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
trap,OVERLAP|OBJECT_PROP|RELATION_ROLE_CONTEXT|NONE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
nipple_leash,OVERLAP|OBJECT_PROP|RESTRAINT_IMPLEMENT|ANATOMY+RESTRAINT_FETISH,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
chastity_bra,OVERLAP|OBJECT_PROP|RESTRAINT_IMPLEMENT|EXPOSURE_INTIMATE,FULL_REVIEW_REMAINING_SMALL_CLUSTERS_V104_BATCH2,,
