identity_key,candidate_state,human_intent,review_note
floral_print_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
floral_print_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
flower-trimmed_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
flower_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
flower_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
frilled_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
frilled_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
frilled_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
frog_print_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
front-fastening_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
front-hook_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
front-print_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
front-tie_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
fur-trimmed_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
fur-trimmed_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
fur_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
gold_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
gold_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
green_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
green_male_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
green_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
green_sports_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
grey_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
grey_male_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
grey_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
grey_sports_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
heart_print_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
high-waist_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
lace-trimmed_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
lace-trimmed_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
lace_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
lace_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
layered_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
leaf_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
leaf_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
leather_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
leopard_print_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
leopard_print_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
male_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
metal_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
mismatched_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
multi-strapped_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
multi-strapped_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
multicolored_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
multicolored_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
multicolored_sports_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
multiple_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
non-cat_lingerie,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
nude_guy_wrapped_in_ribbons_standing_(meme),FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
object_in_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
object_in_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
orange_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
orange_male_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
orange_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
orange_sports_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
organic_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
panty_bulge,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
panty_dangle,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
panty_mask,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
panty_roll,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
panty_spread,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
panty_straps,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
panty_tag,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
paw_print_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
picot_trim_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
pink_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
pink_male_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
pink_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
pink_sports_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
plaid_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
plaid_male_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
plaid_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
polka_dot_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
polka_dot_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
print_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
print_male_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
print_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
print_sports_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
purple_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
purple_male_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
purple_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
purple_sports_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
rabbit_print_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
red_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
red_male_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
red_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
red_sports_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
ribbed_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
ribbon-trimmed_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
ribbon-trimmed_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
ribbon_as_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
santa_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
santa_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
satin_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
satin_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
satin_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
shiratsuyu-type_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
side-tie_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
sports_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
sports_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
stained_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
star_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
star_print_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
strapless_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
strawberry_print_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
string_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
string_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
striped_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
striped_male_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
striped_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
striped_sports_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
striped_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
tanga_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
teddy_(lingerie),FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
they're_not_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
tiger_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
training_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
triangle_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
two-tone_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
two-tone_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
two-tone_sports_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
tying_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
underwear_writing,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
vertical-striped_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
vertical-striped_sports_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
wet_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
wet_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
white_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
white_male_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
white_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
white_sports_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
yellow_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
yellow_male_underwear,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
yellow_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
yellow_sports_bra,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
yomorio_lingerie,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
zipper_panties,FULL_REVIEW_CLOTHING_EVERYDAY_EXPOSURE_V34,,
