review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
2056,bamboo_slips,YES,文字を記した竹簡・竹札,BROWSE_WORTHY,TEXT_SYMBOL,CORE,文字媒体・記録物として探すのが自然,,,,,,,"[""TEXT_SYMBOL/TEXT""]",[],[],NO,,CHECKED,[],
2059,speedpaint,YES,短時間制作・制作過程を見せるスピードペイント表現,BROWSE_WORTHY,STYLE_PROCESSING,CORE,制作・描画スタイルとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
2062,mouth_tube,YES,口にくわえる・口へ接続されたチューブ,BROWSE_WORTHY,TOOL_OBJECT,CORE,器具・チューブとして探すのが自然,,,,,,,[],"[""MOUTH_ORAL""]",[],NO,,CHECKED,[],
2065,character_pillow,YES,キャラクターが印刷・造形された枕,BROWSE_WORTHY,TOOL_OBJECT,CORE,寝具・小物として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
2068,new_california_republic,YES,『Fallout』シリーズの勢力New California Republicを指す固有参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
2071,lace-trimmed_thighhighs,YES,レース縁取りのあるサイハイソックス,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
2074,fur_cuffs,YES,毛皮素材・毛皮縁取りのカフス,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服アクセサリーとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
2077,toy_hammer,YES,玩具のハンマー,BROWSE_WORTHY,TOOL_OBJECT,CORE,小道具・玩具として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
2080,vines,YES,植物のつる・蔓,BROWSE_WORTHY,LIVING,CORE,植物として探すのが自然,,,,,,,"[""LIVING_NATURE/PLANT""]",[],[],NO,,CHECKED,[],
2083,armor_skirt,YES,スカート状の装甲・防具,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,装着する防具・衣装として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
2086,holding_tennis_racket,YES,テニスラケットを手に持つ動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,道具を持つ・扱う動作として探すのが自然,,,,,,,"[""ACTION_CONTACT/OBJECT_USE""]",[],[],NO,,CHECKED,[],
2089,white_overskirt,YES,白いオーバースカート,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
2092,bagged_fish,YES,袋に入れられた魚,BROWSE_WORTHY,LIVING,CORE,魚・生物として探すのが自然,,,,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,CHECKED,[],
2095,head_on_another's_back,YES,頭を他人の背中に乗せる・預ける身体配置,BROWSE_WORTHY,POSE_POSITION,CORE,人物同士の身体配置として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
2098,penis-shaped_jewelry,YES,陰茎形状を意匠にしたアクセサリー・宝飾品,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,アクセサリーとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
