queue_id,campaign_id,owner_slot,owner_branch,campaign_key,campaign_fingerprint,research_state,work_buckets,member_count,member_ids/tags,source_units,priority,source_hint_urls,source_hint_review_ids
q2-4d369d689e0b14590eab,pc2-fe6b77105bd4ceb3346eec77,3,research/issue180-forward-3,authority:blazblue,24f909d329c6c1dc02ff4e4b39bb1c8c518eeee7e3340b163f6bcd1b68bb2e8c,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",33,"[""alpha-01"",""amane_nishiki"",""arakune"",""carl_clover"",""celica_a._mercury"",""dead_spike"",""gii"",""hakumen"",""hazama"",""iron_tager"",""jin_kisaragi"",""kagura_mutsuki"",""kaka_kittens"",""konoe_a._mercury"",""lambda-11"",""lao_jiu"",""litchi_faye_ling"",""mai_natsume"",""makoto_nanaya"",""mu-12"",""nago"",""noel_vermillion"",""nu-13"",""platinum_the_trinity"",""rachel_alucard"",""ragna_the_bloodedge"",""relius_clover"",""shishigami_bang"",""taokaka"",""trinity_glassfille"",""tsubaki_yayoi"",""valkenhayn_r._hellsing"",""yuuki_terumi""]","[{""unit_id"":""ru3-e39cc13fd37cd1f5535f"",""member_ids_sha256"":""e4e5d46347a372f6b5debd757b8377379df544167053b51e75a754fdbc13575e""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-934781ec957c15c77c8549ca,3,research/issue180-forward-3,authority:cinderella_series,e6936640b1f95e98bbbd45bda9bed978d49200e249257bfaf084a31d21f09fd6,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",33,"[""agatsuma_sora"",""aisaka_koko"",""akino_komugi"",""amakusa_kotone"",""arihara_tsubasa"",""asada_aoi"",""asahina_iroha"",""hanayama_emi"",""hase_maria"",""hiiragi_kotoha"",""honjo_chikage"",""ikusa_katato"",""iwaki_yoshimi"",""jinguji_sayaka"",""kawakita_tomoe"",""kurashiki_maiko"",""kusakari_rena"",""kusakari_runa"",""nagai_kanako"",""nakano_ayaka"",""naoe_tayu"",""nitta_minako"",""nozaki_yuuki"",""sakagami_mei"",""sakurada_chiyo"",""senba_ayako"",""shinonome_ryo"",""suzuki_waka"",""takanashi_yuzu"",""taketomi_aya"",""tsukahara_shizuku"",""tsukumo_kana"",""ukita_akane""]","[{""unit_id"":""ru3-607985a2363d156015c9"",""member_ids_sha256"":""bfff84320fb5602e77375b8c4ddc63e3c15bb7fcb38b3d0616f8159e6b7bfecf""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-8bc2e9bc3074f5afa0b179d3,3,research/issue180-forward-3,authority:last_origin,ba0b0b9b93f13ec4c3c3d0f66cf8397fd5df918b4b6bc78fb13755f019665e35,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",31,"[""benevolent_leanne"",""cardinal_armand"",""cerestia_of_life"",""coco_mercury"",""constantia_s2"",""dark_elven_forest_ranger"",""ella_of_the_sky"",""elven_forest_maker"",""faucre_the_evil_overlord"",""fotia_of_fireside"",""gm_orangeade"",""hachiko_of_castling"",""hirume_of_heavenly_incense"",""indomitable_marie"",""khan_the_swift"",""kunoichi_enrai"",""kunoichi_kaen"",""lemonade_alpha"",""lemonade_beta"",""lemonade_gamma"",""leona_of_blood_&_iron"",""may_of_doom"",""oberonia_rhea"",""prototype_labiata"",""quick_camel"",""royal_arsenal"",""scissors_lise"",""sekhmet_of_death"",""serapias_alice"",""titania_frost"",""veronica_type-asc""]","[{""unit_id"":""ru3-c212630f4f674ed2a7a3"",""member_ids_sha256"":""9a2d1aa918127735c4b8ee82e8af7d334c3663d4f8c55418f8866cbe6c34988b""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-31797f3a72bd4d4f9574d5a7,3,research/issue180-forward-3,authority:resident_evil,fbf3fbe7db170cc185bd0649ce7f767c112cfedb71d6856c7c534eb6e339c521,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",30,"[""ada_wong"",""albert_wesker"",""alcina_dimitrescu"",""ashley_graham"",""bela_dimitrescu"",""billy_coen"",""carlos_oliveira"",""cassandra_dimitrescu"",""chris_redfield"",""claire_redfield"",""daniela_dimitrescu"",""dr._salvador"",""ethan_winters"",""grace_ashcroft"",""helena_harper"",""jack_krauser"",""jake_muller"",""jill_valentine"",""leon_s._kennedy"",""luis_sera"",""moira_burton"",""piers_nivans"",""rachael_foley"",""rebecca_chambers"",""rosemary_winters"",""selena_corey"",""sherry_birkin"",""sheva_alomar"",""steve_burnside"",""victor_gideon""]","[{""unit_id"":""ru3-a7cdb2dffb84105d6d10"",""member_ids_sha256"":""61e2c100f6ada97ee46b12264e40dcc9ca39ceecd9b036d59dd42fc984b26403""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-1b14d242735c632f45421b2f,3,research/issue180-forward-3,authority:muv-luv,be3c20cee260d40a9cac20e518e015e19a92ccffc33bc2e5f080c1f02f900118,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",28,"[""ayamine_kei"",""beatrix_bremer"",""cryska_barchenowa"",""cui_yifei"",""ilfriede_von_feulner"",""inia_sestina"",""irisdina_bernhard"",""jinguuji_marimo"",""kagami_sumika"",""kashiwagi_haruko"",""katia_waldheim"",""koubuin_yuuhi"",""kouzuki_yuuko"",""liz_hohenstein"",""mitsurugi_meiya"",""momozono_meru"",""sakaki_chizuru"",""shirogane_takeru"",""stella_bremer"",""takamura_yui"",""tamase_miki"",""tarisa_manandal"",""theodor_edelbach"",""tsukuyomi_mana"",""type_00_takemikazuchi"",""type_94_shiranui"",""yashiro_kasumi"",""yoroi_mikoto""]","[{""unit_id"":""ru3-0a17b08e1c7215925880"",""member_ids_sha256"":""3945abd55820cba12c960e1b1b2eff83113620f24394e054193fbebb669b2141""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-dd22014ac68bc7d7f5b08bfd,3,research/issue180-forward-3,authority:re:zero_kara_hajimeru_isekai_seikatsu,b2f99558e3301825d39cb7f109c6f1ed44329445062e40e53e70493950aef830,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",28,"[""anastasia_hoshin"",""capella_emerada_lugunica"",""cecilus_segmunt"",""crusch_karsten"",""elsa_granhilte"",""felix_argyle"",""frederica_baumann"",""garfiel_tinsel"",""julius_juukulius"",""liliana_masquerade"",""medium_o'connell"",""meili_portroute"",""melty_pristis"",""mimi_pearlbaton"",""natsuki_subaru"",""natsumi_schwarz"",""otto_suewen"",""petelgeuse_romaneeconti"",""petra_leyte"",""priscilla_barielle"",""regulus_corneas"",""reinhard_van_astrea"",""roswaal_l._mathers"",""rui_arneb"",""ryuzu_meyer"",""theresia_van_astrea"",""vincent_vollachia"",""wilhelm_van_astrea""]","[{""unit_id"":""ru3-0314f274ad0b393dd229"",""member_ids_sha256"":""df467693ecdca24d214ba77811dc5afe23165b6987830465799c30ecbec4447d""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-81b21a2741e01ffba91acf2f,3,research/issue180-forward-3,authority:digimon,d61318560e3cd4577294af655d2f90dac9ceeaccdd75e1e4cfd1599f7356a7b5,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",27,"[""alphamon_ouryuuken"",""atlurkabuterimon"",""beelzebumon_blast_mode"",""ceresmon_medium"",""dukemon_crimson_mode"",""fladramon"",""imperialdramon"",""imperialdramon_fighter_mode"",""justimon"",""katou_juri"",""kazama_shoto"",""kinosaki_arisa"",""lucemon_falldown_mode"",""metalgreymon"",""mikagura_mirei"",""mugendramon"",""omegamon_x-antibody"",""owen_dreadnought"",""sakuyamon:_miko_mode"",""sanada_arata"",""shinomiya_rina"",""shiramine_nokia"",""terriermon_joshu"",""ulforcev-dramon"",""violet_inboots"",""yuuki_dan"",""yuuki_kanan""]","[{""unit_id"":""ru3-f04d230a63ba5edcef55"",""member_ids_sha256"":""e14fd625b07f51d67b7b56e0d6e5405cd6bfdb1dc739dac25d627f50ee4a178a""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-bd9acdb3e71d71c36f75fd84,3,research/issue180-forward-3,authority:haikyuu!!,3394bee660780ebd0bf6c0e67821f0e5745d28f22f03d0427a7dde274600ba3e,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",27,"[""akaashi_keiji"",""azumane_asahi"",""bokuto_koutarou"",""haiba_arisa"",""haiba_lev"",""hinata_shouyou"",""iwaizumi_hajime"",""kageyama_tobio"",""kita_shinsuke"",""kozume_kenma"",""kuroo_tetsurou"",""matsukawa_issei"",""miya_atsumu"",""miya_osamu"",""nishinoya_yuu"",""sakusa_kiyoomi"",""sawamura_daichi"",""shimizu_kiyoko"",""shirofuku_yukie"",""sugawara_koushi"",""suna_rintarou"",""tanaka_ryuunosuke"",""tendou_satori"",""tsukishima_kei"",""ushijima_wakatoshi"",""yachi_hitoka"",""yamaguchi_tadashi""]","[{""unit_id"":""ru3-3b7101fad364edd693a7"",""member_ids_sha256"":""15ebb997011d03ec416c4d474aa144f32f4af793b42051f459eb1c553a8165ff""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-93fc6a9551975de7c4caa0ff,3,research/issue180-forward-3,authority:rwby,5810ea375d01469948517b3a51f85fd9aaa9bf00bc68d41bf701e6a297c1f9c3,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",27,"[""adam_taurus"",""blake_belladonna"",""cinder_fall"",""coco_adel"",""emerald_sustrai"",""glynda_goodwitch"",""ilia_amitola"",""jaune_arc"",""kali_belladonna"",""lie_ren"",""melanie_malachite"",""miltiades_malachite"",""neon_katt"",""nora_valkyrie"",""penny_polendina"",""professor_ozpin"",""pyrrha_nikos"",""qrow_branwen"",""raven_branwen"",""roman_torchwick"",""ruby_rose"",""summer_rose"",""velvet_scarlatina"",""weiss_schnee"",""willow_schnee"",""winter_schnee"",""yang_xiao_long""]","[{""unit_id"":""ru3-529d46d09b59e8d48c1d"",""member_ids_sha256"":""d0226a1b5191adf1e362e8b30b3579f579389bdaf4191da42f8fdd537bf50715""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-9ed18e64366789ef812b7a17,3,research/issue180-forward-3,authority:star_wars,82272c76bf52f00773ba87b32c2a113f0f651b8c95fd02e34d0bbae9ce8c1833,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",25,"[""aayla_secura"",""ahsoka_tano"",""anakin_skywalker"",""bb-8"",""bo-katan_kryze"",""boba_fett"",""c-3po"",""chewbacca"",""darth_maul"",""darth_vader"",""din_djarin"",""general_grievous"",""grogu"",""han_solo"",""huttslayer_leia"",""jabba_the_hutt"",""kylo_ren"",""luke_skywalker"",""obi-wan_kenobi"",""padme_amidala"",""palpatine"",""princess_leia"",""r2-d2"",""shaak_ti"",""yoda""]","[{""unit_id"":""ru3-f9a6d89af5bf2b4ece5c"",""member_ids_sha256"":""178ccf6d52c1a1fa73f5a48cb5040099a89dda9fa473a723ea9421b6c8cd6512""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-77cebd39cf290e03945f5abb,3,research/issue180-forward-3,authority:tekken,4cd4ab03f09a2d22d83f76cee505df16f93122cbb35a640fb9fb378039dca64d,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",24,"[""alisa_boskonovich"",""anna_williams"",""azucena_milagros_ortiz_castillo"",""bryan_fury"",""christie_monteiro"",""devil_jin"",""josie_rizal"",""julia_chang"",""kazama_asuka"",""kazama_jin"",""kazama_jun"",""kunimitsu_ii"",""lars_alexandersson"",""lee_chaolan"",""leo_kliesen"",""lidia_sobieska"",""ling_xiaoyu"",""lucky_chloe"",""marshall_law"",""mishima_heihachi"",""mishima_kazuya"",""nina_williams"",""paul_phoenix"",""sergei_dragunov""]","[{""unit_id"":""ru3-90ab9f96a1cd8a42fef6"",""member_ids_sha256"":""a158bacb9555facdf788ae20cd30feba2354e88ec113e7fbd9f308c193509165""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-8acafa3113fc53f3f4b0d789,3,research/issue180-forward-3,authority:monogatari_(series),9e1ed4755baaa257d704e8046a3e599315d490ed875f7470b2ddeb1d68517fa3,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",23,"[""araragi_karen"",""araragi_koyomi"",""araragi_tsukihi"",""black_hanekawa"",""current_nadeko"",""flirty_nadeko"",""gaen_izuko"",""god_nadeko"",""hachikuji_mayoi"",""hanekawa_tsubasa"",""kagenui_yozuru"",""kaiki_deishuu"",""kanbaru_suruga"",""kiss-shot_acerola-orion_heart-under-blade"",""kuchinawa"",""numachi_rouka"",""oikura_sodachi"",""ononoki_yotsugi"",""oshino_meme"",""oshino_ougi"",""oshino_shinobu"",""sengoku_nadeko"",""senjougahara_hitagi""]","[{""unit_id"":""ru3-bf6241ce2481efb86991"",""member_ids_sha256"":""8e72e1c228a02d4bea7ba50b9c3baf4ee02302b0ef0d12f03757b650d70d59be""}]",P2,[],[]
