queue_id,campaign_id,owner_slot,owner_branch,campaign_key,campaign_fingerprint,research_state,work_buckets,member_count,member_ids/tags,source_units,priority,source_hint_urls,source_hint_review_ids
q2-4d369d689e0b14590eab,pc2-da8de4aa60efcc0d6fd48cb2,1,research/issue180-forward-1,authority:magia_record:_mahou_shoujo_madoka_magica_gaiden,65d298a2da2d9bea97133ee1f2ba9ae7b3132ba4489d297fb012688c9b3d5c87,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",47,"[""aino_mito"",""amane_tsukasa"",""anna_mel"",""aoba_chika"",""ayano_rika"",""azumi_hagumu"",""chizu_ranka"",""chun_meiyui"",""eternal_sakura"",""haruna_konomi"",""himuro_lavi"",""hiroe_chiharu"",""holy_alina"",""hozumi_shizuku"",""ibuki_leila"",""infinite_iroha"",""irina_kush"",""kagura_san"",""kazari_jun"",""kirari_hikaru"",""kisaki_emiri"",""kureha_yuna"",""kurusu_alexandra"",""mai_akari"",""makino_ikumi"",""mariko_ayaka"",""midori_ryo"",""mikuri_ayame"",""miura_asahi"",""miyabi_shigure"",""miyako_hinano"",""natsu_ryoko"",""old_dorothy"",""sarasa_hanna"",""sasame_yozuru"",""satomi_nayuta"",""satori_kagome"",""sawa_sudachi"",""sena_mikoto"",""small_kyubey"",""suzuka_sakuya"",""tatsuki_asuka"",""uwasa_no_tsuruno"",""yakumo_mikage"",""yukari_miyuri"",""yukino_kanae"",""yume_urara""]","[{""unit_id"":""ru3-6f88b93f3f852c007c69"",""member_ids_sha256"":""adc535b55464fdbc4320c1866dcc21ffe6d1fc96a9dfe8391359260466e00fe1""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-f9aa24cc40d68dd504e7d989,1,research/issue180-forward-1,authority:the_legend_of_zelda,e9affa370f8df222a545ac4c018f18a8df42420f8f5e67615b39d90b52bfca5c,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",47,"[""agitha"",""aryll"",""bokoblin"",""cremia"",""cucco"",""dark_link"",""darunia"",""deku_link"",""deku_scrub"",""epona"",""ezlo"",""fierce_deity"",""ganon"",""groose"",""happy_mask_salesman"",""hylia"",""kafei"",""kass"",""korok"",""linkle"",""loftwing"",""lynel"",""makar"",""malon"",""moblin"",""nabooru"",""navi"",""nayru"",""octorok"",""princess_hilda"",""princess_ruto"",""purah"",""riju"",""sheerow"",""sheik"",""sidon"",""tael"",""tatl"",""the_king_of_red_lions"",""tingle"",""toon_link"",""toon_zelda"",""wolf_link"",""yiga_clan_footsoldier"",""young_link"",""young_zelda"",""yunobo""]","[{""unit_id"":""ru3-1ea23134ce7791a51e58"",""member_ids_sha256"":""d86e2de151f625a4a0c602afcb4a96416a97d376606f8db3b10a46b4054ac2ac""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-fe06443eb9b8be59ed0bd3b0,1,research/issue180-forward-1,authority:bishoujo_senshi_sailor_moon,35a2ed8eaeaa1c01a23af68ec571c6528e747dbbf1977c58dcb7ca284a8d1486,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",46,"[""chiba_mamoru"",""chibi_chibi"",""chibi_usa"",""eternal_sailor_moon"",""kaiou_michiru"",""luna-p"",""meiou_setsuna"",""mistress_9"",""mitsuishi_kotono"",""neo_queen_serenity"",""prince_demande"",""princess_kakyuu"",""princess_serenity"",""sailor_chibi_chibi"",""sailor_chibi_moon"",""sailor_cosmos"",""sailor_jupiter"",""sailor_mars"",""sailor_mercury"",""sailor_moon"",""sailor_neptune"",""sailor_pluto"",""sailor_saturn"",""sailor_star_fighter"",""sailor_star_healer"",""sailor_star_maker"",""sailor_uranus"",""sailor_v"",""sailor_venus"",""seiya_kou"",""small_lady_serenity"",""super_sailor_chibi_moon"",""super_sailor_jupiter"",""super_sailor_mars"",""super_sailor_mercury"",""super_sailor_moon"",""super_sailor_neptune"",""super_sailor_pluto"",""super_sailor_saturn"",""super_sailor_uranus"",""super_sailor_venus"",""taiki_kou"",""ten'ou_haruka"",""tomoe_hotaru"",""tuxedo_kamen"",""yaten_kou""]","[{""unit_id"":""ru3-b00af7589bda899040f0"",""member_ids_sha256"":""6a21e3f75cff740dad124a08b85226168cf152b5569f2ea3fbb4042b5d6641b5""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-083446d5238c7da1cd6a50cb,1,research/issue180-forward-1,authority:saki_(manga),f2bb95522e5967bc2a2aa6998ec302b8fed9cc6538ff05f2bcd07cb151954fa7,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",46,"[""aislinn_wishart"",""akado_harue"",""amae_koromo"",""anetai_toyone"",""atago_hiroe"",""atago_kinue"",""eguchi_sera"",""etopen"",""fukuji_mihoko"",""hanada_kirame"",""hirose_sumire"",""ikeda_kana"",""inoue_jun"",""iwato_kasumi"",""jindai_komaki"",""kajiki_yumi"",""kakura_kurumi"",""kanbara_satomi"",""kataoka_yuuki"",""kosegawa_shiromi"",""kunihiro_hajime"",""mase_yuuko"",""maya_yukiko"",""miyanaga_teru"",""mizuhara_hayari"",""onjouji_toki"",""oohoshi_awai"",""ryuumonbuchi_touka"",""sawamura_tomoki"",""senoo_kaori"",""shibuya_takami"",""shimizudani_ryuuka"",""shiratsuki_shino"",""shirouzu_mairu"",""someya_mako"",""suehara_kyouko"",""suga_kyoutarou"",""takei_hisa"",""touyoko_momoko"",""tsuruta_himeko"",""tsuyama_mutsuki"",""ueshige_suzu"",""unozawa_shiori"",""usuzawa_sae"",""usuzumi_hatsumi"",""yoshitome_miharu""]","[{""unit_id"":""ru3-e3e4c0cde646f2dd728e"",""member_ids_sha256"":""87199333e12a798bbf7d43ba38767801877b915027dd23e9da675bb94fc3ff6c""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-f7b97c8baecedd31c6508d6f,1,research/issue180-forward-1,authority:naruto_(series),58deb8be570d921260b7dae1a7e73c6b0d0fad441284717c6c15db2d47f003df,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",45,"[""aburame_shino"",""akimichi_chouchou"",""akimichi_chouji"",""haruno_sakura"",""hatake_kakashi"",""hoozuki_suigetsu"",""hoshigaki_kisame"",""hyuuga_hanabi"",""hyuuga_hinata"",""hyuuga_neji"",""inuzuka_kiba"",""kaguya_kimimaro"",""killer_bee"",""might_guy"",""mitarashi_anko"",""momochi_zabuza"",""namikaze_minato"",""nara_shikadai"",""nara_shikamaru"",""nohara_rin"",""ootsutsuki_kaguya"",""ootsutsuki_toneri"",""rock_lee"",""sarutobi_asuma"",""sarutobi_konohamaru"",""senju_hashirama"",""senju_tobirama"",""terumi_mei"",""uchiha_itachi"",""uchiha_madara"",""uchiha_mikoto"",""uchiha_obito"",""uchiha_sarada"",""uchiha_sasuke"",""uchiha_shisui"",""umino_iruka"",""uzumaki_boruto"",""uzumaki_himawari"",""uzumaki_kushina"",""uzumaki_naruto"",""yakushi_kabuto"",""yakushi_nonou"",""yamanaka_ino"",""yamanaka_inojin"",""yuuhi_kurenai""]","[{""unit_id"":""ru3-bde4bccf84b993308828"",""member_ids_sha256"":""e3bdb20347a73f668383909f97a9cceaf12c1b400c2391318f52270272517643""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-94b7c46bdd45b2f99cba5811,1,research/issue180-forward-1,authority:ace_attorney,b90d9aafc6ed5edc67278f90f32d7d4f7d4645504782a0df647a804cfc66cda3,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",41,"[""apollo_justice"",""athena_cykes"",""barok_van_zieks"",""blue_badger"",""bobby_fulbright"",""dahlia_hawthorne"",""damon_gant"",""dick_gumshoe"",""diego_armando"",""eddie_fender"",""ema_skye"",""eustace_winner"",""franziska_von_karma"",""geiru_toneido"",""gina_lestrade"",""gregory_edgeworth"",""herlock_sholmes"",""iris_wilson"",""juniper_woods"",""kay_faraday"",""kazuma_asogi"",""klavier_gavin"",""kristoph_gavin"",""larry_butz"",""manfred_von_karma"",""maya_fey"",""mia_fey"",""miles_edgeworth"",""nahyuta_sahdmadhi"",""pearl_fey"",""phoenix_wright"",""rayfa_padma_khura'in"",""rei_membami"",""ryunosuke_naruhodo"",""ryutaro_naruhodo"",""shi-long_lang"",""simeon_saint"",""simon_blackquill"",""susato_mikotoba"",""trucy_wright"",""verity_gavelle""]","[{""unit_id"":""ru3-c1ff6b6075e93f9615ae"",""member_ids_sha256"":""8bc64943d9ba8f134442eaa1479ae72e6ba1f5e0eedf2f5f6e560597a63fbe8c""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-0fc0d14aca3660fd09ab72f4,1,research/issue180-forward-1,authority:boku_no_hero_academia,4057c0b4dcb54131143fb203c56a7d478d526618da6ba7fe9a4eebe0a96b5756,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",40,"[""aizawa_shota"",""all_might"",""amajiki_tamaki"",""bakugou_mitsuki"",""best_jeanist"",""dark_shadow"",""hado_nejire"",""haimawari_kouichi"",""haneyama_kazuho"",""hatsume_mei"",""ippan_josei"",""kendo_itsuka"",""kodai_yui"",""komori_kinoko"",""la_brava"",""lady_nagant"",""loud_cloud"",""melissa_shield"",""midoriya_inko"",""mirko"",""monoma_neito"",""mount_lady"",""mr._compress"",""present_mic"",""rody_soul"",""ryuukyuu"",""shigaraki_tomura"",""shimura_nana"",""shishikura_seiji"",""tetsutetsu_tetsutetsu"",""todoroki_fuyumi"",""todoroki_rei"",""todoroki_touya"",""toga_himiko"",""togata_mirio"",""tokage_setsuna"",""tsunotori_pony"",""utsushimi_camie"",""yagi_toshinori"",""yoarashi_inasa""]","[{""unit_id"":""ru3-48a5a0cea28a5c6a26ad"",""member_ids_sha256"":""38659f65b32c6228f094ca8ae0a7836da2594e16565a13e86e24f518bf038fec""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-fc44bf53165847f512ad0756,1,research/issue180-forward-1,authority:fire_emblem,b985a1604b0bae1fd784a28f3452ba487c20715f4894abbc45139b572484ea9c,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",40,"[""alois_rangeld"",""annette_fantine_dominic"",""aoi_itsuki"",""ashe_ubert"",""balthus_von_albrecht"",""bernadetta_von_varley"",""caspar_von_bergliez"",""claude_von_riegan"",""constance_von_nuvelle"",""cornelia_arnim"",""dedue_molinaro"",""dimitri_alexandre_blaiddyd"",""dorothea_arnault"",""edelgard_von_hresvelg"",""elincia_ridell_crimea"",""felix_hugo_fraldarius"",""ferdinand_von_aegir"",""greil"",""hanneman_von_essar"",""hilda_valentine_goneril"",""hubert_von_vestra"",""ignatz_victor"",""ingrid_brandl_galatea"",""jeralt_reus_eisner"",""jeritza_von_hrym"",""leonie_pinelli"",""linhardt_von_hevring"",""lorenz_hellman_gloucester"",""lysithea_von_ordelia"",""manuela_casagranda"",""marianne_von_edmund"",""mercedes_von_martritz"",""monica_von_ochs"",""oribe_tsubasa"",""petra_macneary"",""raphael_kirsten"",""sanaki_kirsch_altina"",""shamir_nevrand"",""sylvain_jose_gautier"",""yuri_leclerc""]","[{""unit_id"":""ru3-d7d8d0f53c435c63827b"",""member_ids_sha256"":""1aa4a5c235c62a4bb6c71017e9e5541c84cb4080bff19f6e8ab956503946e3d4""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-bf1e506260d73fd564bac4dc,1,research/issue180-forward-1,authority:shingeki_no_kyojin,21e599249c02418c542a9aee3c53dfe940559e6ba708d3798d2c93a951898182,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",38,"[""annie_leonhart"",""armin_arlert"",""armored_titan"",""beast_titan"",""bertolt_hoover"",""carla_yeager"",""colossal_titan"",""connie_springer"",""eld_jinn"",""eren_yeager"",""erwin_smith"",""falco_grice"",""female_titan"",""gabi_braun"",""grisha_yeager"",""gunther_schultz"",""hange_zoe"",""jaw_titan"",""jean_kirstein"",""keith_shadis"",""krista_lenz"",""marco_bott"",""mikasa_ackerman"",""mike_zacharias"",""mina_carolina"",""moblit_berner"",""nanaba"",""oluo_bozado"",""petra_ral"",""pieck_finger"",""porco_galliard"",""reiner_braun"",""rico_brzenska"",""rogue_titan"",""sasha_blouse"",""usamin"",""ymir_fritz"",""zeke_yeager""]","[{""unit_id"":""ru3-a3da9b3f7dc66863b181"",""member_ids_sha256"":""d3867b98bf3516c604b556628ce3d8a4599cc7ff670ae07fa2b4dc0826791c70""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-7171ee1d467fcbddebf7ef50,1,research/issue180-forward-1,authority:real_life,a60c512988091205f4a93e2904bc033c62f38be6bded3744da55731c46b4c2de,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",37,"[""adam_lanza"",""adolf_hitler"",""ariana_grande"",""barack_obama"",""date_sayuri"",""doge"",""donald_trump"",""elon_musk"",""hanamiya_nina"",""hirasawa_susumu"",""ishii_haruna"",""jang_wonyoung"",""joe_biden"",""joseph_stalin"",""kim_chaewon"",""kubota_miyu"",""kwon_eun-bi"",""mao_zedong"",""matsuoka_shuuzou"",""michael_jackson"",""misaki_nako"",""miyawaki_sakura"",""moo_deng"",""natalia_poklonskaya"",""ookuma_wakana"",""sabrina_carpenter"",""sakurai_masahiro"",""sasaki_rico"",""shiina_ringo"",""sung_han-bin"",""take_yutaka"",""tamura_yukari"",""tomatsu_haruka"",""vladimir_putin"",""yabushima_akane"",""yonezawa_akane"",""zhang_hao""]","[{""unit_id"":""ru3-f9352314cd20b4c020a4"",""member_ids_sha256"":""e50116a19b54b634817992f5e9dd29b88d247bc4bc9aeb12fc74ff3c393696cd""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-520f07b3bf8d2c85b5f8fc78,1,research/issue180-forward-1,authority:dragon_quest,b91f6805ec41f5cc0d40cbdb93d0b0ddb694f643f39c5697eb596650b99163c7,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",36,"[""anlucea"",""borongo"",""brey"",""bubble_slime"",""clift"",""dracky"",""dragon_lord"",""gabo"",""great_sabrecat"",""great_sabrecub"",""hargon"",""healslime"",""jessica_albert"",""jyami"",""kiefer"",""maam"",""metal_slime"",""mireyu"",""papas"",""pisaro"",""prince_of_lorasia"",""prince_of_samantoria"",""princess_laura"",""princess_leona"",""princess_of_moonbrook"",""princess_of_samantoria"",""puklipo"",""ruida"",""setia"",""she-slime"",""sidoh"",""slime_knight"",""torneko"",""toughie"",""yangus"",""zoma""]","[{""unit_id"":""ru3-1803a2eaf3f8ab8a0f06"",""member_ids_sha256"":""5aebf423fdf5601fff7057f189f619515a9c2912a80eaf430bbbc9401ea9c252""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-12f31b28c4ec8769b6d898ca,1,research/issue180-forward-1,authority:umineko_no_naku_koro_ni,a7eebc9ea7489c664f3ad5eb983da7a2c06dbccab53bb2bfb98ae1ce42e0bfc3,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",34,"[""amakusa_juuza"",""black_battler"",""chiester00"",""chiester410"",""chiester45"",""chiester556"",""clair_vaux_bernardus"",""dlanor_a._knox"",""eva_beatrice"",""featherine_augustus_aurora"",""frederica_bernkastel"",""furfur"",""furudo_erika"",""gouda_toshirou"",""kumasawa_chiyo"",""lambdadelta"",""nanjou_terumasa"",""ronoue_genji"",""ushiromiya_ange"",""ushiromiya_battler"",""ushiromiya_eva"",""ushiromiya_george"",""ushiromiya_hideyoshi"",""ushiromiya_jessica"",""ushiromiya_kinzou"",""ushiromiya_krauss"",""ushiromiya_kyrie"",""ushiromiya_lion"",""ushiromiya_maria"",""ushiromiya_natsuhi"",""ushiromiya_rosa"",""ushiromiya_rudolf"",""willard_h._wright"",""zepar""]","[{""unit_id"":""ru3-a756d47453b4d06138e7"",""member_ids_sha256"":""d2e7d2ec6cf6d4289759dff0064a9f6e13a31096ff986e182bc71c0d9cec9f6e""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-e7659d8b9f68fc8d34a6497c,1,research/issue180-forward-1,authority:nanashi_inc.,211917c853549450381557ca83f0dd99b1922cd6304d2479b621374b7cf843a6,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",33,"[""akane_canna"",""amatsuna_sasaha"",""amaui"",""and_uge"",""hebiyoi_tier"",""hinata_mashu"",""hinokuma_ran"",""hira_hikari"",""ieiri_popo"",""inaba_haneru"",""kazami_kuku"",""kisaki_anko"",""kohaku_yuri"",""kojo_anna"",""konan_mia"",""oinomori_may"",""oura_rukako"",""ryugasaki_rene"",""saionji_mary"",""sekishiro_mico"",""seshima_rui"",""shimamura_charlotte"",""shiromiya_mimi"",""shishio_chris"",""shisui_kiki"",""sougetsu_eli"",""souya_ichika"",""suou_patra"",""suzumi_nemo"",""touri_sei"",""tsukinoki_tirol"",""umori_hinako"",""yunohara_izumi""]","[{""unit_id"":""ru3-04bdb14f8b1da5dfafdb"",""member_ids_sha256"":""6c68015a5e61f336eab3a3562ccaa16df91b90f49fbb01175321eda9bcc3f96d""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-7c2d211b318b80c1bcaf5bba,1,research/issue180-forward-1,authority:reverse:1999,67f22efe9e072504d45f173ce9f049ec71e0098029c3e48ed59231db7af4f9b1,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",32,"[""an-an_lee"",""anjo_nala"",""baby_blue"",""balloon_party"",""beryl_bouanich"",""bkornblume"",""blonney"",""caroline_bartley"",""cheng_heguang"",""druvis_iii"",""ezra_theodore"",""fatutu"",""flutterpage"",""greta_hofmann"",""hissabeth"",""horropedia"",""jiu_niangzi"",""kaalaa_baunaa"",""kanjira"",""kiperina"",""lorentz_butterfly"",""matilda_bouanich"",""medicine_pocket"",""mesmer_jr."",""ms._acey"",""ms._newbabel"",""ms._radio"",""oliver_fog"",""paper_heron"",""rubuska"",""shamane"",""sotheby""]","[{""unit_id"":""ru3-77a9e964408995d3ca31"",""member_ids_sha256"":""5fd409f9ba42c64727de8bb37033a7c5baaec91b4fc919b2dfdabb60ee552557""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-bcfadecf2a1ce139c37b57f9,1,research/issue180-forward-1,authority:holostars,193b1f16d2a9b767acafc9c6c7154e097b9f7b17bbffa2d1c311fbebaa7b4ca9,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",30,"[""aragami_oga"",""arurandeisu"",""astel_leda"",""axel_syrios"",""banzoin_hakka"",""crimzon_ruze"",""gavis_bettel"",""goldbullet"",""hanasaki_miyabi"",""hiyamaru"",""hizaki_gamma"",""josuiji_shinri"",""jurard_t_rexford"",""kagami_kira"",""kageyama_shien"",""kanade_izuru"",""kishido_temma"",""kyomu_suzume"",""machina_x_flayon"",""magni_dezmond"",""minase_rio"",""nekoyama_shien"",""noir_vesper"",""octavio"",""poruneu"",""regis_altare"",""tsukishita_kaoru"",""utsugi_uyu"",""yatogami_fuma"",""yukoku_roberu""]","[{""unit_id"":""ru3-9edb7a53680025fb839e"",""member_ids_sha256"":""681ae24183a5804e9f2f9779d9434449efa779f1b5593cb650678971847068ac""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-44a1991ce0a1c159adc4ea20,1,research/issue180-forward-1,authority:neon_genesis_evangelion,802e9aa18dbcff6fcc1a52f024d6594e17445e392d45bff8f8a775682a831534,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",29,"[""aida_kensuke"",""akagi_ritsuko"",""aoba_shigeru"",""ayanami_rei"",""eva_00"",""eva_01"",""eva_02"",""eva_03"",""eva_08"",""eva_13"",""fuyutsuki_kouzou"",""horaki_hikari"",""hyuuga_makoto"",""ibuki_maya"",""ikari_gendou"",""ikari_shinji"",""ikari_yui"",""kaji_ryouji"",""katsuragi_misato"",""kirishima_mana"",""makinami_mari_illustrious"",""mass_production_eva"",""nagisa_kaworu"",""penpen"",""rei_chikita"",""souryuu_asuka_langley"",""suzuhara_sakura"",""suzuhara_touji"",""tabris-xx""]","[{""unit_id"":""ru3-4691d9f09892cd151a10"",""member_ids_sha256"":""273014cc295d1bbff8cad0b3375c84179174faa077f5a01278d1b12912d4c760""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-5f89734f2ef9030de2279add,1,research/issue180-forward-1,authority:hunter_x_hunter,e00b576370439a4f03acc563bc5431984d2a3c28c850f26f7ad06c14bc0419cb,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",28,"[""alluka_zoldyck"",""biscuit_krueger"",""chrollo_lucilfer"",""feitan_portor"",""ging_freecss"",""gon-san"",""gon_freecss"",""hisoka_morow"",""illumi_zoldyck"",""isaac_netero"",""kalluto_zoldyck"",""killua_zoldyck"",""kurapika"",""leorio_paladiknight"",""machi_komacine"",""meruem"",""milluki_zoldyck"",""morel_mackernasey"",""neferpitou"",""neon_nostrade"",""nobunaga_hazama"",""pakunoda"",""pariston_hill"",""phinks_magcub"",""shaiapouf"",""shalnark"",""shizuku_murasaki"",""uvogin""]","[{""unit_id"":""ru3-de8ddf2547b3088fc755"",""member_ids_sha256"":""121a6a8bdb058fce6f35890dac3f921d05c7e72e8cb2d4867eaebbd3d7b6523e""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-0146e8bbe8733981a7424602,1,research/issue180-forward-1,authority:twisted_wonderland,714093a4b7a45eaca18787c26b9d98b559bf6105707259efc67d40f1dc60092f,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",27,"[""ace_trappola"",""azul_ashengrotto"",""cater_diamond"",""cheka_kingscholar"",""deuce_spade"",""divus_crewel"",""epel_felmier"",""fellow_honest"",""floyd_leech"",""idia_shroud"",""jack_howl"",""jade_leech"",""jamil_viper"",""kalim_al-asim"",""leona_kingscholar"",""lilia_vanrouge"",""malleus_draconia"",""ortho_shroud"",""riddle_rosehearts"",""rollo_flamme"",""rook_hunt"",""ruggie_bucchi"",""sebek_zigvolt"",""silver_vanrouge"",""skully_j._graves"",""trey_clover"",""vil_schoenheit""]","[{""unit_id"":""ru3-beef93131ab092ade134"",""member_ids_sha256"":""71f1345035d64a5a6ccc64035d7a25792df2412759b0218ccd0b77322f57d2e4""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-8ecd6a14e8b994cd278f0ed3,1,research/issue180-forward-1,authority:my_little_pony,036d90735e2c908f28d99697decff50fa3cde850a4e7a6f01f299b10c0d0be1a,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",26,"[""adagio_dazzle"",""angel_bunny"",""apple_bloom"",""applejack"",""aria_blaze"",""derpy_hooves"",""diamond_tiara"",""fluttershy"",""octavia_melody"",""pinkamena_diane_pie"",""pinkie_pie"",""princess_cadance"",""princess_celestia"",""princess_luna"",""queen_chrysalis"",""rainbow_dash"",""sci-twi"",""scootaloo"",""silver_spoon"",""sonata_dusk"",""starlight_glimmer"",""sunset_shimmer"",""sweetie_belle"",""trixie_lulamoon"",""twilight_sparkle"",""vinyl_scratch""]","[{""unit_id"":""ru3-4e664837e5a06b22e195"",""member_ids_sha256"":""a24ea808fb50186661d1da563ccb90354350191a43899e9bba6df80ea82609c5""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-bc0ac64e745d049da429335c,1,research/issue180-forward-1,authority:ultra_series,319d728a3dc0370427b5b92f523f09157710bf2c399c2800c8b8f1f3d72fb7fe,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",26,"[""baltan_seijin"",""eleking"",""gomora"",""mephilas_seijin"",""ultraman"",""ultraman_ace"",""ultraman_agul"",""ultraman_arc"",""ultraman_belial"",""ultraman_blazar"",""ultraman_cosmos"",""ultraman_decker"",""ultraman_dyna"",""ultraman_gaia"",""ultraman_geed"",""ultraman_jack"",""ultraman_mebius"",""ultraman_nexus"",""ultraman_tarou"",""ultraman_tiga"",""ultraman_tregear"",""ultraman_trigger"",""ultraman_z"",""ultraman_zero"",""ultraseven"",""zetton""]","[{""unit_id"":""ru3-fdee0e6cbe2bbcca744b"",""member_ids_sha256"":""ba5a950aed557b1ac4aa7bba545046c80565f0a6006f5f66540179db4beb00f4""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-e0343f7fb96d388946c18c20,1,research/issue180-forward-1,authority:lucky_star,fe5c5ba6be23a173f90616e60d74dc2de48b504913dc752c3f68d60b305116c8,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",23,"[""bear_tsukasa"",""capybara-san"",""hiiragi_kagami"",""hiiragi_miki"",""hiiragi_tsukasa"",""iwasaki_minami"",""izumi_kanata"",""izumi_konata"",""izumi_soujirou"",""kagamin_boo"",""kobayakawa_yutaka"",""kogami_akira"",""kuroi_nanako"",""kurokona"",""kusakabe_misao"",""minegishi_ayano"",""narumi_yui"",""nyamou"",""patricia_martin"",""shiraishi_minoru"",""takara_miyuki"",""takara_yukari"",""tamura_hiyori""]","[{""unit_id"":""ru3-b93d3683a62022533927"",""member_ids_sha256"":""a470a27561f50622847dc4fa75485d2ceefd000b3628f55400112d0dd058f443""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-39d045ba10f3f1eda61ecf94,1,research/issue180-forward-1,authority:kill_la_kill,ba8353741b68112cae4eef034ccf71b37ac5b6cb256bfde31beec98a4c990068,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",22,"[""erica_mendez"",""gamagoori_ira"",""hakodate_omiko"",""harime_nui"",""hououmaru_rei"",""inumuta_houka"",""iori_shirou"",""jakuzure_nonon"",""junketsu"",""kinagase_tsumugu"",""kiryuuin_ragyou"",""kiryuuin_satsuki"",""koshimizu_ami"",""mankanshoku_barazou"",""mankanshoku_mako"",""mankanshoku_matarou"",""mankanshoku_sukuyo"",""matoi_ryuuko"",""mikisugi_aikurou"",""sanageyama_uzu"",""senketsu"",""soroi_mitsuzou""]","[{""unit_id"":""ru3-bf518f1a07493a64dde4"",""member_ids_sha256"":""d8681281f9546ff6fddcfffdb08f0574b9bebbbf489d4419e82b71519fd46c51""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-cc0fd389d46f7b59b297aad5,1,research/issue180-forward-1,authority:re:stage!,c4617426d75b9684a2e569eeb9667c263a272beda0c960aac6a599a058f4d5c9,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",21,"[""asahi_hina"",""bandou_mikuru"",""furumi_chie"",""haeno_akari"",""hasegawa_mii"",""hiiragi_kae"",""himura_nagisa"",""hokaze_kanade"",""honjou_kasumi"",""ichijou_ruka"",""ichikishima_mizuha"",""itsumura_haruka"",""itsumura_yukari"",""misaki_sango"",""mizushino_sono"",""nakano_rinka"",""nishidate_haku"",""shikimiya_aone"",""shikimiya_mana"",""shirokita_kuroha"",""tsukisaka_sayu""]","[{""unit_id"":""ru3-03d243bcffa20165a0a3"",""member_ids_sha256"":""91d68bf547bf55526f665ea07e1b639d66a14e42784e6fb12f7a6e2156911c99""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-e341ea3e8d1a00a946125d17,1,research/issue180-forward-1,authority:dc_comics,5f1dcc77930e76d53103d85eb76bf68166827a38a0fd0be1fb2a7287e40c7451,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",20,"[""blackfire"",""damian_wayne"",""hawkgirl"",""jason_todd"",""john_constantine"",""jonathan_kent"",""kon-el"",""krypto_the_superdog"",""power_girl"",""red_robin"",""roy_harper"",""starfire"",""stephanie_brown"",""superboy"",""superboy-prime"",""the_flash"",""the_penguin"",""the_riddler"",""tim_drake"",""wally_west""]","[{""unit_id"":""ru3-5ab3e92d8b472ac46ecd"",""member_ids_sha256"":""fdcd02f40c9d99e533d902ab0c67307af16a640562ff49c4876712a57ae17960""}]",P2,[],[]
