row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-003968,yae_sakura_(gyakushinn_miko),Character,835,八重桜（逆神の巫女）,八重桜（逆神の巫女） | 逆神の巫女,形態名とキャラクター日本語名の対応確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,Could not verify exact official Japanese form-name combination in first-party material
I70-003983,ariane_yeong,Character,832,Ariane Yeong,Ariane Yeong,日本語公式表記を確認できず原語保持,character_no_trusted_ja_batch010.csv,,,,,,,true,1,cycle-0003,No official Japanese character name established
I70-003986,arcane_caitlyn,Character,831,ケイトリン・キラマン（Arcane）,ケイトリン・キラマン（Arcane）,日本語版フルネーム表記の追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,Could not safely verify exact Japanese full-name treatment for Arcane-specific character tag
I70-003992,tsukumo_sana_(1st_costume),Character,831,Tsukumo Sana（1st costume）,Tsukumo Sana（1st costume）,日本語定着表記と衣装表記の追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,Could not establish official Japanese character plus costume-form naming
I70-003995,houlen_yabusame,Character,829,鳳聯藪雨,鳳聯藪雨,日本語表記と読みの追加確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,Could not establish authoritative official Japanese character name
I70-003998,ukinami_yuzuha_(tanuki_in_broad_daylight),Character,829,浮波柚葉（晴天の化け狸）,浮波柚葉（晴天の化け狸） | 晴天の化け狸,新規キャラクターと衣装名の日本語公式表記確認が必要,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,Could not verify exact official Japanese character and outfit/form title
I70-004033,han_sooyoung,Character,822,ハン・スヨン,ハン・スヨン | 韓秀英,日本語版での表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,Could not establish official Japanese localization spelling in authoritative source
I70-004044,marina_(fear_&_hunger),Character,819,Marina,Marina | マリナ,日本語版での公式表記を追加確認,character_no_trusted_ja_batch010.csv,,,,,,,true,1,cycle-0003,No official Japanese localization spelling established
I70-004058,otonose_kanade_(1st_costume),Character,815,音乃瀬奏（通常衣装）,音乃瀬奏（通常衣装） | 音乃瀬奏,衣装呼称の公式表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,本人名は公式確認できるが衣装ラベルの公式日本語名未確認
I70-004063,kokoro_(hakui_koyori),Character,814,ココロ,ココロ | kokoron,白上ではなく博衣こより関連キャラクターの公式表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,関連キャラクターの公式日本語名一次根拠不足
I70-058334,kayura_yuka,Artist,166,かゆらゆか,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,official identity source not strong enough
I70-058551,kajiyama_hiroshi,Artist,164,梶山浩,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,official identity credit not established
I70-058817,yoshikawa_hideaki,Artist,162,吉川英朗,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,official identity credit not established
I70-059118,munyuu,Artist,159,むにゅう,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,official identity source not established
I70-059221,kishimoto_masashi,Artist,158,岸本斉史,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,direct official creator credit not captured in this pass
I70-059267,tanaka_masayoshi,Artist,158,田中将賀,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,official identity credit not established
I70-059309,hasegawa_shin'ya,Artist,157,長谷川眞也,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,OFFICIAL_CREDIT_NOT_ESTABLISHED
I70-059472,shibata_masahiro,Artist,156,柴田昌弘,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,OFFICIAL_CREDIT_NOT_ESTABLISHED
I70-059891,hamamoto_ryuusuke,Artist,152,濱元隆輔,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,OFFICIAL_CREDIT_NOT_ESTABLISHED
I70-059917,kikuchi_michitaka,Artist,152,菊池通隆,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,OFFICIAL_CREDIT_NOT_ESTABLISHED
I70-060082,tadano_kazuko,Artist,151,只野和子,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,OFFICIAL_CREDIT_NOT_ESTABLISHED
I70-060213,yahiro_pochi,Artist,150,八尋ぽち,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,OFFICIAL_CREDIT_NOT_ESTABLISHED
I70-060425,kobayashi_gen,Artist,148,小林元,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0004,IDENTITY_COLLISION_RISK
I70-060529,fukushima_masayasu,Artist,147,ふくしま正保,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party artist identity evidence not established in bounded pass
I70-060549,inoue_yoshihisa,Artist,147,井上よしひさ,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party artist identity evidence not established in bounded pass
I70-060777,yoshizuki_kumichi,Artist,146,よしづきくみち,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party artist identity evidence not established in bounded pass
I70-060915,yonekura_kengo,Artist,145,米倉けんご,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party artist identity evidence not established in bounded pass
I70-061020,sakai_hamachi,Artist,144,堺はまち,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party artist identity evidence not established in bounded pass
I70-061029,sekino_takehiro,Artist,144,関野武弘,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party artist identity evidence not established in bounded pass
I70-061041,tanaka_ken'ichi,Artist,144,田中健一,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Artist identity ambiguous without a uniquely matching first-party credit
I70-061183,task_owner,Artist,143,タスクオーナ,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party artist identity evidence not established in bounded pass
I70-061358,fujita_mariko,Artist,141,藤田まり子,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-061411,nogami_takeshi,Artist,141,野上武志,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-061436,takani_yoshiyuki,Artist,141,高荷義之,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-061815,kishi_torajirou,Artist,138,岸虎次郎,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-061848,oomura_yuusuke,Artist,138,大村祐介,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-062231,iwasaki_masakazu,Artist,135,いわさきまさかず,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-062340,yano_akane,Artist,135,矢野茜,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-062871,kawamura_toshie,Artist,131,川村敏江,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Single-pass evidence check did not establish a sufficiently authoritative Japanese identity/title for HIGH-confidence resolution.
I70-063900,katsura_masakazu,Artist,125,桂正和,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party Japanese credit not established in this pass
I70-064843,kamitani_george,Artist,120,神谷盛治,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,First-party page found only indirectly and not sufficient for identity-safe Japanese credit
I70-065178,awatake_takahiro,Artist,118,粟岳高弘,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,No trustworthy first-party profile or credit established
I70-067455,suekane_kumiko,Artist,108,スエカネクミコ,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,No trustworthy first-party profile or credit established
