identity_key,candidate_state,risk_flags
baseball_(sport),ORDINARY_CLEAN,
basketball_(sport),ORDINARY_CLEAN,
bathing,ORDINARY_CLEAN,
battle,ORDINARY_CLEAN,
beach_volleyball,ORDINARY_CLEAN,
beak_hold,ORDINARY_CLEAN,
bearhug,ORDINARY_CLEAN,
beckoning,ORDINARY_CLEAN,
bedtime_story,ORDINARY_CLEAN,
begging,ORDINARY_CLEAN,
being_late,ORDINARY_CLEAN,
bell_ringing,ORDINARY_CLEAN,
belly-to-belly,ORDINARY_CLEAN,
belly_press,ORDINARY_CLEAN,
belly_riding,ORDINARY_CLEAN,
betrayal,ORDINARY_CLEAN,
billiards,ORDINARY_CLEAN,
bird_on_arm,ORDINARY_CLEAN,
bird_on_hand,ORDINARY_CLEAN,
bird_on_head,ORDINARY_CLEAN,
bird_on_lap,ORDINARY_CLEAN,
bird_on_leg,ORDINARY_CLEAN,
bird_on_shoulder,ORDINARY_CLEAN,
birthday_party,ORDINARY_CLEAN,
biting,ORDINARY_CLEAN,
biting_another's_arm,ORDINARY_CLEAN,
biting_another's_clothes,ORDINARY_CLEAN,
biting_another's_hand,ORDINARY_CLEAN,
biting_another's_lip,ORDINARY_CLEAN,
biting_cheek,ORDINARY_CLEAN,
biting_clothes,ORDINARY_CLEAN,
biting_hair,ORDINARY_CLEAN,
biting_head,ORDINARY_CLEAN,
biting_neck,ORDINARY_CLEAN,
biting_own_hand,ORDINARY_CLEAN,
biting_own_lip,ORDINARY_CLEAN,
biting_own_thumb,ORDINARY_CLEAN,
biting_shoulder,ORDINARY_CLEAN,
bitten,ORDINARY_CLEAN,
blackmail,ORDINARY_CLEAN,
blade_catching,ORDINARY_CLEAN,
blade_to_throat,ORDINARY_CLEAN,
blocking,ORDINARY_CLEAN,
blowing,ORDINARY_CLEAN,
blowing_bubble_gum,ORDINARY_CLEAN,
blowing_bubbles,ORDINARY_CLEAN,
blowing_candle,ORDINARY_CLEAN,
blowing_nose,ORDINARY_CLEAN,
blowing_on_food,ORDINARY_CLEAN,
blowing_whistle,ORDINARY_CLEAN,
blown_away,ORDINARY_CLEAN,
body_control,ORDINARY_CLEAN,
body_soaping,ORDINARY_CLEAN,
boiling,ORDINARY_CLEAN,
bone_in_mouth,ORDINARY_CLEAN,
bonk,ORDINARY_CLEAN,
book_on_head,ORDINARY_CLEAN,
book_on_lap,ORDINARY_CLEAN,
book_to_mouth,ORDINARY_CLEAN,
borrowing_race,ORDINARY_CLEAN,
boston_crab,ORDINARY_CLEAN,
bottle_between_thighs,ORDINARY_CLEAN,
bottle_to_cheek,ORDINARY_CLEAN,
bouquet_toss,ORDINARY_CLEAN,
boy_and_girl_sandwich,ORDINARY_CLEAN,
boy_sandwich,ORDINARY_CLEAN,
braiding_another's_hair,ORDINARY_CLEAN,
braiding_hair,ORDINARY_CLEAN,
braiding_own_hair,ORDINARY_CLEAN,
brain_injection,ORDINARY_CLEAN,
bras_d'honneur,ORDINARY_CLEAN,
bread_eating_race,ORDINARY_CLEAN,
breaking,ORDINARY_CLEAN,
breaking_through_wall,ORDINARY_CLEAN,
breaking_through_window,ORDINARY_CLEAN,
breath_weapon,ORDINARY_CLEAN,
breathing_fire,ORDINARY_CLEAN,
breathing_ice,ORDINARY_CLEAN,
breathing_on_hands,ORDINARY_CLEAN,
bribery,ORDINARY_CLEAN,
broken_hypnosis,ORDINARY_CLEAN,
broom_guitar,ORDINARY_CLEAN,
brushing,ORDINARY_CLEAN,
brushing_another's_hair,ORDINARY_CLEAN,
brushing_hair,ORDINARY_CLEAN,
brushing_own_hair,ORDINARY_CLEAN,
brushing_tail,ORDINARY_CLEAN,
brushing_teeth,ORDINARY_CLEAN,
bubble_tea_challenge,ORDINARY_CLEAN,
bucket_on_head,ORDINARY_CLEAN,
bucket_spill,ORDINARY_CLEAN,
bug_hunting,ORDINARY_CLEAN,
bugles_on_fingers,ORDINARY_CLEAN,
building_sand_sculpture,ORDINARY_CLEAN,
building_snowman,ORDINARY_CLEAN,
bullet_in_mouth,ORDINARY_CLEAN,
bumping,ORDINARY_CLEAN,
bunching_hair,ORDINARY_CLEAN,
bunny_ears_prank,ORDINARY_CLEAN,
buried,ORDINARY_CLEAN,
buried_in_sculpted_sand,ORDINARY_CLEAN,
burning_at_the_stake,ORDINARY_CLEAN,
burp,ORDINARY_CLEAN,
bursting,ORDINARY_CLEAN,
burying,ORDINARY_CLEAN,
butt_bump,ORDINARY_CLEAN,
butt_crush,ORDINARY_CLEAN,
butterfly_in_eye,ORDINARY_CLEAN,
butterfly_on_face,ORDINARY_CLEAN,
butterfly_on_hair,ORDINARY_CLEAN,
butterfly_on_hand,ORDINARY_CLEAN,
butterfly_on_head,ORDINARY_CLEAN,
butterfly_on_mouth,ORDINARY_CLEAN,
butterfly_on_nose,ORDINARY_CLEAN,
butterfly_on_shoulder,ORDINARY_CLEAN,
butterfly_over_eye,ORDINARY_CLEAN,
buttoning,ORDINARY_CLEAN,
cake_on_head,ORDINARY_CLEAN,
calling,ORDINARY_CLEAN,
can_to_cheek,ORDINARY_CLEAN,
candle_on_head,ORDINARY_CLEAN,
candle_on_headwear,ORDINARY_CLEAN,
cannibalism,ORDINARY_CLEAN,
captured,ORDINARY_CLEAN,
car_crash,ORDINARY_CLEAN,
card_between_fingers,ORDINARY_CLEAN,
card_in_hat,ORDINARY_CLEAN,
card_in_mouth,ORDINARY_CLEAN,
caress,ORDINARY_CLEAN,
caressing_cheek,ORDINARY_CLEAN,
carrot_in_pocket,ORDINARY_CLEAN,
carrot_on_stick,ORDINARY_CLEAN,
carry_me,ORDINARY_CLEAN,
carrying,ORDINARY_CLEAN,
carrying_baby,ORDINARY_CLEAN,
carrying_multiple_people,ORDINARY_CLEAN,
carrying_over_shoulder,ORDINARY_CLEAN,
carrying_overhead,ORDINARY_CLEAN,
carrying_person,ORDINARY_CLEAN,
carrying_under_arm,ORDINARY_CLEAN,
casing_ejection,ORDINARY_CLEAN,
casting_spell,ORDINARY_CLEAN,
cat_on_chest,ORDINARY_CLEAN,
cat_on_head,ORDINARY_CLEAN,
cat_on_keyboard,ORDINARY_CLEAN,
cat_on_lap,ORDINARY_CLEAN,
cat_on_person,ORDINARY_CLEAN,
cat_on_shoulder,ORDINARY_CLEAN,
catching,ORDINARY_CLEAN,
catfight,ORDINARY_CLEAN,
celebration,ORDINARY_CLEAN,
character_transformation,ORDINARY_CLEAN,
chasing,ORDINARY_CLEAN,
cheating_(competitive),ORDINARY_CLEAN,
checking_pulse,ORDINARY_CLEAN,
checkout_(shopping),ORDINARY_CLEAN,
cheek-to-cheek,ORDINARY_CLEAN,
cheek_on_glass,ORDINARY_CLEAN,
cheek_pinching,ORDINARY_CLEAN,
cheek_poking,ORDINARY_CLEAN,
cheek_press,ORDINARY_CLEAN,
cheek_pull,ORDINARY_CLEAN,
cheek_squash,ORDINARY_CLEAN,
cheering,ORDINARY_CLEAN,
cherry_stem_knot,ORDINARY_CLEAN,
chest_on_pillow,ORDINARY_CLEAN,
chewing,ORDINARY_CLEAN,
chibi_on_head,ORDINARY_CLEAN,
chibi_on_shoulder,ORDINARY_CLEAN,
chidori_(naruto),ORDINARY_CLEAN,
child_carry,ORDINARY_CLEAN,
chin_rub,ORDINARY_CLEAN,
chisato_carrying_takina_(lycoris_recoil),ORDINARY_CLEAN,
chocolate_on_ass,ORDINARY_CLEAN,
chocolate_on_clothes,ORDINARY_CLEAN,
chocolate_on_face,ORDINARY_CLEAN,
chocolate_on_hand,ORDINARY_CLEAN,
chocolate_on_legs,ORDINARY_CLEAN,
chocolate_on_pectorals,ORDINARY_CLEAN,
choker_pull,ORDINARY_CLEAN,
chopsticks_in_mouth,ORDINARY_CLEAN,
choso_giving_toudou_a_haircut_(meme),ORDINARY_CLEAN,
chugging,ORDINARY_CLEAN,
cicada_block_(meme),ORDINARY_CLEAN,
clapping,ORDINARY_CLEAN,
clash,ORDINARY_CLEAN,
climbing,ORDINARY_CLEAN,
climbing_ladder,ORDINARY_CLEAN,
climbing_set_(zelda),ORDINARY_CLEAN,
climbing_tree,ORDINARY_CLEAN,
climbing_wall,ORDINARY_CLEAN,
clinging,ORDINARY_CLEAN,
clipping_another's_nails,ORDINARY_CLEAN,
clipping_fingernails,ORDINARY_CLEAN,
clipping_toenails,ORDINARY_CLEAN,
close-quarters_combat,ORDINARY_CLEAN,
clothes_blanket,ORDINARY_CLEAN,
clothes_in_mouth,ORDINARY_CLEAN,
clothes_theft,ORDINARY_CLEAN,
clutching_chest,ORDINARY_CLEAN,
clutching_clothes,ORDINARY_CLEAN,
clutching_head,ORDINARY_CLEAN,
coat_grab,ORDINARY_CLEAN,
coat_hold,ORDINARY_CLEAN,
coin_flip,ORDINARY_CLEAN,
collateral_damage,ORDINARY_CLEAN,
collision,ORDINARY_CLEAN,
come_hither,ORDINARY_CLEAN,
comforting,ORDINARY_CLEAN,
competition,ORDINARY_CLEAN,
confession,ORDINARY_CLEAN,
confrontation,ORDINARY_CLEAN,
constriction,ORDINARY_CLEAN,
construction,ORDINARY_CLEAN,
convention_greeting,ORDINARY_CLEAN,
cooking,ORDINARY_CLEAN,
cooking_together,ORDINARY_CLEAN,
cord_pull,ORDINARY_CLEAN,
coronation,ORDINARY_CLEAN,
counting,ORDINARY_CLEAN,
counting_sheep,ORDINARY_CLEAN,
country_connection,ORDINARY_CLEAN,
cpr,ORDINARY_CLEAN,
crab_on_head,ORDINARY_CLEAN,
crab_on_shoulder,ORDINARY_CLEAN,
cracking_egg,ORDINARY_CLEAN,
cracking_ground,ORDINARY_CLEAN,
cracking_knuckles,ORDINARY_CLEAN,
cradling,ORDINARY_CLEAN,
cradling_head,ORDINARY_CLEAN,
cradling_phone,ORDINARY_CLEAN,
crafting,ORDINARY_CLEAN,
crash,ORDINARY_CLEAN,
cream_on_body,ORDINARY_CLEAN,
cream_on_face,ORDINARY_CLEAN,
cream_on_hands,ORDINARY_CLEAN,
creator_and_creation,ORDINARY_CLEAN,
creator_connection,ORDINARY_CLEAN,
creature_on_arm,ORDINARY_CLEAN,
creature_on_hand,ORDINARY_CLEAN,
creature_on_head,ORDINARY_CLEAN,
creature_on_lap,ORDINARY_CLEAN,
creature_on_shoulder,ORDINARY_CLEAN,
crime_prevention_buzzer_threat,ORDINARY_CLEAN,
crosscounter,ORDINARY_CLEAN,
crucifixion,ORDINARY_CLEAN,
crushing,ORDINARY_CLEAN,
crushing_food,ORDINARY_CLEAN,
cryokinesis,ORDINARY_CLEAN,
cupping_ears,ORDINARY_CLEAN,
cupping_glass,ORDINARY_CLEAN,
cupping_hand,ORDINARY_CLEAN,
cupping_hands,ORDINARY_CLEAN,
curtain_grab,ORDINARY_CLEAN,
cutting,ORDINARY_CLEAN,
cutting_another's_hair,ORDINARY_CLEAN,
cutting_clothes,ORDINARY_CLEAN,
cutting_hair,ORDINARY_CLEAN,
cutting_onions,ORDINARY_CLEAN,
cutting_own_hair,ORDINARY_CLEAN,
decorating,ORDINARY_CLEAN,
decorating_baked_goods,ORDINARY_CLEAN,
decorating_christmas_tree,ORDINARY_CLEAN,
defeat,ORDINARY_CLEAN,
defecating_self,ORDINARY_CLEAN,
defenestration,ORDINARY_CLEAN,
deflect,ORDINARY_CLEAN,
delivery,ORDINARY_CLEAN,
desk_slam,ORDINARY_CLEAN,
destruction,ORDINARY_CLEAN,
diaper_changing,ORDINARY_CLEAN,
digging,ORDINARY_CLEAN,
digging_your_own_grave,ORDINARY_CLEAN,
digimon_on_head,ORDINARY_CLEAN,
disassembly,ORDINARY_CLEAN,
dishwashing,ORDINARY_CLEAN,
dive,ORDINARY_CLEAN,
diving,ORDINARY_CLEAN,
diving_block,ORDINARY_CLEAN,
diving_board,ORDINARY_CLEAN,
diving_regulator,ORDINARY_CLEAN,
dodgeball_(sport),ORDINARY_CLEAN,
dog_on_head,ORDINARY_CLEAN,
dog_on_lap,ORDINARY_CLEAN,
dog_shadow_puppet,ORDINARY_CLEAN,
dogfight,ORDINARY_CLEAN,
dogpile,ORDINARY_CLEAN,
doll_on_head,ORDINARY_CLEAN,
doll_on_shoulder,ORDINARY_CLEAN,
domestic_violence,ORDINARY_CLEAN,
double_facepalm,ORDINARY_CLEAN,
double_finger_gun,ORDINARY_CLEAN,
double_finger_heart,ORDINARY_CLEAN,
double_fox_shadow_puppet,ORDINARY_CLEAN,
double_middle_finger,ORDINARY_CLEAN,
double_ok_sign,ORDINARY_CLEAN,
double_shaka_sign,ORDINARY_CLEAN,
double_thumbs_down,ORDINARY_CLEAN,
double_thumbs_up,ORDINARY_CLEAN,
dragon_dance,ORDINARY_CLEAN,
dragon_fist_(dragon_ball),ORDINARY_CLEAN,
dragon_on_head,ORDINARY_CLEAN,
dragon_on_shoulder,ORDINARY_CLEAN,
drawing_(action),ORDINARY_CLEAN,
drawing_gun,ORDINARY_CLEAN,
drawing_on_air,ORDINARY_CLEAN,
drawing_on_another,ORDINARY_CLEAN,
drawing_on_another's_face,ORDINARY_CLEAN,
drawing_on_dirt,ORDINARY_CLEAN,
drawing_on_fourth_wall,ORDINARY_CLEAN,
drawing_on_own_face,ORDINARY_CLEAN,
drawing_on_sand,ORDINARY_CLEAN,
drawing_on_self,ORDINARY_CLEAN,
drawing_on_snow,ORDINARY_CLEAN,
drawing_sword,ORDINARY_CLEAN,
dribbling_(basketball),ORDINARY_CLEAN,
drinking,ORDINARY_CLEAN,
drinking_straw_in_mouth,ORDINARY_CLEAN,
drive-by,ORDINARY_CLEAN,
driving,ORDINARY_CLEAN,
dropped_food,ORDINARY_CLEAN,
dropped_object,ORDINARY_CLEAN,
drowning,ORDINARY_CLEAN,
drying,ORDINARY_CLEAN,
drying_another's_hair,ORDINARY_CLEAN,
drying_hair,ORDINARY_CLEAN,
drying_own_hair,ORDINARY_CLEAN,
dual_wielding,ORDINARY_CLEAN,
duck_on_head,ORDINARY_CLEAN,
duel,ORDINARY_CLEAN,
duel_(yu-gi-oh!),ORDINARY_CLEAN,
duet,ORDINARY_CLEAN,
dusting,ORDINARY_CLEAN,
ear_cleaning,ORDINARY_CLEAN,
ear_picking,ORDINARY_CLEAN,
eat_me,ORDINARY_CLEAN,
eating,ORDINARY_CLEAN,
eating_contest,ORDINARY_CLEAN,
eating_hair,ORDINARY_CLEAN,
eating_non-food,ORDINARY_CLEAN,
eavesdropping,ORDINARY_CLEAN,
egg_laying,ORDINARY_CLEAN,
egosearching,ORDINARY_CLEAN,
elbow_carry,ORDINARY_CLEAN,
elbow_drop,ORDINARY_CLEAN,
elbow_on_another's_shoulder,ORDINARY_CLEAN,
elbow_on_arm,ORDINARY_CLEAN,
elbow_on_knee,ORDINARY_CLEAN,
elbow_on_leg,ORDINARY_CLEAN,
elbow_on_table,ORDINARY_CLEAN,
elbow_on_thigh,ORDINARY_CLEAN,
elbowing,ORDINARY_CLEAN,
elbows_on_knees,ORDINARY_CLEAN,
elbows_on_table,ORDINARY_CLEAN,
electrocution,ORDINARY_CLEAN,
electrokinesis,ORDINARY_CLEAN,
element_bending,ORDINARY_CLEAN,
encasement,ORDINARY_CLEAN,
entangled,ORDINARY_CLEAN,
entrance_ceremony,ORDINARY_CLEAN,
esports,ORDINARY_CLEAN,
exercising,ORDINARY_CLEAN,
exhaling_smoke,ORDINARY_CLEAN,
eye_in_mouth,ORDINARY_CLEAN,
eye_poke,ORDINARY_CLEAN,
eyelid_pull,ORDINARY_CLEAN,
eyewear_in_mouth,ORDINARY_CLEAN,
eyewear_switch,ORDINARY_CLEAN,
face_hold,ORDINARY_CLEAN,
face_in_hands,ORDINARY_CLEAN,
face_in_pillow,ORDINARY_CLEAN,
face_in_shadow,ORDINARY_CLEAN,
face_on_another's_chest,ORDINARY_CLEAN,
face_squeeze,ORDINARY_CLEAN,
face_stretching,ORDINARY_CLEAN,
faceoff,ORDINARY_CLEAN,
facepalm,ORDINARY_CLEAN,
faceplant,ORDINARY_CLEAN,
family_bonding,ORDINARY_CLEAN,
fan_meeting,ORDINARY_CLEAN,
fan_speaking,ORDINARY_CLEAN,
fanning,ORDINARY_CLEAN,
fantasy_racism,ORDINARY_CLEAN,
father-son_kamehameha,ORDINARY_CLEAN,
fed_by_viewer,ORDINARY_CLEAN,
feeding,ORDINARY_CLEAN,
feeding_animal,ORDINARY_CLEAN,
feeding_viewer,ORDINARY_CLEAN,
feet_in_food,ORDINARY_CLEAN,
feet_on_chair,ORDINARY_CLEAN,
feet_on_table,ORDINARY_CLEAN,
fencing,ORDINARY_CLEAN,
fencing_suit,ORDINARY_CLEAN,
fetch,ORDINARY_CLEAN,
final_smash,ORDINARY_CLEAN,
finger_cannon,ORDINARY_CLEAN,
finger_claws,ORDINARY_CLEAN,
finger_counting,ORDINARY_CLEAN,
finger_counting_duo,ORDINARY_CLEAN,
finger_frame,ORDINARY_CLEAN,
finger_frame_duo,ORDINARY_CLEAN,
finger_frame_over_eye,ORDINARY_CLEAN,
finger_gun,ORDINARY_CLEAN,
finger_heart,ORDINARY_CLEAN,
finger_in_glove,ORDINARY_CLEAN,
finger_in_own_ear,ORDINARY_CLEAN,
finger_in_own_mouth,ORDINARY_CLEAN,
finger_on_eyewear,ORDINARY_CLEAN,
finger_on_forehead,ORDINARY_CLEAN,
finger_on_trigger,ORDINARY_CLEAN,
finger_painting,ORDINARY_CLEAN,
finger_pointer,ORDINARY_CLEAN,
finger_to_another's_cheek,ORDINARY_CLEAN,
finger_to_another's_mouth,ORDINARY_CLEAN,
finger_to_another's_nose,ORDINARY_CLEAN,
finger_to_cheek,ORDINARY_CLEAN,
finger_to_eye,ORDINARY_CLEAN,
finger_to_eyewear,ORDINARY_CLEAN,
finger_to_face,ORDINARY_CLEAN,
finger_to_mouth,ORDINARY_CLEAN,
finger_to_own_chin,ORDINARY_CLEAN,
finger_to_own_nose,ORDINARY_CLEAN,
finger_twirl,ORDINARY_CLEAN,
finger_wagging,ORDINARY_CLEAN,
finger_wrap,ORDINARY_CLEAN,
finger_writing,ORDINARY_CLEAN,
fingers_on_another's_face,ORDINARY_CLEAN,
fingers_to_cheek,ORDINARY_CLEAN,
fingers_to_cheeks,ORDINARY_CLEAN,
fingers_to_mouth,ORDINARY_CLEAN,
finishing_move,ORDINARY_CLEAN,
fireman's_carry,ORDINARY_CLEAN,
firing,ORDINARY_CLEAN,
firing_at_viewer,ORDINARY_CLEAN,
first_aid,ORDINARY_CLEAN,
fish_in_mouth,ORDINARY_CLEAN,
fish_on_head,ORDINARY_CLEAN,
fishing,ORDINARY_CLEAN,
fist_bump,ORDINARY_CLEAN,
fist_bumping_viewer,ORDINARY_CLEAN,
fist_in_hand,ORDINARY_CLEAN,
fist_pump,ORDINARY_CLEAN,
fist_shaking,ORDINARY_CLEAN,
flamenco,ORDINARY_CLEAN,
flick,ORDINARY_CLEAN,
flipping_food,ORDINARY_CLEAN,
flirting,ORDINARY_CLEAN,
flirting_10_image_response,ORDINARY_CLEAN,
florakinesis,ORDINARY_CLEAN,
folding,ORDINARY_CLEAN,
following,ORDINARY_CLEAN,
food_bite,ORDINARY_CLEAN,
food_theft,ORDINARY_CLEAN,
foot_against_wall,ORDINARY_CLEAN,
foot_kabedon,ORDINARY_CLEAN,
foot_on_another's_ass,ORDINARY_CLEAN,
foot_on_another's_face,ORDINARY_CLEAN,
foot_on_table,ORDINARY_CLEAN,
foot_on_weapon,ORDINARY_CLEAN,
footsies,ORDINARY_CLEAN,
force-feeding,ORDINARY_CLEAN,
forced_dressing,ORDINARY_CLEAN,
forced_to_watch,ORDINARY_CLEAN,
forehead-to-forehead,ORDINARY_CLEAN,
forehead_flick,ORDINARY_CLEAN,
fox_mousing,ORDINARY_CLEAN,
fox_shadow_puppet,ORDINARY_CLEAN,
free_hugs,ORDINARY_CLEAN,
freediving,ORDINARY_CLEAN,
furoshiki_around_neck,ORDINARY_CLEAN,
fusion_dance,ORDINARY_CLEAN,
gambling,ORDINARY_CLEAN,
gardening,ORDINARY_CLEAN,
geokinesis,ORDINARY_CLEAN,
girl_sandwich,ORDINARY_CLEAN,
giving,ORDINARY_CLEAN,
giving_flower,ORDINARY_CLEAN,
giving_food,ORDINARY_CLEAN,
glomp,ORDINARY_CLEAN,
goldfish_scooping,ORDINARY_CLEAN,
golf,ORDINARY_CLEAN,
gossip,ORDINARY_CLEAN,
grabbing_another's_arm,ORDINARY_CLEAN,
grabbing_another's_chin,ORDINARY_CLEAN,
grabbing_another's_dress,ORDINARY_CLEAN,
grabbing_another's_face,ORDINARY_CLEAN,
grabbing_another's_hair,ORDINARY_CLEAN,
grabbing_another's_hand,ORDINARY_CLEAN,
grabbing_another's_head,ORDINARY_CLEAN,
grabbing_another's_nose,ORDINARY_CLEAN,
grabbing_another's_shirt,ORDINARY_CLEAN,
grabbing_another's_sleeve,ORDINARY_CLEAN,
grabbing_another's_twintails,ORDINARY_CLEAN,
grabbing_another's_wing,ORDINARY_CLEAN,
grabbing_from_behind,ORDINARY_CLEAN,
grabbing_own_hair,ORDINARY_CLEAN,
grape_stomping,ORDINARY_CLEAN,
grazing_(livestock),ORDINARY_CLEAN,
grooming,ORDINARY_CLEAN,
group_battle,ORDINARY_CLEAN,
guided_hand_on_cheek,ORDINARY_CLEAN,
guiding_hand,ORDINARY_CLEAN,
hacking,ORDINARY_CLEAN,
hadanugi_dousa,ORDINARY_CLEAN,
hadouken,ORDINARY_CLEAN,
hair_in_another's_mouth,ORDINARY_CLEAN,
hair_in_own_mouth,ORDINARY_CLEAN,
hair_lift,ORDINARY_CLEAN,
hair_tie_in_mouth,ORDINARY_CLEAN,
hairdressing,ORDINARY_CLEAN,
half-heart_hands,ORDINARY_CLEAN,
hand_glasses,ORDINARY_CLEAN,
hand_grab,ORDINARY_CLEAN,
hand_grip,ORDINARY_CLEAN,
hand_hair,ORDINARY_CLEAN,
hand_in_another's_clothes,ORDINARY_CLEAN,
hand_in_another's_glove,ORDINARY_CLEAN,
hand_in_another's_hair,ORDINARY_CLEAN,
hand_in_another's_pantyhose,ORDINARY_CLEAN,
hand_in_another's_pocket,ORDINARY_CLEAN,
hand_in_clothes,ORDINARY_CLEAN,
hand_in_jacket,ORDINARY_CLEAN,
hand_in_mouth,ORDINARY_CLEAN,
hand_in_own_hair,ORDINARY_CLEAN,
hand_in_own_pantyhose,ORDINARY_CLEAN,
hand_in_pantyhose,ORDINARY_CLEAN,
hand_in_pocket,ORDINARY_CLEAN,
hand_in_thighhighs,ORDINARY_CLEAN,
hand_milking,ORDINARY_CLEAN,
hand_on_animal,ORDINARY_CLEAN,
