row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-039688,nine_sols,Copyright,193,九日,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039689,nisoku_hokou_(vocaloid),Copyright,193,二息步行,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039702,senjuushi_(series),Copyright,192,千銃士,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039719,tenchuu,Copyright,191,天誅,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039731,koukei_(idolmaster),Copyright,190,光景,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039732,mobile_legends:_bang_bang,Copyright,190,决胜巅峰,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039746,legend_of_mortal,Copyright,189,活俠傳,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039747,lost_property_control_organization_(samidare),Copyright,189,遺失物統轄機構,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039753,sansha_san'you,Copyright,189,三者三葉,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039758,zeta_gundam_define,Copyright,189,機動戦士Ζガンダム,,established/common Japanese title or official rendering,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-039761,beast_wars:_transformers,Copyright,188,ビーストウォーズ,,established/common Japanese title or official rendering,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-039765,kyokou_suiri,Copyright,188,虚構推理,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-059309,hasegawa_shin'ya,Artist,157,長谷川眞也,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-059472,shibata_masahiro,Artist,156,柴田昌弘,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-059597,tanemura_arina,Artist,155,種村有菜,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-059651,imaishi_hiroyuki,Artist,154,今石洋之,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-059882,fuse_ryuuta,Artist,152,布施龍太,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-059891,hamamoto_ryuusuke,Artist,152,濱元隆輔,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-059917,kikuchi_michitaka,Artist,152,菊池通隆,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-060073,sanazura_hiroyuki,Artist,151,さなづらひろゆき,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-060082,tadano_kazuko,Artist,151,只野和子,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-060203,takanaga_kouhei,Artist,150,高永浩平,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-060213,yahiro_pochi,Artist,150,八尋ぽち,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-060425,kobayashi_gen,Artist,148,小林元,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
