identity_key,candidate_state,human_intent,review_note
lowleg_bikini,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
lowleg_pants,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
lowleg_pantyhose,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
lowleg_shorts,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
lowleg_skirt,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
male_swimwear_pull,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
no_harness,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
no_leotard,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
open_bodysuit,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
open_leotard,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
pantyhose_under_leotard,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
pantyhose_under_swimsuit,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
removing_bikini_top,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
revealing_swimsuit_(dq),FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
see-through_(psg),FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
see-through_apron,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
see-through_babydoll,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
see-through_bikini,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
see-through_bodysuit,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
see-through_bow,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
see-through_bridal_gauntlets,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
see-through_camisole,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
see-through_cutout,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
see-through_midriff,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
see-through_silhouette,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
slingshot_swimsuit_pull,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
super_highleg,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
swimsuit_over_clothes,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
swimsuit_theft,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
swimsuit_tug,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
swimsuit_under_clothes,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
swimsuit_under_swimsuit,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
taut_bikini,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
taut_bodysuit,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
taut_leotard,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
taut_swimsuit,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
thong_aside,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
torn_bikini,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
torn_bodysuit,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
torn_leotard,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
torn_swimsuit,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
transparent_censoring,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
undone_bikini,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
untied_swimsuit,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
unworn_bikini,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
unworn_bikini_bottom,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
unworn_bikini_top,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
unworn_leotard,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
unworn_swimsuit,FULL_REVIEW_EXPOSURE_CLOTHING_V33,,
