row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-040521,the_batman_(2022),Copyright,141,THE BATMAN－ザ・バットマン－,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-040525,devil_may_cry_1,Copyright,140,デビルメイクライ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-040529,james_bond_(series),Copyright,140,ジェームズ・ボンド,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-040548,kengan_(series),Copyright,139,ケンガン,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-040574,morinaga_(brand),Copyright,138,森永,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-040617,kirby:_right_back_at_ya!,Copyright,135,星のカービィ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-040640,detective_pikachu_(movie),Copyright,134,名探偵ピカチュウ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-040662,stardust_project,Copyright,134,StarDust星云社,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_accepted_noflag_batch009.csv,,,,,,,,,,
I70-040722,saw_(movie),Copyright,131,ソウ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-040775,demons_roots,Copyright,128,Demons Roots,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-040787,pixiv_fantasia_1,Copyright,128,pixivファンタジア,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-072455,kiyuzuki_satoko,Artist,89,きゆづきさとこ,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-073750,ishiwatari_daisuke,Artist,85,石渡太輔,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-073942,toboso_yana,Artist,85,枢やな,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-074115,kawakami_tetsuya,Artist,84,川上哲也,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-075190,hanamizawa_q-tarou,Artist,81,花見沢Q太郎,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-075314,nishiwaki_yuuri,Artist,81,西脇ゆぅり,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-076180,suzuki_masahisa,Artist,79,鈴木雅久,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-076264,akasaka_aka,Artist,78,赤坂アカ,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-076338,fujii_maki,Artist,78,藤井まき,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-076490,ohtagaki_yasuo,Artist,78,太田垣康男,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-076906,orimoto_mimana,Artist,77,おりもとみまな,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-077164,ishihama_masashi,Artist,76,石浜真史,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
