special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
487,INJURY_R18G,,SEXUAL_ACTIVITY_STIMULATION>GENERAL_SEX_ACT,HUMAN_REVIEWED,,
631,INJURY_R18G,,,HUMAN_REVIEWED,,
1764,BODY_ANATOMY,INTERNAL_ANATOMY,INJURY_R18G,HUMAN_REVIEWED,,
1765,INJURY_R18G,,,HUMAN_REVIEWED,,
1766,INJURY_R18G,,,HUMAN_REVIEWED,,
1767,INJURY_R18G,,,HUMAN_REVIEWED,,
1769,INJURY_R18G,,,HUMAN_REVIEWED,,
1771,INJURY_R18G,,,HUMAN_REVIEWED,,
1772,INJURY_R18G,,,HUMAN_REVIEWED,,
1773,INJURY_R18G,,,HUMAN_REVIEWED,,
1774,INJURY_R18G,,,HUMAN_REVIEWED,,
1775,INJURY_R18G,,,HUMAN_REVIEWED,,
1776,BODY_ANATOMY,INTERNAL_ANATOMY,INJURY_R18G,HUMAN_REVIEWED,,
1779,INJURY_R18G,,,HUMAN_REVIEWED,,
1780,INJURY_R18G,,FLUID_EXCRETION_SOILING,HUMAN_REVIEWED,,
1781,INJURY_R18G,,,HUMAN_REVIEWED,,
1782,INJURY_R18G,,,HUMAN_REVIEWED,,
1783,INJURY_R18G,,,HUMAN_REVIEWED,,
1784,INJURY_R18G,,,HUMAN_REVIEWED,,
1785,INJURY_R18G,,,HUMAN_REVIEWED,,
1786,INJURY_R18G,,,HUMAN_REVIEWED,,
1789,,,,REVIEW_REQUIRED,Medical/sexual-harm context ambiguity,castration is also a legitimate medical procedure; do not force the R18G shelf without context
1790,,,,REVIEW_REQUIRED,Medical/sexual-harm context ambiguity,orchiectomy is also a legitimate medical procedure; do not force the R18G shelf without context
1793,,,,REVIEW_REQUIRED,Medical/sexual-harm context ambiguity,hysterectomy is also a legitimate medical procedure; do not force the R18G shelf without context
1794,,,,REVIEW_REQUIRED,Medical/sexual-harm context ambiguity,oophorectomy is also a legitimate medical procedure; do not force the R18G shelf without context
1795,,,,REVIEW_REQUIRED,Medical/sexual-harm context ambiguity,salpingectomy is also a legitimate medical procedure; do not force the R18G shelf without context
1956,INJURY_R18G,,,HUMAN_REVIEWED,,
1957,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,,HUMAN_REVIEWED,,
1958,INJURY_R18G,,,HUMAN_REVIEWED,,
1959,BONDAGE_BDSM_DOMINATION,DOMINATION_SUBMISSION,,HUMAN_REVIEWED,,
1960,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,,HUMAN_REVIEWED,,
1961,INJURY_R18G,,,HUMAN_REVIEWED,,
1962,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,,HUMAN_REVIEWED,,
1963,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,,HUMAN_REVIEWED,,
1964,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,,HUMAN_REVIEWED,,
1965,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,,HUMAN_REVIEWED,,
1966,BONDAGE_BDSM_DOMINATION,DOMINATION_SUBMISSION,,HUMAN_REVIEWED,,
1967,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,,HUMAN_REVIEWED,,
1968,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1969,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,,HUMAN_REVIEWED,,
1970,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,,HUMAN_REVIEWED,,
1971,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,,HUMAN_REVIEWED,,
1972,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,,HUMAN_REVIEWED,,
1973,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
1974,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,,HUMAN_REVIEWED,,
1975,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,,HUMAN_REVIEWED,,
1976,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,,HUMAN_REVIEWED,,
2163,INJURY_R18G,,FLUID_EXCRETION_SOILING,HUMAN_REVIEWED,,
2164,FLUID_EXCRETION_SOILING,,INJURY_R18G,HUMAN_REVIEWED,,
2165,INJURY_R18G,,,HUMAN_REVIEWED,,
2166,BODY_ANATOMY,INTERNAL_ANATOMY,INJURY_R18G,HUMAN_REVIEWED,,
2167,BODY_ANATOMY,INTERNAL_ANATOMY,INJURY_R18G,HUMAN_REVIEWED,,
