special_id,primary_genre_id,primary_subgenre_id,secondary_paths,classification_status,classification_reason,ambiguity_note
983,SEXUAL_ACTIVITY_STIMULATION,,,HUMAN_REVIEWED,,
984,BODY_ANATOMY,BREAST_NIPPLE,,HUMAN_REVIEWED,,
985,TOOLS_TOYS_MACHINES,,NUDITY_CLOTHING_EXPOSURE>THROUGH_CLOTHING_VISIBILITY,HUMAN_REVIEWED,,
986,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,CONTACT_INSERTION_BODY_SITE>GENERAL_INSERTION,HUMAN_REVIEWED,,
987,BODY_ANATOMY,FEMALE_GENITAL,,HUMAN_REVIEWED,,
988,SITUATION_SCENE,,SEXUAL_ACTIVITY_STIMULATION>HAND_FOOT_BODY_STIMULATION,HUMAN_REVIEWED,,
989,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
990,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,POSE_POSITION_COMPOSITION,HUMAN_REVIEWED,,
991,NUDITY_CLOTHING_EXPOSURE,COVERED_CONCEALED,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
992,SEXUAL_ACTIVITY_STIMULATION,MASTURBATION,SEXUAL_ACTIVITY_STIMULATION>COOPERATIVE_MULTI_ACT,HUMAN_REVIEWED,,
993,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
994,POSE_POSITION_COMPOSITION,,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
995,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,POSE_POSITION_COMPOSITION,HUMAN_REVIEWED,,
996,SEXUAL_ACTIVITY_STIMULATION,ORAL_ACTIVITY,,HUMAN_REVIEWED,,
997,FLUID_EXCRETION_SOILING,,,HUMAN_REVIEWED,,
998,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,,HUMAN_REVIEWED,,
999,NUDITY_CLOTHING_EXPOSURE,COVERED_CONCEALED,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1000,BODY_ANATOMY,BREAST_NIPPLE,,HUMAN_REVIEWED,,
1001,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,SEXUAL_ACTIVITY_STIMULATION>MASTURBATION | SEXUAL_ACTIVITY_STIMULATION>IMPLIED_GESTURE,HUMAN_REVIEWED,,
1002,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,SEXUAL_ACTIVITY_STIMULATION>ORAL_ACTIVITY,HUMAN_REVIEWED,,
1003,CONTACT_INSERTION_BODY_SITE,EXTERNAL_CONTACT,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1004,FLUID_EXCRETION_SOILING,,,HUMAN_REVIEWED,,
1005,,,,REVIEW_REQUIRED,,`body onahole` のidentityが身体変形・人体を器具化した表現・性具概念のどれを主閲覧意図とするか現行説明だけでは確定できない。
1006,CONTACT_INSERTION_BODY_SITE,MULTIPLE_DEEP_INSERTION,CONTACT_INSERTION_BODY_SITE>GENERAL_INSERTION,HUMAN_REVIEWED,,
1007,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1008,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
1009,NONHUMAN_TENTACLE_TRANSFORMATION,,BODY_ANATOMY>BUTTOCK_ANUS,HUMAN_REVIEWED,,
1010,BONDAGE_BDSM_DOMINATION,DOMINATION_SUBMISSION,SEXUAL_ACTIVITY_STIMULATION>MASTURBATION,HUMAN_REVIEWED,,
1011,CONTACT_INSERTION_BODY_SITE,EXTERNAL_CONTACT,,HUMAN_REVIEWED,,
1012,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,TOOLS_TOYS_MACHINES,HUMAN_REVIEWED,,
1013,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,SEXUAL_ACTIVITY_STIMULATION>ORGASM_RESPONSE,HUMAN_REVIEWED,,
1014,CONTACT_INSERTION_BODY_SITE,EXTERNAL_CONTACT,,HUMAN_REVIEWED,,
1015,SEXUAL_ACTIVITY_STIMULATION,MASTURBATION,,HUMAN_REVIEWED,,
1016,BODY_ANATOMY,BODY_ADORNMENT_MARK,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1017,FLUID_EXCRETION_SOILING,,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1018,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
1019,SEXUAL_ACTIVITY_STIMULATION,MASTURBATION,CONTACT_INSERTION_BODY_SITE>GENERAL_INSERTION,HUMAN_REVIEWED,,
1020,BONDAGE_BDSM_DOMINATION,BONDAGE_STATE,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1021,META_RATING,,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1022,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
1023,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
1024,BODY_ANATOMY,BREAST_NIPPLE,,HUMAN_REVIEWED,,
1025,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1026,CONTACT_INSERTION_BODY_SITE,EXTERNAL_CONTACT,,HUMAN_REVIEWED,,
1027,,,,REVIEW_REQUIRED,,`poking penis` のidentityが陰茎形状・接触行為・構図のどれを主閲覧意図とするか現行説明だけでは確定できない。
1028,,,,REVIEW_REQUIRED,,`penis face` のidentityが構図・身体変形・接触関係のどれを主閲覧意図とするか現行説明だけでは確定できない。
1029,BODY_ANATOMY,BODY_ADORNMENT_MARK,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
1030,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
1031,CONTACT_INSERTION_BODY_SITE,EXTERNAL_CONTACT,,HUMAN_REVIEWED,,
1032,TOOLS_TOYS_MACHINES,,SEXUAL_ACTIVITY_STIMULATION,HUMAN_REVIEWED,,
1033,TOOLS_TOYS_MACHINES,,NUDITY_CLOTHING_EXPOSURE>THROUGH_CLOTHING_VISIBILITY,HUMAN_REVIEWED,,
1034,POSE_POSITION_COMPOSITION,,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1035,BODY_ANATOMY,BUTTOCK_ANUS,,HUMAN_REVIEWED,,
1036,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,SEXUAL_ACTIVITY_STIMULATION>COOPERATIVE_MULTI_ACT,HUMAN_REVIEWED,,
1037,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,,HUMAN_REVIEWED,,
1038,FLUID_EXCRETION_SOILING,,,HUMAN_REVIEWED,,
1039,BODY_ANATOMY,BODY_ADORNMENT_MARK,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
1040,SITUATION_SCENE,,SEXUAL_ACTIVITY_STIMULATION>MASTURBATION,HUMAN_REVIEWED,,
1041,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,SEXUAL_ACTIVITY_STIMULATION>MASTURBATION,HUMAN_REVIEWED,,
1042,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
1043,NONHUMAN_TENTACLE_TRANSFORMATION,,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
1044,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1046,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
1047,BODY_ANATOMY,FEMALE_GENITAL,,HUMAN_REVIEWED,,
1048,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,CONTACT_INSERTION_BODY_SITE>FEMALE_GENITAL_SITE,HUMAN_REVIEWED,,
1049,BODY_ANATOMY,BODY_ADORNMENT_MARK,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1050,FLUID_EXCRETION_SOILING,,,HUMAN_REVIEWED,,
1051,CONTACT_INSERTION_BODY_SITE,GENERAL_INSERTION,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1052,META_RATING,,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1053,NONHUMAN_TENTACLE_TRANSFORMATION,,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
1054,SEXUAL_ACTIVITY_STIMULATION,COOPERATIVE_MULTI_ACT,SEXUAL_ACTIVITY_STIMULATION>LOCAL_STIMULATION | BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1055,BONDAGE_BDSM_DOMINATION,RESTRAINT_DEVICE,BONDAGE_BDSM_DOMINATION>DOMINATION_SUBMISSION,HUMAN_REVIEWED,,
1057,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
1059,BONDAGE_BDSM_DOMINATION,CHASTITY_CONTROL,,HUMAN_REVIEWED,,
1060,FLUID_EXCRETION_SOILING,,,HUMAN_REVIEWED,,
1061,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
1062,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,SEXUAL_ACTIVITY_STIMULATION>COOPERATIVE_MULTI_ACT,HUMAN_REVIEWED,,
1063,NUDITY_CLOTHING_EXPOSURE,COVERED_CONCEALED,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1064,BODY_ANATOMY,BODY_ADORNMENT_MARK,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1065,TOOLS_TOYS_MACHINES,,NUDITY_CLOTHING_EXPOSURE>COVERED_CONCEALED,HUMAN_REVIEWED,,
1066,BONDAGE_BDSM_DOMINATION,CHASTITY_CONTROL,,HUMAN_REVIEWED,,
1067,BODY_ANATOMY,BREAST_NIPPLE,,HUMAN_REVIEWED,,
1068,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,SEXUAL_ACTIVITY_STIMULATION>ORGASM_RESPONSE,HUMAN_REVIEWED,,
1069,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,SEXUAL_ACTIVITY_STIMULATION>HAND_FOOT_BODY_STIMULATION,HUMAN_REVIEWED,,
1070,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
1071,BODY_ANATOMY,BREAST_NIPPLE,,HUMAN_REVIEWED,,
1072,PERSON_RELATION_ROLE,,SEXUAL_ACTIVITY_STIMULATION>COOPERATIVE_MULTI_ACT,HUMAN_REVIEWED,,
1073,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,SEXUAL_ACTIVITY_STIMULATION>HAND_FOOT_BODY_STIMULATION,HUMAN_REVIEWED,,
1074,BODY_ANATOMY,BUTTOCK_ANUS,,HUMAN_REVIEWED,,
1075,FLUID_EXCRETION_SOILING,,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1076,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,CONTACT_INSERTION_BODY_SITE>MULTIPLE_DEEP_INSERTION,HUMAN_REVIEWED,,
1078,NUDITY_CLOTHING_EXPOSURE,COVERED_CONCEALED,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1079,NONHUMAN_TENTACLE_TRANSFORMATION,,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1080,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
1081,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
1082,BODY_ANATOMY,,,HUMAN_REVIEWED,,
1083,NONHUMAN_TENTACLE_TRANSFORMATION,,,HUMAN_REVIEWED,,
1085,SEXUAL_ACTIVITY_STIMULATION,IMPLIED_GESTURE,SEXUAL_ACTIVITY_STIMULATION>ORAL_ACTIVITY,HUMAN_REVIEWED,,
1086,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
1087,TOOLS_TOYS_MACHINES,,,HUMAN_REVIEWED,,
1088,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1089,BONDAGE_BDSM_DOMINATION,CHASTITY_CONTROL,,HUMAN_REVIEWED,,
1090,NUDITY_CLOTHING_EXPOSURE,PARTIAL_EXPOSURE,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
1091,BODY_ANATOMY,BODY_ADORNMENT_MARK,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1092,SEXUAL_ACTIVITY_STIMULATION,ORAL_ACTIVITY,POSE_POSITION_COMPOSITION,HUMAN_REVIEWED,,
1093,FLUID_EXCRETION_SOILING,,BODY_ANATOMY>BREAST_NIPPLE,HUMAN_REVIEWED,,
1094,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,,HUMAN_REVIEWED,,
1095,CONTACT_INSERTION_BODY_SITE,EXTERNAL_CONTACT,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
1096,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,POSE_POSITION_COMPOSITION,HUMAN_REVIEWED,,
1097,SEXUAL_ACTIVITY_STIMULATION,ORGASM_RESPONSE,BONDAGE_BDSM_DOMINATION>DOMINATION_SUBMISSION,HUMAN_REVIEWED,,
1098,BODY_ANATOMY,BODY_ADORNMENT_MARK,BODY_ANATOMY>MALE_GENITAL,HUMAN_REVIEWED,,
1099,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,CONTACT_INSERTION_BODY_SITE>MULTIPLE_DEEP_INSERTION,HUMAN_REVIEWED,,
1100,SEXUAL_ACTIVITY_STIMULATION,COOPERATIVE_MULTI_ACT,SEXUAL_ACTIVITY_STIMULATION>HAND_FOOT_BODY_STIMULATION,HUMAN_REVIEWED,,
1101,NONHUMAN_TENTACLE_TRANSFORMATION,,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
1102,SEXUAL_ACTIVITY_STIMULATION,BEFORE_AFTER_ACT,SEXUAL_ACTIVITY_STIMULATION>IMPLIED_GESTURE | SEXUAL_ACTIVITY_STIMULATION>HAND_FOOT_BODY_STIMULATION,HUMAN_REVIEWED,,
1103,SEXUAL_ACTIVITY_STIMULATION,HAND_FOOT_BODY_STIMULATION,NUDITY_CLOTHING_EXPOSURE>COVERED_CONCEALED,HUMAN_REVIEWED,,
1104,BODY_ANATOMY,BREAST_NIPPLE,,HUMAN_REVIEWED,,
1105,SEXUAL_ACTIVITY_STIMULATION,ORAL_ACTIVITY,NUDITY_CLOTHING_EXPOSURE>THROUGH_CLOTHING_VISIBILITY,HUMAN_REVIEWED,,
1106,CONTACT_INSERTION_BODY_SITE,EXTERNAL_CONTACT,,HUMAN_REVIEWED,,
1107,BONDAGE_BDSM_DOMINATION,PAIN_TORTURE,SEXUAL_ACTIVITY_STIMULATION>ORGASM_RESPONSE,HUMAN_REVIEWED,,
1108,BODY_ANATOMY,MALE_GENITAL,,HUMAN_REVIEWED,,
1109,BODY_ANATOMY,FEMALE_GENITAL,,HUMAN_REVIEWED,,
1110,SEXUAL_ACTIVITY_STIMULATION,LOCAL_STIMULATION,FLUID_EXCRETION_SOILING,HUMAN_REVIEWED,,
1111,SEXUAL_ACTIVITY_STIMULATION,GENERAL_SEX_ACT,NUDITY_CLOTHING_EXPOSURE>PARTIAL_EXPOSURE,HUMAN_REVIEWED,,
1112,BODY_ANATOMY,BODY_ADORNMENT_MARK,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
1113,CONTACT_INSERTION_BODY_SITE,EXTERNAL_CONTACT,BODY_ANATOMY>FEMALE_GENITAL,HUMAN_REVIEWED,,
