row_id,canonical_tag,post_count,display_ja,search_ja,prior_audit_verdict,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-037977,gfriend,467,GFRIEND,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEED_VERIFIED,HIGH,https://weverse.io/gfriend/highlight,Official GFRIEND artist surface uses GFRIEND exactly; current display is identity-safe.,PROPOSED
I70-038974,garo_(tokusatsu_series),263,牙狼,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEED_VERIFIED,HIGH,https://garo-project.jp/,GARO PROJECT official site explicitly labels the property 牙狼シリーズ; existing 牙狼 display is identity-safe for the series umbrella.,PROPOSED
I70-038992,ryuu_ga_gotoku_1,261,龍が如く,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEED_VERIFIED,HIGH,https://www.sega.jp/game/detail/ryu-ga-gotoku-one/,SEGA official original PS2 product page uses 龍が如く exactly.,PROPOSED
I70-039016,seiken_densetsu_2,258,聖剣伝説2,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEED_VERIFIED,HIGH,https://www.jp.square-enix.com/game/detail/seiken2/,Square Enix official product page uses 聖剣伝説２ and body copy also identifies 聖剣伝説2; current display preserves the exact work identity.,PROPOSED
I70-039027,the_exit_8,257,8番出口,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,８番出口,,SEED_VERIFIED,HIGH,https://playism.com/game/the-exit-8/,PLAYISM official Japanese product page uses full-width ８番出口; normalize current half-width numeral to official title typography.,PROPOSED
I70-039113,riot_music,247,暴動音楽,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,RIOT MUSIC,,SEED_VERIFIED,HIGH,https://riot-music.com/,Official RIOT MUSIC site uses RIOT MUSIC exactly; current 暴動音楽 is an unsupported literal translation.,PROPOSED
I70-039130,monster_(manga),245,MONSTER(漫画),,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,MONSTER,,SEED_VERIFIED,HIGH,https://e-comi.shogakukan.co.jp/books/091836510000d0000000,Shogakukan official comic store uses MONSTER as the manga title; manga is only a Danbooru disambiguator and should not be in display.,PROPOSED
I70-039135,sousai_shoujo_teien,245,創彩少女庭園,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEED_VERIFIED,HIGH,https://www.kotobukiya.co.jp/title/sousaishojoteien/,Kotobukiya official product portal uses 創彩少女庭園 exactly.,PROPOSED
I70-039152,real_drive,243,RD潜脳調査室,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,RD 潜脳調査室,,SEED_VERIFIED,HIGH,https://www.production-ig.co.jp/works/rd/,Production I.G official work page uses RD 潜脳調査室 with a space; normalize current compact form.,PROPOSED
I70-039074,supernatural_(tv_series),252,邪恶力量,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,SUPERNATURAL,スーパーナチュラル,SEED_VERIFIED,HIGH,https://www.warnerbros.co.jp/home_entertainment/pu1hri8o8j/,Warner Bros. Japan official product surface uses SUPERNATURAL and Japanese reading スーパーナチュラル; replace unrelated Chinese display.,PROPOSED
I70-036038,saibou_shinkyoku,14001,さぼしき,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,細胞神曲-Cell of Empireo.-,細胞神曲 | さいぼうしんきょく,OFFICIAL_TITLE_MISMATCH,HIGH,https://group.kadokawa.co.jp/information/promotional_topics/article-13684.html,KADOKAWA公式が原作フリーゲーム名を「細胞神曲-Cell of Empireo.-」かつ読みを「さいぼうしんきょく」と明記。現表示「さぼしき」は不一致。,PROPOSED
I70-036539,waktaverse,2317,WAKTAVERSE,,NEEDS_EXTERNAL_CHECK,KEEP,,,IDENTITY_SAFE_CANONICAL,HIGH,https://waktaver.se/,Waktaverse公式サービス面でWaktaverse identityを確認。日本語公式ローカライズ根拠がないため現行英字表示を保持。,PROPOSED
I70-036541,minecraft_youtube,2306,Minecraft YouTube,,NEEDS_EXTERNAL_CHECK,KEEP,,,SCOPE_PRESERVING_LABEL,HIGH,https://www.youtube.com/minecraft,Minecraft公式YouTubeチャンネルを確認。タグはMinecraftのYouTube系コンテンツを区別するスコープラベルで現表示はidentity-safe。,PROPOSED
I70-036812,vsinger_(vocaloid),1521,Vsinger,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_BRAND_EXACT,HIGH,https://vsinger.com/aboutus,Vsinger公式がブランド名を「Vsinger」と明記。現表示は正確。,PROPOSED
I70-037075,chromashift,1067,ChromaShift,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,ChromaSHIFT,,OFFICIAL_STYLIZATION,HIGH,https://prtimes.jp/main/html/rd/p/000000517.000044525.html,運営Brave group USの公式リリースはブランド表記を「ChromaSHIFT」としている。大文字小文字を公式表記へ修正。,PROPOSED
I70-037248,the_tale_of_food,885,食物語,,NEEDS_EXTERNAL_CHECK,KEEP,,,ESTABLISHED_JAPANESE_TITLE,HIGH,https://www.bilibili.com/bangumi/media/md28235412,作品の中国語原題系タグに対し現表示「食物語」は日本語圏でも固有タイトルとして定着しておりidentityを損なわないため保持。,PROPOSED
I70-037472,dream_smp,690,Dream SMP,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_NAME_EXACT,HIGH,https://www.youtube.com/@dreamsmpofficial9404,Dream SMP Officialチャンネルで名称「Dream SMP」を確認。現表示は正確。,PROPOSED
I70-037642,wactor_production,598,WACTOR,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_BRAND_EXACT,HIGH,https://wactor.tech/,株式会社WACTOR公式サイトがブランド/社名をWACTORと表記。現表示は正確。,PROPOSED
I70-037734,medium5,557,MEDIUM5,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_BRAND_EXACT,HIGH,https://store.steampowered.com/app/3722460/Medium5_Rebirth/,開発元北辰社のSteam配信面が作品説明内で「MEDIUM5」を正式表記。現表示は正確。,PROPOSED
I70-037744,xinyue_tongxing,553,新月同行,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_JAPANESE_TITLE,HIGH,https://fellowmoon.garena.com/jp/news/latest/S4Y67Q,Garena日本公式がタイトルを「新月同行」と明記。現表示は完全一致。,PROPOSED
I70-037777,prism_project,539,PRISM Project,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_BRAND_EXACT,HIGH,https://sony.mediaroom.com/2022-08-09-Virtual-Talent-Management-Agency-PRISM-Project-Announces-2022-Auditions,Sony Music Entertainment Japanの公式発表が「PRISM Project」を正式名称として使用。現表示は正確。,PROPOSED
I70-036642,aotu_world,1952,凹凸世界,,NEEDS_EXTERNAL_CHECK,KEEP,,,ORIGINAL_TITLE_IDENTITY_SAFE,HIGH,https://www.roblox.com/games/7788635305/Aotu-World-Hall,7-doc Studio正式許諾作品の説明がAotu Worldと「凹凸世界」を対応づけている。現行中国語原題はidentity-safeで保持。,PROPOSED
I70-036017,touhou_(pc-98),16614,東方旧作,,NEEDS_EXTERNAL_CHECK,KEEP,,,SCOPE_PRESERVING_LABEL,HIGH,https://touhou-project.news/titles/th06/,東方Project公式ポータルが第6弾「東方紅魔郷」をWindowsへプラットフォーム変更後の初作品と説明しておりそれ以前のPC-98作品群を区別する現行「東方旧作」はスコープ保持ラベルとして妥当。,PROPOSED
I70-036741,doukyuusei_(series),1690,同級生,,NEEDS_EXTERNAL_CHECK,KEEP,,,ESTABLISHED_JAPANESE_TITLE,HIGH,https://dmmgames.co.jp/news/detail/id=1786,EXNOA/DG REMAKE公式が「同級生リメイクCSver」を原作シリーズ名「同級生」として扱う。シリーズ表示「同級生」はidentity-safe。,PROPOSED
I70-037808,doukyuusei,527,同級生,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_TITLE_EXACT,HIGH,https://dmmgames.co.jp/news/detail/id=1786,EXNOA/DG REMAKE公式のリメイク告知で原作タイトルを「同級生」と明示。現表示は完全一致。,PROPOSED
I70-038028,mahou_shoujo_sae,450,魔法少女沙枝,,NEEDS_EXTERNAL_CHECK,KEEP,,,AUTHORITATIVE_BIBLIOGRAPHIC_TITLE,HIGH,https://ndlsearch.ndl.go.jp/books/R100000002-I000004178877,国立国会図書館の書誌が水坂早希著のタイトルを「魔法少女沙枝」と記録。現表示は完全一致。,PROPOSED
I70-037753,pukey_goddess_shot_trick,550,ピューキーゴッデスショットトリック,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,PUKEY GODDESS SHOT TRICK,ピューキーゴッデスショットトリック,OFFICIAL_TITLE_ROMANIZATION,HIGH,https://news.denfaminicogamer.jp/news/2606192l,発売元アライアンス・アーツの発表本文が正式タイトル「PUKEY GODDESS SHOT TRICK」と読み「ピューキーゴッデスショットトリック」を併記。正式英字をdisplayへ読みをsearchへ移す。,PROPOSED
I70-037890,false_memory,495,False Memory,,NEEDS_EXTERNAL_CHECK,KEEP,,,DISTRIBUTION_TITLE_EXACT,HIGH,https://www.primevideo.com/-/ja/detail/0J9DBRAUU295VRJ35ECT1DANZP,公式配信面Prime VideoがBilibili提供作品を「False Memory」と表記。現表示は完全一致。,PROPOSED
I70-037782,sonic_the_hedgehog_(idw),536,IDWソニック,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,Sonic the Hedgehog（IDW）,IDWソニック | ソニック IDW,OFFICIAL_PUBLISHER_TITLE,HIGH,https://idwpublishing.com/collections/sonic-the-hedgehog-1,IDW Publishing公式コレクションは作品名を「Sonic the Hedgehog」とする。DanbooruのIDWスコープを括弧で保持し現行略称は検索別名へ移す。,PROPOSED
I70-037456,the_transformers_(idw),699,Transformers（IDW）,,NEEDS_EXTERNAL_CHECK,KEEP,,,SCOPE_PRESERVING_LABEL,HIGH,https://www.idwpublishing.com/,IDW PublishingがTransformersコミックを刊行した出版社identityを保持する必要があり現表示は作品群とIDWスコープを過度に狭めず区別するラベルとして妥当。,PROPOSED
I70-036664,degrees_of_lewdity,1869,Degrees of Lewdity,,NEEDS_EXTERNAL_CHECK,KEEP,,,CREATOR_PROJECT_TITLE,HIGH,https://gitgud.io/Vrelnir/degrees-of-lewdity,作者Vrelnirの公開プロジェクト名が「Degrees of Lewdity」で現表示と完全一致。,PROPOSED
I70-037290,pixiv_fantasia_fallen_kings,843,pixivファンタジア Fallen Kings,,NEEDS_EXTERNAL_CHECK,KEEP,,,PLATFORM_SERIES_TITLE,HIGH,https://www.pixivision.net/ja/a/4270,pixiv公式メディアがシリーズの一作を「pixivファンタジア Fallen Kings」と明記。現表示は完全一致。,PROPOSED
I70-037384,kakyuusei_(series),748,下級生,,NEEDS_EXTERNAL_CHECK,KEEP,,,ESTABLISHED_SERIES_TITLE,HIGH,https://w.atwiki.jp/ercr/pages/3845.html,elf製PC-98作品の記録でタイトル「下級生」を確認。シリーズ識別として現表示はidentity-safe。,PROPOSED
I70-037638,magnet_(vocaloid),600,magnet,,NEEDS_EXTERNAL_CHECK,KEEP,,,RELEASE_TITLE_EXACT,HIGH,https://open.spotify.com/intl-ja/track/0xqOk9g0UVJOWhlNc1nX1S,Warner Music Japan配信クレジットを伴うminato楽曲のタイトルが「magnet」で現表示と一致。,PROPOSED
I70-035904,honkai_(series),188054,崩壊,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_SERIES_LABEL,HIGH,https://prtimes.jp/main/html/rd/p/000000161.000048345.html,miHoYo公式プレスリリースが『崩壊3rd』を同社の「『崩壊』シリーズの一作品」と明記しておりシリーズ総称として現表示「崩壊」はスコープを狭めず正確。,PROPOSED
I70-036441,little_red_riding_hood_(fairy_tale),2787,赤ずきん,,NEEDS_EXTERNAL_CHECK,KEEP,,,ESTABLISHED_JAPANESE_TITLE,HIGH,https://www.kadokawa.co.jp/product/322407000945/,KADOKAWA公式書籍面でもグリム童話モチーフを「赤ずきん」と表記しており日本語の確立した童話名として現表示を保持。,PROPOSED
I70-037363,afk_(series),768,AFKシリーズ,,NEEDS_EXTERNAL_CHECK,KEEP,,,ESTABLISHED_SERIES_LABEL,HIGH,https://news.denfaminicogamer.jp/news/240808j,『AFK：ジャーニー』の公式発表を受けた配信記事が「『AFK』シリーズの最新作」と明記し『AFKアリーナ』とのシリーズ関係も確認できるため現表示は適切。,PROPOSED
I70-036480,zombie_stage,2576,血鬼舞台,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,Zombie Stage,ゾンビステージ,OFFICIAL_TITLE_MISMATCH,HIGH,https://www.bilibili.com/video/BV1km736DE9j/,VIVINOS公式Bilibiliチャンネルの公開タイトルが「Zombie Stage｜ROUND 1 Candy Scar」。現表示「血鬼舞台」は公式タイトルと一致しないため英字正式名へ修正し日本語読みを検索別名に保持。,PROPOSED
I70-037973,shirokami_project,468,白髪教団,,NEEDS_EXTERNAL_CHECK,KEEP,,,CREATOR_PROJECT_NAME,HIGH,https://artjeuness.jp/item/20934/,三嶋くろね関連商品の公式販売面が「白髪教団」およびその主要メンバーを明記しており現表示はプロジェクトidentityを正確に保持。,PROPOSED
I70-036957,ragnarok:_guild_masters,1248,Ragnarok: Guild Masters,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,ラグナロクオンライン ギルドマスターズ,Ragnarok: Guild Masters | ギルドマスターズ,OFFICIAL_JAPANESE_TITLE,HIGH,https://game.watch.impress.co.jp/docs/news/486233.html,ガンホー担当者への開発者インタビューで国内正式名称を「ラグナロクオンライン ギルドマスターズ」と明記。英字タグ名は検索別名として保持。,PROPOSED
I70-037470,viper_(series),691,VIPER,,NEEDS_EXTERNAL_CHECK,KEEP,,,SERIES_BRAND_EXACT,HIGH,https://www.suruga-ya.jp/product/detail/145008739,メーカー「ソニア」の製品が「VIPERクラシックコレクション」「VIPER -V16-」として流通しておりシリーズ総称VIPERはidentity-safeで正確。,PROPOSED
I70-037479,ben_10_(classic),686,BEN 10（クラシック）,,NEEDS_EXTERNAL_CHECK,KEEP,,,SCOPE_PRESERVING_LABEL,HIGH,https://www.netflix.com/ws/title/70155571,公式配信面で原典シリーズ名「Ben 10」を確認。括弧のクラシックは同名リブートと旧シリーズを区別するDanbooruスコープ保持ラベルであり現表示を保持。,PROPOSED
I70-037816,monsters_raid,524,モンスターズ・レイド,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,モンスターズ・レイド ～魔に堕ちる姫騎士～,,BIBLIOGRAPHIC_FULL_TITLE,HIGH,https://www.suruga-ya.jp/product/detail/145038117,Lusterise製品の書誌で正式製品名を「モンスターズ・レイド -魔に堕ちる姫騎士-」と確認。現表示はシリーズ核のみなので完全タイトルへ補完。,PROPOSED
I70-037679,qurare_magic_library,580,QURARE：魔法図書館,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,QURARÉ: MAGIC LIBRARY,QURARE：魔法図書館 | QURARE: MAGIC LIBRARY,REGISTERED_TITLE_STYLIZATION,HIGH,https://trademarks.justia.com/791/74/qurare-magic-79174321.html,SmileGate Entertainment名義の登録商標は「QURARÉ: MAGIC LIBRARY」。正式英字表記をdisplayにし既存日本語表記は検索別名として保持。,PROPOSED
I70-038023,doupo_cangqiong,451,斗破苍穹,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_IP_TITLE_EXACT,HIGH,https://apps.apple.com/cn/app/%E6%96%97%E7%A0%B4%E8%8B%8D%E7%A9%B9-%E5%BC%82%E7%81%AB%E9%87%8D%E7%87%83/id1330149230,Tencent Mobile Games公式配信面がIP名を「斗破苍穹」として使用。現表示は原題identityを正確に保持。,PROPOSED
I70-036394,twitter,3190,ツイッター,,NEEDS_EXTERNAL_CHECK,KEEP,,,HISTORICAL_JAPANESE_BRAND_READING,HIGH,https://k-tai.watch.impress.co.jp/docs/news/1394751.html,2022年のTwitter Japan公式投稿を引用した国内記録でサービス名Twitterと日本語表記「ツイッター」の対応を確認。タグは旧Twitter identityを指すためXへ置換せず現表示を保持。,PROPOSED
I70-037154,gameoverse,965,Gameoverse,,NEEDS_EXTERNAL_CHECK,KEEP,,,CREATOR_TITLE_EXACT,HIGH,https://www.youtube.com/watch?v=1jNk5tmjhpc,GLITCH公式YouTubeのパイロット公開タイトルが「GAMEOVERSE: PILOT」で作品identityをGameoverseとして確認。現表示は正確。,PROPOSED
I70-037849,meridian_project,511,Meridian Project,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_BRAND_EXACT,HIGH,https://www.meridianproject.tw/news/%E5%AD%90%E5%8D%88%E8%A8%88%E7%95%AB%E9%A6%96%E6%AC%A1%E5%A4%A7%E5%9E%8B%E7%B7%9A%E4%B8%8A%E6%BC%94%E5%94%B1%E6%9C%83%EF%BC%81meridianight-2%2F15-%E5%AD%90%E5%8D%88%E9%BD%8A%E8%81%9A%E8%8F%AF%E9%BA%97%E7%99%BB%E5%A0%B4%EF%BC%81,Meridian公式サイトがブランド名を「Meridian Project」と明記。現表示は完全一致。,PROPOSED
I70-037373,reitaisai_7_contest,758,第7回博麗神社例大祭コンテスト,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,第7回博麗神社例大祭イラストコンテスト,,DOCUMENTED_EVENT_TITLE,HIGH,https://www.suruga-ya.jp/product/detail/985700007,博麗神社社務所の公式記念グッズ説明が博麗神社例大祭×pixiv企画名を「第7回博麗神社例大祭イラストコンテスト」と記録。現表示に欠ける「イラスト」を補完。,PROPOSED
I70-037393,reitaisai_9_contest,745,第9回博麗神社例大祭コンテスト,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,pixiv×第九回博麗神社例大祭 イラストコンテスト,第9回博麗神社例大祭コンテスト | 例大祭9コンテスト,OFFICIAL_EVENT_TITLE,HIGH,https://blog.livedoor.jp/dev_pixiv/archives/2012-05.html,pixiv事務局の公式企画記録が名称を「pixiv×第九回博麗神社例大祭 イラストコンテスト」と明記。正式名称をdisplayへ置き現行短縮名をsearchへ保持。,PROPOSED
I70-001419,lilith_(fate),2291,リリス,リリス | リリス(Fate),NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_NAME_CONFIRMED,HIGH,https://news.fate-go.jp/2026/05/2026_new_chapter_cp3_pu/,Fate/Grand Order公式が★5(SSR)リリスを使用。現表示は公式名と一致。,PROPOSED
I70-001490,kaguya_(tsukuyomi)_(cho_kaguya-hime!),2177,かぐや,かぐや | かぐや(超かぐや姫！),NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_NAME_CONFIRMED,HIGH,https://about.netflix.com/ja/news/cosmic-princess-kaguya-final-trailer,Netflix公式発表のキャスト表記が「かぐや：夏吉ゆうこ」。現表示は公式名と一致。,PROPOSED
I70-001789,dokibird,1864,Dokibird,Dokibird,NEEDS_EXTERNAL_CHECK,KEEP,,,IDENTITY_SAFE_OFFICIAL_HANDLE,HIGH,https://www.youtube.com/@Dokibird,本人公式YouTubeチャンネルの表示名がDokibird。原綴り保持がidentity-safe。,PROPOSED
I70-002439,nekomiya_mana,1389,猫宮又奈,猫宮又奈,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_NAME_CONFIRMED,HIGH,https://zenless.hoyoverse.com/ja-jp/main,ゼンレスゾーンゼロ日本語公式サイトのキャラクター一覧が「猫宮又奈」。現表示は一致。,PROPOSED
I70-002452,chief_(path_to_nowhere),1381,局長（無期迷途）,局長（無期迷途）,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_ROLE_SCOPE_SAFE,HIGH,https://ptn.aisnogames.com/ja-JP/news/126,無期迷途日本語公式はプレイヤー役を「局長」と呼称。作品修飾付き現表示はタグ範囲を安全に保持。,PROPOSED
I70-002576,35p_(sakura_miko),1308,35P（みこぴー）,35P | みこぴー,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_FAN_NAME_READING,HIGH,https://hololive.hololivepro.com/news/20260508-01-387/,hololive公式日本語ニュースが「35P（みこぴー）」を使用。現表示・検索語とも公式表記に整合。,PROPOSED
I70-002740,shylily,1222,Shylily,Shylily | シャイリリー,NEEDS_EXTERNAL_CHECK,KEEP,,,IDENTITY_SAFE_OFFICIAL_HANDLE,HIGH,https://www.youtube.com/@Shylily,本人公式YouTubeチャンネルの表示名がShylily。原綴りを表示に保持する現状がidentity-safe。,PROPOSED
I70-002758,mortis_(persona)_(bang_dream!),1214,モーティス,モーティス,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_NAME_CONFIRMED,HIGH,https://anime.bang-dream.com/avemujica/character/mutsumi/,BanG Dream! Ave Mujica公式キャラクターページが若葉睦の別名として「モーティス」を明記。現表示は一致。,PROPOSED
I70-002819,takakura_ken_(transformed)_(dandadan),1190,高倉健（変身）,高倉健（変身） | 高倉健（ダンダダン） | オカルン,NEEDS_EXTERNAL_CHECK,FIX_BOTH,オカルン（変身）,高倉健（変身） | 高倉健（ダンダダン） | オカルン,OFFICIAL_FORM_LABEL,HIGH,https://anime-dandadan.com/goods/1133/,ダンダダン公式グッズは変身形態を「オカルン（変身）」と明記。表示は公式形態名へ変更し高倉健系語は検索で保持。,PROPOSED
I70-003100,aijo_karen,1085,愛城華恋,愛城華恋 | 華恋,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_JA_CONFIRMED,HIGH,https://revuestarlight.com/music/initial/,公式『少女☆歌劇 レヴュースタァライト』音楽ページで愛城華恋表記を確認。現表示は完全一致。,PROPOSED
I70-003217,metroid_(creature),1045,メトロイド,メトロイド | メトロイド(クリーチャー) | ベビーメトロイド,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_JA_CONFIRMED,HIGH,https://www.nintendo.com/jp/titles/50010000007261.html,任天堂公式が生命体名を「メトロイド」と明記。canonicalのcreatureスコープとも整合。,PROPOSED
I70-003470,jack_frost_(megami_tensei),970,ジャックフロスト,ジャックフロスト | 妖精ジャックフロスト,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_JA_CONFIRMED,HIGH,https://www.atlus.co.jp/news/37881/,アトラス公式が『真・女神転生』シリーズの悪魔名を「ジャックフロスト」と明記。現表示は完全一致。,PROPOSED
I70-003488,puyo_(puyopuyo),966,ぷよ,ぷよ | ぷよ(ぷよぷよ),NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_JA_CONFIRMED,HIGH,https://puyo.sega.jp/portal/series/Puyopuyo.html,SEGA公式ぷよぷよポータルがゲームピースを「ぷよ」と表記。現表示は一致。,PROPOSED
I70-003864,flower_(vocaloid4),857,v flower,v flower | ブイフラワ,NEEDS_EXTERNAL_CHECK,FIX_BOTH,flower,v flower | ブイフラワ,OFFICIAL_CHARACTER_NAME,HIGH,https://www.vocaloid.com/products/show/v4l_v4_flower,VOCALOID公式製品ページはVOCALOID4 Library v4 flowerのキャラクター名を「flower（フラワ）」と明記。displayはキャラクター名flowerへ修正し製品・旧呼称v flowerを検索別名に保持。,PROPOSED
I70-003360,p-chan_(ranma_1/2),999,Pちゃん,Pちゃん | Pちゃん(らんま1/2),NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_JA_CONFIRMED,HIGH,https://ranma-pr.com/goods/bnnui-mascot/,TVアニメ『らんま1/2』公式グッズページが変身体キャラクターを「Pちゃん」と表記。現表示は一致。,PROPOSED
I70-003977,protagonist_(metaphor:_refantazio),834,主人公（メタファー：リファンタジオ）,主人公（メタファー：リファンタジオ） | 旅の少年,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_JA_CONFIRMED,HIGH,https://www.atlus.co.jp/news/30548/,アトラス公式商品情報がキャラクター名義を「主人公」として使用。作品識別括弧もcanonicalスコープを安全に保持している。,PROPOSED
I70-003460,xie_lian,973,謝憐,謝憐 | シエ・リェン,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_JA_PUBLISHER_CONFIRMED,HIGH,https://www.fwinc.jp/daria/uni/series/tgcf/,日本語版小説の公式出版社フロンティアワークスが主人公を「謝憐（シエ・リェン）」と表記。displayとsearchは整合。,PROPOSED
I70-003243,adventurer_(ff14),1035,光の戦士,光の戦士 | メテオ | ひろし(FF14),NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_SCOPE_TERM,HIGH,https://jp.finalfantasyxiv.com/lodestone/topics/detail/5018bad5a0726af433f9b0598b26b4699e810e5a,FFXIV公式Lodestoneがプレイヤー側を「光の戦士たち」と呼称。canonicalのadventurerスコープに対する現display「光の戦士」は公式運用と整合。,PROPOSED
