row_id,canonical_tag,post_count,display_ja,search_ja,prior_audit_verdict,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-037243,a_hat_in_time,887,A Hat in Time,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://support.hatintime.com/hc/en-us/articles/115003328254-Where-can-I-purchase-A-Hat-in-Time,Gears for Breakfast official support uses A Hat in Time exactly.,PROPOSED
I70-037255,fire_emblem:_fortune's_weave,875,ファイアーエムブレム 万紫千紅,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.nintendo.com/jp/games/switch2/aaaea/index.html,Nintendo official Japanese title is ファイアーエムブレム 万紫千紅.,PROPOSED
I70-037257,paradox_live,874,Paradox Live,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://paradoxlive.jp/,Official project site uses Paradox Live.,PROPOSED
I70-037258,silent_hill_f,873,SILENT HILL f,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.konami.com/games/silenthill/f/,Konami official title is SILENT HILL f.,PROPOSED
I70-037274,persona_5:_the_phantom_x,861,ペルソナ5: The Phantom X,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,ペルソナ５: The Phantom X,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://p5x.jp/,Official SEGA/ATLUS site uses ペルソナ５: The Phantom X with full-width ５.,PROPOSED
I70-037279,wonder_woman_(series),855,ワンダーウーマン,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.warnerbros.co.jp/home_entertainment/lc7ysapgnaz5/,Warner Bros. Japan official page uses ワンダーウーマン and references the DC property/series identity.,PROPOSED
I70-037283,senjou_no_valkyria_1,849,戦場のヴァルキュリア,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://portal.valkyria.jp/game/,SEGA official Valkyria portal uses 戦場のヴァルキュリア for the first title.,PROPOSED
I70-037286,fate/unlimited_blade_works,847,Fate/stay night [Unlimited Blade Works],,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://typemoon.com/anime/,TYPE-MOON official anime list identifies Fate/stay night [UBW] and references the full Unlimited Blade Works title in notices.,PROPOSED
I70-037293,piapro_studio,838,Piapro Studio,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://piaprostudio.com/,Crypton official product surface uses Piapro Studio / ピアプロスタジオ.,PROPOSED
I70-037357,the_little_mermaid_(disney),773,リトル・マーメイド,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.disney.co.jp/fc/little-mermaid,Disney Japan official franchise page uses リトル・マーメイド.,PROPOSED
I70-037362,resident_evil_2_(remake),770,バイオハザード RE:2,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.capcom.co.jp/ir/data/oar/2018/develop/re2.html,Capcom official corporate product page uses バイオハザード RE:2.,PROPOSED
I70-037374,tenga,758,TENGA,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://store.tenga.co.jp/,TENGA official store uses the TENGA brand exactly.,PROPOSED
I70-037375,wild_arms_2,757,ワイルドアームズ セカンドイグニッション,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,ワイルドアームズ 2ndイグニッション,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.playstation.com/ja-jp/games/wild-arms-2/,PlayStation Japan official current title uses ワイルドアームズ 2ndイグニッション.,PROPOSED
I70-037422,pragmata,725,PRAGMATA,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.capcom-games.com/pragmata/,Capcom official product title is PRAGMATA; Japanese store also describes it as プラグマタ.,PROPOSED
I70-037510,blazblue:_central_fiction,665,BLAZBLUE CENTRALFICTION,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.arcsystemworks.jp/portal/post-1012/,Arc System Works official notice uses BLAZBLUE CENTRALFICTION.,PROPOSED
I70-037438,kamen_rider_ooo_(series),714,仮面ライダーオーズ/OOO,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.kamen-rider-official.com/riders/12,Toei official Kamen Rider site uses 仮面ライダーオーズ/OOO.,PROPOSED
I70-037478,alien_(series),686,エイリアン,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.20thcenturystudios.jp/movies/alien,20th Century Studios Japan official page uses エイリアン for the property title.,PROPOSED
I70-036446,shantae_(series),2770,シャンティ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://wayforward.com/gameography/,WayForward official gameography shows the Shantae lineage and franchise identity.,PROPOSED
I70-037347,2026_fifa_world_cup,780,2026 FIFAワールドカップ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.fifa.com/ja/tournaments/mens/worldcup/canadamexicousa2026,FIFA official Japanese surface uses 2026 FIFAワールドカップ / FIFAワールドカップ26 terminology; existing display is identity-safe.,PROPOSED
I70-037051,grandia,1097,グランディア,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.gamearts.co.jp/ja/products/series.html,Game Arts official series page explicitly lists グランディア as a series title.,PROPOSED
I70-037360,grandia_i,771,グランディア,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.gamearts.co.jp/ja/products/psn-grandia.html,Game Arts official product page uses グランディア for the first game.,PROPOSED
I70-037254,7th_dragon,875,セブンスドラゴン,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.sega.jp/game/detail/seventh_dragon/,SEGA official product page uses セブンスドラゴン.,PROPOSED
I70-037138,tamagotchi,981,たまごっち,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.bandai.co.jp/character/tamagotchi.php,Bandai official character page uses たまごっちシリーズ.,PROPOSED
I70-037251,slay_the_spire,877,Slay the Spire,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.megacrit.com/faq/,Mega Crit official FAQ uses Slay the Spire as the product identity.,PROPOSED
I70-036773,hades_(series),1628,Hades,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.supergiantgames.com/games/hades/,Supergiant official game page uses Hades; sequel lineage confirms the franchise identity.,PROPOSED
I70-036625,fear_&_hunger_(series),2021,Fear & Hunger,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://store.steampowered.com/app/1002300/Fear__Hunger/,Developer Miro Haverinen is identified on the official distribution page and the title is Fear & Hunger; original-language fallback is identity-safe.,PROPOSED
I70-036809,fear_&_hunger_2:_termina,1530,Fear & Hunger 2: Termina,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://store.steampowered.com/app/2171440/Fear_Hunger_2_Termina/,Developer/publisher Miro Haverinen is identified and the official title is Fear & Hunger 2: Termina.,PROPOSED
I70-036827,eddsworld,1499,Eddsworld,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://eddsworld.co.uk/about/,Eddsworld official site identifies Eddsworld as the animated-series brand.,PROPOSED
I70-036872,miside,1418,MiSide,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,MiSide : ミサイド,MiSide | ミサイド,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://store.steampowered.com/app/2527500/MiSide/?l=japanese,Official Japanese distribution surface published by IndieArk/Shochiku uses MiSide : ミサイド; retain both forms for search.,PROPOSED
I70-037301,valkyrie_profile_(series),834,ヴァルキリープロファイル,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.jp.square-enix.com/music/lineup/item/SQEX-10125-26.html,Square Enix official page explicitly calls it the ヴァルキリープロファイルシリーズ.,PROPOSED
I70-037305,kingdom_hearts_i,828,キングダム ハーツ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.jp.square-enix.com/kingdom/timeline/kh.html,Square Enix official timeline uses キングダム ハーツ for the first title.,PROPOSED
I70-037339,ace_attorney_investigations,793,逆転検事,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.capcom.co.jp/support/faq/full_platform_mobile_iphone_ipod_touch_ipad_gyakutenkenji.html,Capcom official support surface uses 逆転検事.,PROPOSED
I70-037232,persona_dancing,898,ペルソナダンシング,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://persona-dance.jp/,Official Persona Dancing portal uses ペルソナダンシング.,PROPOSED
I70-037396,digimon_beatbreak,744,デジモンビートブレイク,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.toei-anim.co.jp/tv/digimon_beatbreak/,Toei Animation official site uses DIGIMON BEATBREAK - デジモンビートブレイク; existing Japanese display is exact and identity-safe.,PROPOSED
I70-037394,xblaze,745,XBlaze,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,XBLAZE,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.arcsystemworks.jp/support/xblaze.html,Arc System Works official support uses XBLAZE in all caps.,PROPOSED
I70-037190,the_incredible_hulk_(series),925,インクレディブル・ハルク,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://marvel.disney.co.jp/animation/incredible_hulk,Marvel Japan official page uses インクレディブル・ハルク for the animated series.,PROPOSED
I70-037230,thor_(marvel)_(series),899,マイティ・ソー,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://marvel.disney.co.jp/movie/thor,Marvel Japan official surface uses マイティ・ソー.,PROPOSED
I70-037065,virtuareal,1075,VirtuaReal,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.virtuareal.net/,Official VirtuaREAL site uses VirtuaREAL exactly.,PROPOSED
I70-037304,sunrise_(company),829,サンライズ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.bnfw.co.jp/brand/,Bandai Namco Filmworks official brand page preserves サンライズ as the continuing brand identity and company lineage.,PROPOSED
I70-036460,dairoku_ryouhei,2663,第六猟兵,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://cdn.tw6.jp/,Tommy Walker official 第六猟兵 site uses 第六猟兵 exactly.,PROPOSED
I70-037265,dispatch,867,Dispatch,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://adhocstudio.com/,AdHoc Studio official site identifies Dispatch as its debut title.,PROPOSED
I70-036970,dota_(series),1220,Dota,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://store.steampowered.com/app/570/Dota_2/?l=japanese,Valve is listed as developer/publisher and uses Dota as the franchise identity; existing display is identity-safe.,PROPOSED
I70-036407,spider-verse,3129,蜘蛛宇宙,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,スパイダーバース,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.sonypictures.jp/corp/press/2022-12-14,Sony Pictures Japan official release repeatedly uses スパイダーバース across the film lineage; current Chinese display is incorrect for Japanese overlay.,PROPOSED
I70-037345,amazon_(company),783,Amazon,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.aboutamazon.jp/about-us,Amazon Japan official corporate page uses Amazon exactly.,PROPOSED
I70-037060,top_wo_nerae!_(series),1083,トップをねらえ！,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.bandai.co.jp/candy/characters/character453/index.html,Bandai official character page uses トップをねらえ！ for the property.,PROPOSED
I70-036742,shadow_slave,1689,Shadow Slave,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.webnovel.com/book/22196546206090805,WebNovel official distribution page identifies the original title as Shadow Slave and author Guiltythree; original-language display is identity-safe.,PROPOSED
I70-037046,"don't_say_""lazy""",1103,"Don't say ""lazy""",,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.ponycanyon.co.jp/music/PCCG000070039,Pony Canyon official release page uses Don’t say “lazy”; existing ASCII quote variant preserves the exact song identity.,PROPOSED
I70-037158,witches_of_africa,964,アフリカの魔女,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://store.kadokawa.co.jp/shop/g/g201109000413/,KADOKAWA official store uses ストライクウィッチーズ アフリカの魔女; existing short display アフリカの魔女 is identity-safe for this canonical tag.,PROPOSED
I70-037212,octopath_traveler_i,909,オクトパストラベラー,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.jp.square-enix.com/octopathtraveler/,Square Enix official first-game site uses OCTOPATH TRAVELER（オクトパストラベラー）; existing Japanese display is exact.,PROPOSED
I70-037219,justice_gakuen,907,私立ジャスティス学園,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.capcom.co.jp/arcade/news/operator/20140930.html,Capcom official arcade archive lists 私立ジャスティス学園 exactly.,PROPOSED
I70-037088,naruto:_the_last,1049,THE LAST -NARUTO THE MOVIE-,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://j-books.shueisha.co.jp/books/naruto_movie_thelast.html,Shueisha official J BOOKS page uses THE LAST -NARUTO THE MOVIE- exactly.,PROPOSED
I70-037139,deadlock_(game),978,Deadlock,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://store.steampowered.com/app/1422450/Deadlock?l=japanese,Valve official distribution surface identifies the game as Deadlock; original title is identity-safe.,PROPOSED
I70-037235,force_of_will,896,Force of Will,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.youtube.com/channel/UCxO_-cYMerfO0bsuDmYwfrA,Force of Will TCG official channel uses Force of Will; existing display is exact.,PROPOSED
I70-036806,tera_online,1533,TERA,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://blog.krafton.com/tag/%ED%85%8C%EB%9D%BC/,KRAFTON official corporate blog preserves TERA as the game identity; existing display is exact.,PROPOSED
I70-036614,isegye_idol,2052,isegye idol,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,ISEGYE IDOL,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.youtube.com/watch?v=51gIcXw8aVA,Official Artist Channel description explicitly says ISEGYE IDOL Official Channel; normalize current lowercase display to official capitalization.,PROPOSED
I70-037411,forever_7th_capital,731,永遠の7日,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,永遠の７日-終わりなき始まり,永遠の7日,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.neteasegames.com/jp/news/20240125/37024_1134446.html,NetEase Games official Japanese notice uses 永遠の７日-終わりなき始まり; retain the existing short form as a search alias.,PROPOSED
I70-037481,dragon_village_collection,686,ドラゴンビレッジコレクション,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,ドラゴンビレッジ コレクション,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://apps.apple.com/jp/app/dragon-village-collection/id6444795301,Official Japanese App Store distribution for Highbrow uses ドラゴンビレッジ コレクション with a space; normalize display spacing.,PROPOSED
I70-037415,fossilized_wonders,728,東方錦上京,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,東方錦上京 〜 Fossilized Wonders.,東方錦上京,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://store.steampowered.com/app/3671710/__Fossilized_Wonders/?l=japanese,Official distribution identifies developer 上海アリス幻樂団 and full title 東方錦上京 〜 Fossilized Wonders.; retain short Japanese title for search.,PROPOSED
I70-036669,gyee,1862,サンクタス戦記,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,サンクタス戦記-GYEE-,サンクタス戦記,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://sanctus-senki.com/,Official Japanese site uses サンクタス戦記-GYEE-; retain short Japanese title for search.,PROPOSED
I70-037035,black_souls_2,1112,BLACK SOULS II,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://store.steampowered.com/app/3855540/?l=japanese,Official distribution identifies developer Eeny meeny miny moe and title BLACK SOULS II exactly.,PROPOSED
I70-036768,black_souls,1646,BLACKSOULS,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,BLACK SOULS,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://store.steampowered.com/app/3755860/gg?l=japanese,Official distribution identifies developer Eeny meeny miny moe and title BLACK SOULS with a space; current BLACKSOULS display is normalized.,PROPOSED
I70-037067,mazinger_(series),1073,マジンガーシリーズ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://shop.toei-video.co.jp/collections/%E3%83%9E%E3%82%B8%E3%83%B3%E3%82%AC%E3%83%BC%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA,Toei Video official shop explicitly names its collection マジンガーシリーズ; existing series-level display is exact.,PROPOSED
I70-036496,funamusea,2475,海底囚人,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://funamusea.gumroad.com/,Creator-owned profile self-identifies as funamusea / Deep-sea prisoner / 海底囚人; existing Japanese identity is confirmed.,PROPOSED
I70-036024,alien_stage,15542,异形舞台,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,ALIEN STAGE,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.youtube.com/watch?v=vYikmsPVq_c,VIVINOS verified official upload uses ALIEN STAGE; no verified Japanese localized title was found so preserve official original identity.,PROPOSED
I70-036305,ambience_synesthesia,4173,音律联觉,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,Ambience Synesthesia,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.youtube.com/watch?v=VV7IxS6hZ7M,Official Arknights Ambience Synesthesia channel uses Ambience Synesthesia; replace unsupported Chinese surface with identity-safe official original.,PROPOSED
I70-036472,teen_titans,2605,ティーンタイタンズ,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,ティーン・タイタンズ,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://www.discoveryjapan.jp/cartoonnetwork/ttg/,Warner Bros. Discovery Japan official Cartoon Network page explicitly refers to ティーン・タイタンズ; normalize punctuation.,PROPOSED
I70-036430,m.u.g.e.n,2887,M.U.G.E.N,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH078,HIGH,https://github.com/fanyer/mugen,Elecbyte-distributed M.U.G.E.N 1.0 documentation reproduced with copyright and original elecbyte.com reference uses M.U.G.E.N exactly; existing identity is preserved.,PROPOSED
