row_id,canonical_tag,post_count,display_ja,search_ja,prior_audit_verdict,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-036451,tokidoki_bosotto_roshia-go_de_dereru_tonari_no_alya-san,2732,ロシデレ,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,時々ボソッとロシア語でデレる隣のアーリャさん,ロシデレ,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://roshidere.com/,Official anime site uses the full Japanese title; ロシデレ is retained for search.,PROPOSED
I70-036453,tales_of_xillia,2726,エクシリア,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,テイルズ オブ エクシリア,エクシリア,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://coexist.tales-ch.jp/,Bandai Namco official site uses テイルズ オブ エクシリア.,PROPOSED
I70-036455,seiken_densetsu,2701,聖剣伝説,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.jp.square-enix.com/seiken/,Square Enix official franchise portal uses 聖剣伝説.,PROPOSED
I70-036456,mahou_shoujo_ni_akogarete,2695,まほあこ,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,魔法少女にあこがれて,まほあこ,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://mahoako-anime.com/,Official anime site uses 魔法少女にあこがれて; まほあこ is search shorthand.,PROPOSED
I70-036457,mega_man_legends_(series),2691,ロックマンDASH,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.capcom.co.jp/support/faq/full_platform_psp_rockdash.html,Capcom official support surface uses ロックマンDASH; existing display preserves the franchise identity.,PROPOSED
I70-036458,hayate_no_gotoku!,2684,ハヤテのごとく,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,ハヤテのごとく！,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://e-comi.shogakukan.co.jp/books/098525370000d0000000,Shogakukan official publication surface uses ハヤテのごとく！.,PROPOSED
I70-036461,choukou_(alicesoft),2657,超昂シリーズ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.alicesoft.com/information/game/valkyrie/,AliceSoft official site has the category 超昂シリーズ.,PROPOSED
I70-036463,final_fantasy_v,2647,ファイナルファンタジー5,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,ファイナルファンタジーV,ファイナルファンタジー5 | FF5 | FFV,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.jp.square-enix.com/game/detail/ff5/,Square Enix official title uses Roman numeral V.,PROPOSED
I70-036464,macross_delta,2646,マクロスΔ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://macross.jp/pages/series?title=macrossdelta,Official Macross portal uses マクロスΔ.,PROPOSED
I70-036465,fire_emblem_cipher,2645,ファイアーエムブレム0,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,ファイアーエムブレム0（サイファ）,ファイアーエムブレムサイファ | FEサイファ,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.nintendo.com/jp/topics/article/3eac536b-c4ba-11e5-baa2-0a6d14145cb1,Nintendo official article uses ファイアーエムブレム0（サイファ）.,PROPOSED
I70-036466,brown_dust_2,2637,ブラウンダスト2,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.browndust2.com/ja-jp/,Official Japanese product site uses ブラウンダスト2.,PROPOSED
I70-037032,getter_robo,1116,ゲッターロボ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://getterrobot-arc.com/,Official anime site uses ゲッターロボ.,PROPOSED
I70-036468,di_gi_charat,2629,でじきゃらあーと,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,デ・ジ・キャラット,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://digicharat-reiwa.com/,Official project site uses デ・ジ・キャラット.,PROPOSED
I70-036469,elden_ring_nightreign,2623,エルデンリング:ナイトレイン,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,ELDEN RING NIGHTREIGN,エルデンリング ナイトレイン | ナイトレイン,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.fromsoftware.jp/jp/manual.html,FromSoftware official product/manual surface uses ELDEN RING NIGHTREIGN.,PROPOSED
I70-036487,adventure_time,2540,アドベンチャータイム,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,アドベンチャー・タイム,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.cartoonnetwork.jp/cn_programs/view/00486,Cartoon Network Japan official program title uses アドベンチャー・タイム.,PROPOSED
I70-036494,.live,2487,アイドル部,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,.LIVE,どっとライブ | アイドル部,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://dotlive.jp/,Official .LIVE site uses .LIVE / どっとライブ branding; アイドル部 is retained only as search alias.,PROPOSED
I70-036509,wild_arms,2401,ワイルドアームズ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.playstation.com/ja-jp/games/wild-arms/,PlayStation official Japanese page uses ワイルドアームズ.,PROPOSED
I70-036533,silent_hill_(series),2342,サイレントヒル,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,SILENT HILL,サイレントヒル,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.konami.com/games/silenthill/jp/ja/,Konami official franchise portal uses SILENT HILL branding.,PROPOSED
I70-036542,rance_(series),2305,ランスシリーズ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.alicesoft.com/information/info/,AliceSoft official site explicitly groups content under ランスシリーズ.,PROPOSED
I70-036543,avengers_(series),2300,アベンジャーズ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://marvel.disney.co.jp/character/avengers,Marvel/Disney Japan official franchise surface uses アベンジャーズ.,PROPOSED
I70-036547,hollow_knight:_silksong,2294,Hollow Knight: Silksong,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://hollowknightsilksong.com/,Team Cherry official site uses Hollow Knight: Silksong.,PROPOSED
I70-036560,shiguang_dailiren,2230,時光代理人,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,時光代理人 -LINK CLICK-,時光代理人,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://link-click.jp/1st/,Official Japanese anime site uses 時光代理人 -LINK CLICK-.,PROPOSED
I70-036566,heaven's_feel,2218,Fate/stay night [Heaven's Feel],,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.fate-sn.com/1st/,Official film site uses Fate/stay night [Heaven’s Feel].,PROPOSED
I70-036596,neverness_to_everness,2095,Neverness to Everness,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://nte.perfectworld.com/jp/,Official Japanese site uses NTE: Neverness to Everness / Neverness to Everness.,PROPOSED
I70-036615,xenoblade_chronicles_1,2051,ゼノブレイド,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.nintendo.com/jp/xenoblade/index.html,Nintendo official Japanese site uses ゼノブレイド.,PROPOSED
I70-036617,avatar:_the_last_airbender,2040,アバター 伝説の少年アン,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.netflix.com/jp/title/70142405,Official Japanese distribution surface uses アバター 伝説の少年アン.,PROPOSED
I70-036633,toaru_majutsu_no_index:_old_testament,1988,とある魔術の禁書目録,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://toaru-project.com/index_3/,Official anime project uses とある魔術の禁書目録.,PROPOSED
I70-036636,re:stage!,1980,Re:ステージ！,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://rst-project.jp/,Official project site uses Re:ステージ！.,PROPOSED
I70-036656,nu_carnival,1900,NU: カーニバル,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://nucarnival.com/ja-JP/,Official Japanese site identifies the game as NU: カーニバル.,PROPOSED
I70-036659,beatmania_iidx,1889,beatmania IIDX,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://p.eagate.573.jp/game/2dx/,Konami official e-amusement surface uses beatmania IIDX.,PROPOSED
I70-036723,heaven_official's_blessing,1732,天官賜福,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://tgcf-anime.com/1st.html,Official Japanese anime site uses 天官賜福.,PROPOSED
I70-036738,fate/prototype:_fragments_of_blue_and_silver,1695,Fate/Prototype 蒼銀のフラグメンツ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.aniplex.co.jp/lineup/fate-pt-sougin/,Aniplex official title is Fate/Prototype 蒼銀のフラグメンツ.,PROPOSED
I70-036740,senjou_no_valkyria_(series),1692,戦場のヴァルキュリア,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://portal.valkyria.jp/game/,SEGA official Valkyria portal groups the titles under 戦場のヴァルキュリア identity.,PROPOSED
I70-036797,donkey_kong_(series),1561,ドンキーコング,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.nintendo.com/jp/character/donkeykong/index.html,Nintendo official character/franchise surface uses ドンキーコング.,PROPOSED
I70-036802,eve_online,1545,EVE Online,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.eveonline.com/ja,Official Japanese site uses EVE Online.,PROPOSED
I70-036817,7th_dragon_(series),1511,セブンスドラゴン,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.sega.jp/game/detail/7thdragon3/,SEGA official product lineage uses セブンスドラゴン; existing display safely preserves the series identity.,PROPOSED
I70-036828,mother_3,1497,MOTHER3,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.nintendo.com/jp/topics/article/f7eddb20-1bf0-48cb-b4e1-0e5e6c11b067,Nintendo official article uses MOTHER3.,PROPOSED
I70-036830,the_elder_scrolls,1496,The Elder Scrolls,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://elderscrolls.bethesda.net/ja-JP,Bethesda official Japanese franchise site uses The Elder Scrolls.,PROPOSED
I70-036862,da_capo,1438,D.C. ～ダ・カーポ～,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://circus-co.jp/product/dc/,CIRCUS official product surface uses D.C. ～ダ・カーポ～.,PROPOSED
I70-036863,the_king_of_fighters_xv,1431,THE KING OF FIGHTERS XV,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.snk-corp.co.jp/official/kof-xv/,SNK official product title is THE KING OF FIGHTERS XV.,PROPOSED
I70-036880,shirobako,1402,SHIROBAKO,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://shirobako-anime.com/,Official anime site uses SHIROBAKO.,PROPOSED
I70-036881,assassin's_creed_(series),1400,アサシン クリード,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.ubisoft.com/ja-jp/game/assassins-creed,Ubisoft official Japanese franchise page uses アサシン クリード series.,PROPOSED
I70-036905,plants_vs._zombies,1342,Plants vs. Zombies,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.ea.com/ja-jp/games/plants-vs-zombies,EA official Japanese franchise surface uses Plants vs. Zombies.,PROPOSED
I70-036917,helios_rising_heroes,1320,HELIOS Rising Heroes,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,エリオスライジングヒーローズ,エリオスR | HELIOS Rising Heroes,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://helios-r.jp/,Official site states title エリオスライジングヒーローズ and abbreviation エリオスR.,PROPOSED
I70-036919,fate/grand_order_arcade,1313,Fate/Grand Order Arcade,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://arcade.fate-go.jp/,Official arcade site uses Fate/Grand Order Arcade.,PROPOSED
I70-036933,pixiv_fantasia_last_saga,1289,pixivファンタジア Last Saga,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.pixiv.net/special/pixivfantasia/,pixiv official Pixiv Fantasia event surface preserves the Pixiv Fantasia naming; existing Last Saga title is identity-safe.,PROPOSED
I70-036962,dream_c_club_(series),1231,DREAM C CLUB,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.d3p.co.jp/dreamclub/,D3 Publisher official portal identifies DREAM C CLUB / ドリームクラブ titles.,PROPOSED
I70-036964,ikizulive!_love_live!_bluebird,1230,イキヅライブ！ LOVELIVE! BLUEBIRD,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://ikizulive.com/,Official project site uses イキヅライブ！ LOVELIVE! BLUEBIRD.,PROPOSED
I70-036974,the_king_of_fighters_xiv,1215,THE KING OF FIGHTERS XIV,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.snk-corp.co.jp/official/kof-portal/series/xiv/,SNK official series site uses THE KING OF FIGHTERS XIV.,PROPOSED
I70-036984,apple_inc.,1191,Apple,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.apple.com/jp/,Apple Japan official site uses Apple brand identity.,PROPOSED
I70-036990,dota_2,1180,Dota 2,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.dota2.com/home?l=japanese,Valve official Dota 2 site uses Dota 2.,PROPOSED
I70-036994,pixiv,1179,pixiv,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.pixiv.net/,Official service brand is pixiv.,PROPOSED
I70-036995,trigun_stampede,1175,TRIGUN STAMPEDE,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://trigun-anime.com/stampede/,Official anime site uses TRIGUN STAMPEDE.,PROPOSED
I70-037007,fate/unlimited_codes,1161,Fate/unlimited codes,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.capcom.co.jp/support/faq/platform_psp_fate_uc_037523.html,"Capcom official support identifies Fate/unlimited codes PORTABLE, preserving the base Fate/unlimited codes title.",PROPOSED
I70-037030,armored_core_vi:_fires_of_rubicon,1120,ARMORED CORE VI FIRES OF RUBICON,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.fromsoftware.jp/jp/detail.html?csm=106,FromSoftware official product page uses ARMORED CORE VI FIRES OF RUBICON.,PROPOSED
I70-037042,halo_(series),1105,Halo,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.xbox.com/ja-jp/games/halo,Xbox official Japanese Halo Universe page identifies Halo series.,PROPOSED
I70-036769,elden_ring:_shadow_of_the_erdtree,1646,ELDEN RING SHADOW OF THE ERDTREE,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_OR_FIRST_PARTY_TITLE_CONFIRMED_BATCH077,HIGH,https://www.fromsoftware.jp/jp/eldenring/shadowoftheerdtree.html,FromSoftware official Japanese product surface uses ELDEN RING SHADOW OF THE ERDTREE.,PROPOSED
