row_id,canonical_tag,post_count,display_ja,search_ja,prior_audit_verdict,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-005037,sasori_(naruto),640,サソリ,サソリ,NEEDS_EXTERNAL_CHECK,KEEP,,,VERIFIED_JA_NAME,HIGH,https://naruto-official.com/news/01_2267,NARUTO official site confirms サソリ.,PROPOSED
I70-005067,lexington_(warship_girls_r),635,レキシントン（戦艦少女R）,レキシントン（戦艦少女R）,NEEDS_EXTERNAL_CHECK,FIX_BOTH,レキシントン,レキシントン,OFFICIAL_NAME_NORMALIZATION,HIGH,https://apps.apple.com/jp/app/%E6%88%A6%E8%89%A6%E5%B0%91%E5%A5%B3r/id1160247238,Japanese app listing uses レキシントン; remove franchise qualifier from official character name fields.,PROPOSED
I70-061758,aizawa_chihiro,138,藍沢ちひろ,,NEEDS_EXTERNAL_CHECK,KEEP,,,VERIFIED_ARTIST_IDENTITY,HIGH,https://www.wani.com/product/13835_202512/,Publisher credits 藍沢ちひろ.,PROPOSED
I70-062664,yoshimizu_kagami,133,美水かがみ,,NEEDS_EXTERNAL_CHECK,KEEP,,,VERIFIED_ARTIST_IDENTITY,HIGH,https://store.kadokawa.co.jp/shop/g/g321306000037/,KADOKAWA official store credits 美水かがみ.,PROPOSED
I70-062733,manabe_jouji,132,真鍋譲治,,NEEDS_EXTERNAL_CHECK,KEEP,,,VERIFIED_ARTIST_IDENTITY,HIGH,https://ebookstore.sony.jp/title/10356547/,Publisher/store metadata credits 真鍋譲治.,PROPOSED
I70-063136,amano_yoshitaka,129,天野喜孝,,NEEDS_EXTERNAL_CHECK,KEEP,,,VERIFIED_ARTIST_IDENTITY,HIGH,https://goldenworld.jp/,Exhibition artist profile confirms 天野喜孝.,PROPOSED
I70-039895,morimens,179,忘却前夜,,NEEDS_EXTERNAL_CHECK,KEEP,,,VERIFIED_OFFICIAL_TITLE,HIGH,https://www.altplus.co.jp/topics/game/20250611,Developer/publisher announcement identifies Morimens Japanese localization as 忘却前夜.,PROPOSED
I70-039900,ace_attorney_investigations:_miles_edgeworth,178,逆転検事,,NEEDS_EXTERNAL_CHECK,KEEP,,,VERIFIED_OFFICIAL_TITLE,HIGH,https://store.captown.capcom.com/products/864176-jp,CAPCOM official store confirms 逆転検事 title.,PROPOSED
I70-039905,gouketsuji_ichizoku,178,豪血寺一族,,NEEDS_EXTERNAL_CHECK,KEEP,,,VERIFIED_OFFICIAL_TITLE,HIGH,https://www.atlus.co.jp/news/16560/,ATLUS official site confirms 豪血寺一族 title.,PROPOSED
I70-039908,kure-nai,178,紅kure-nai,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,紅 Kure-nai,,OFFICIAL_TITLE_NORMALIZATION,HIGH,https://ultra.shueisha.co.jp/nowonsale/nowonsale-2396/,Shueisha official page uses 紅 Kure-nai; normalize spacing/case.,PROPOSED
I70-039928,beelzebub_(manga),176,べるぜバブ,,NEEDS_EXTERNAL_CHECK,KEEP,,,VERIFIED_OFFICIAL_TITLE,HIGH,https://www.netflix.com/jp/title/81253271,Japanese licensed listing confirms べるぜバブ.,PROPOSED
I70-039949,agarest_senki,175,アガレスト戦記,,NEEDS_EXTERNAL_CHECK,KEEP,,,VERIFIED_OFFICIAL_TITLE,HIGH,https://www.compileheart.com/agarest/switch/,Compile Heart official site confirms アガレスト戦記.,PROPOSED
I70-039957,koimonogatari,175,恋物語,,NEEDS_EXTERNAL_CHECK,KEEP,,,VERIFIED_OFFICIAL_TITLE,HIGH,https://www.monogatari-series.com/2ndseason/intro/index.html,Official Monogatari site confirms 恋物語.,PROPOSED
I70-065759,araki_hirohiko,115,荒木飛呂彦,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_NAME_VERIFIED,HIGH,https://mangaart.jp/ja/artists/hirohiko-araki,集英社公式作家ページで荒木飛呂彦表記を確認。,PROPOSED
I70-066032,kawamoto_toshihiro,114,川元利浩,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_NAME_VERIFIED,HIGH,https://www.bones.co.jp/about/,株式会社ボンズ公式会社概要の取締役表記で川元利浩を確認。,PROPOSED
I70-066033,kio_shimoku,114,木尾士目,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_NAME_VERIFIED,HIGH,https://www.kodansha.co.jp/comic/products/0000032059,講談社公式書誌の著者紹介で木尾士目表記を確認。,PROPOSED
I70-066273,mori_kotarou,113,森小太郎,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_NAME_VERIFIED,HIGH,https://store.kadokawa.co.jp/shop/g/g200709000066/,KADOKAWA公式商品ページの作画クレジットで森小太郎表記を確認。,PROPOSED
I70-066274,moriyama_daisuke,113,森山大輔,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_NAME_VERIFIED,HIGH,https://www.kadokawa.co.jp/product/322502001470/,KADOKAWA公式書誌の漫画クレジットで森山大輔表記を確認。,PROPOSED
I70-068652,yoshikawa_miki,103,吉河美希,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_NAME_VERIFIED,HIGH,https://www.kodansha.co.jp/comic/products/0000012904,講談社公式書誌の著者紹介で吉河美希表記を確認。,PROPOSED
I70-039988,immaterial_and_missing_power,173,東方萃夢想,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_TITLE_VERIFIED,HIGH,https://music.apple.com/jp/song/1455455713,黄昏フロンティア配信OSTで正式表記「東方萃夢想」を確認。,PROPOSED
I70-039999,trojan_green_asteroid,173,鳥船遺跡,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_TITLE_VERIFIED,HIGH,https://music.apple.com/jp/album/%E9%B3%A5%E8%88%B9%E9%81%BA%E8%B7%A1-trojan-green-asteroid/1437765163,上海アリス幻樂団配信アルバムの正式表記「鳥船遺跡 ~ Trojan Green Asteroid」を確認。,PROPOSED
I70-040016,duel_masters_(classic),171,デュエル・マスターズ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_TITLE_VERIFIED,HIGH,https://dm.takaratomy.co.jp/rule/rulechange/,タカラトミー公式サイトでブランド正式表記「デュエル・マスターズ」を確認。,PROPOSED
I70-040133,senjuushi:_the_thousand_noble_musketeers,164,千銃士,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_TITLE_VERIFIED,HIGH,https://corp.marv.jp/pr/20170714-000942.html,マーベラス公式リリースでゲームタイトル『千銃士』を確認。,PROPOSED
I70-040181,obey_me!_(series),161,Obey Me!,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_TITLE_VERIFIED,HIGH,https://www.nttsolmare.com/press/2025/0529.html,権利元NTTソルマーレ公式リリースでシリーズ名「Obey Me!」を確認。,PROPOSED
I70-040224,muv-luv_alternative_(anime),158,マブラヴ オルタネイティヴ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_TITLE_VERIFIED,HIGH,https://prtimes.jp/main/html/rd/p/000001118.000000084.html,フジテレビ公式リリースでアニメ正式タイトル『マブラヴ オルタネイティヴ』を確認。,PROPOSED
I70-005145,evil_twin_lil-la,625,Evil★Twin リィラ,Evil★Twin リィラ,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_NAME_VERIFIED,HIGH,https://www.konami.com/yugioh/masterduel/jp/ja/news/4thanniversary,KONAMI公式マスターデュエル告知でカード名「Evil★Twin リィラ」を確認。,PROPOSED
I70-005203,aika_granzchesta,617,藍華・S・グランチェスタ,藍華・S・グランチェスタ,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_NAME_VERIFIED,HIGH,https://ariacompany.net/sinfonia/viaggio2/,ARIAシリーズ公式サイトで「藍華・S・グランチェスタ役」の表記を確認。,PROPOSED
I70-040281,five_nights_at_freddy's_1,154,Five Nights at Freddy's,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_TITLE_CONFIRMED,HIGH,https://www.atpress.ne.jp/news/384519,Official licensed Japanese event identifies the game title as Five Nights at Freddy's.,PROPOSED
I70-040285,obey_me!:_one_master_to_rule_them_all!,154,Obey Me!,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_TITLE_CONFIRMED,HIGH,https://prtimes.jp/main/html/rd/p/000000324.000009284.html,Publisher NTT Solmare identifies the Japanese service title as Obey Me!.,PROPOSED
I70-040310,castlevania_(netflix),152,悪魔城ドラキュラ -キャッスルヴァニア-,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,悪魔城ドラキュラ －キャッスルヴァニア－,,OFFICIAL_TITLE_EXACT,HIGH,https://www.netflix.com/jp/title/80095241,Netflix Japan official title uses full-width dash punctuation around キャッスルヴァニア.,PROPOSED
I70-040430,mario_&_luigi:_superstar_saga,145,マリオ&ルイージRPG,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_TITLE_CONFIRMED,HIGH,https://www.nintendo.com/jp/titles/20010000004665.html,Nintendo official page identifies the original 2003 game as マリオ&ルイージRPG.,PROPOSED
I70-040525,devil_may_cry_1,140,デビルメイクライ,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,デビル メイ クライ,,OFFICIAL_TITLE,HIGH,https://www.capcom.co.jp/support/faq/platform_pc_devilhd_0140760.html,Capcom support identifies the first HD Collection title as デビル メイ クライ; add official spacing.,PROPOSED
I70-040617,kirby:_right_back_at_ya!,135,星のカービィ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_TITLE,HIGH,https://www.kirby.jp/goods_item/11311/,HAL Laboratory official Kirby portal identifies the 2001 TV anime as 星のカービィ exactly.,PROPOSED
I70-074115,kawakami_tetsuya,84,川上哲也,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREDIT,HIGH,https://a1p.jp/works/bless/,A-1 Pictures official staff credit lists 川上哲也(A-1 Pictures); current display is identity-safe and exact.,PROPOSED
