row_id,canonical_tag,post_count,display_ja,search_ja,prior_audit_verdict,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-038713,digimon_world_re:digitize,298,デジモンワールド,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,デジモンワールド リ：デジタイズ,,OFFICIAL_TITLE,HIGH,https://digimon-gameportal.bn-ent.net/product/world_re_digitize/top.html,Bandai Namco official product site uses デジモンワールド リ：デジタイズ; current display is too broad.,PROPOSED
I70-038761,kemono_jihen,291,怪物事変,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEED_VERIFIED,HIGH,https://kemonojihen-anime.com/,Official anime site uses 怪物事変.,PROPOSED
I70-038769,wild_and_horned_hermit,291,東方茨歌仙,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEED_VERIFIED,HIGH,https://www.kadokawa.co.jp/product/322004000448/,KADOKAWA official page identifies 東方茨歌仙.,PROPOSED
I70-038780,busou_renkin,289,武装錬金,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEED_VERIFIED,HIGH,https://www.shueisha.co.jp/books/items/contents.html?jdcn=08873557873557315501,Shueisha official publication page uses 武装錬金.,PROPOSED
I70-038796,gimai_seikatsu,287,義妹生活,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEED_VERIFIED,HIGH,https://gimaiseikatsu-anime.com/,Official anime site uses 義妹生活.,PROPOSED
I70-038797,legend_of_mana,287,聖剣LOM,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,聖剣伝説 Legend of Mana,聖剣LOM | レジェンド オブ マナ,OFFICIAL_TITLE,HIGH,https://www.jp.square-enix.com/seiken_lom/,Square Enix official product site uses 聖剣伝説 Legend of Mana; retain established aliases for search.,PROPOSED
I70-038805,kaitou_tenshi_twin_angel,286,ツインエンジェル,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,快盗天使ツインエンジェル,,OFFICIAL_TITLE,HIGH,https://twin-angel.com/news/6893/,Official site identifies the original property as 快盗天使ツインエンジェル.,PROPOSED
I70-038813,artery_gear,284,アーテリーギア,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,アーテリーギア-機動戦姫-,アーテリーギア,OFFICIAL_TITLE,HIGH,https://www.youtube.com/channel/UCiGYDPF-cYJaqIqmaQE3eMg,Official game channel uses アーテリーギア-機動戦姫-; retain short form for search.,PROPOSED
I70-044542,sayori_(neko_works),2060,さより（NEKO WORKs）,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREDIT,HIGH,https://nekopara.com/introduction_ja,NEKOPARA official site credits illustrator さより; qualifier safely disambiguates the NEKO WORKs artist identity.,PROPOSED
I70-044546,yamamoto_souichirou,2036,山本崇一朗,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREDIT,HIGH,https://www.shogakukan.co.jp/purchase/paper/books/09128117,Shogakukan official book page credits 山本崇一朗 exactly.,PROPOSED
I70-044559,fujima_takuya,1959,藤真拓哉,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREDIT,HIGH,https://www.kadokawa.co.jp/product/321709000562/,KADOKAWA official author/product page credits 藤真拓哉 exactly.,PROPOSED
I70-044586,koruri,1772,こるり,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_PROFILE,HIGH,https://koruriya.com/,Creator's official site identifies the artist as こるり.,PROPOSED
I70-044603,ishikei,1708,石恵,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREDIT,HIGH,https://store.wani.com/?pid=176455574,Wanimagazine official store credits 石恵 exactly.,PROPOSED
I70-044614,shiromanta,1676,しろまんた,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREDIT,HIGH,https://www.ichijinsha.co.jp/employment/job/mh/,Ichijinsha official page credits しろまんた for 先輩がうざい後輩の話.,PROPOSED
I70-044702,happoubi_jin,1458,八宝備仁,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREDIT,HIGH,https://store.kadokawa.co.jp/shop/g/g311830800000/,KADOKAWA official store credits character design 八宝備仁.,PROPOSED
I70-044723,watanabe_akio,1417,渡辺明夫,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREDIT,HIGH,https://www.shaft-web.co.jp/portfolio/3vhvlihug/,SHAFT official production page credits character design/animation director 渡辺明夫.,PROPOSED
I70-002455,lucia_(pgr),1381,ルシア,ルシア,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CHARACTER_NAME,HIGH,https://grayraven.jp/p2gr2ndparty/index.html,Official Punishing: Gray Raven Japan event page uses ルシア in character/item naming confirming the Japanese character name.,PROPOSED
I70-038833,pokemon_ranger_(series),281,ポケモンレンジャー,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_TITLE_CONFIRMED,HIGH,https://www.pokemon.co.jp/game/ds/ranger/,ポケモン公式サイトが「ポケモンレンジャー」を使用。現表示は一致。,PROPOSED
I70-038835,shiki_(novel),281,屍鬼,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_TITLE_CONFIRMED,HIGH,https://www.shinchosha.co.jp/book/124023/,新潮社公式刊行ページが小野不由美『屍鬼』を使用。現表示は一致。,PROPOSED
I70-038849,himouto!_umaru-chan_himouto_ikusei_keikaku,279,干物妹!育成計画,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,干物妹！うまるちゃん ～干物妹！育成計画～,干物妹！育成計画,OFFICIAL_TITLE_CONFIRMED,HIGH,https://www.cs.furyu.jp/umaru/,フリュー公式製品サイトの正式タイトルへ修正し、短縮形を検索別名に保持。,PROPOSED
I70-038886,yozakura_quartet,275,夜桜四重奏,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,夜桜四重奏～ヨザクラカルテット～,夜桜四重奏,OFFICIAL_TITLE_CONFIRMED,HIGH,https://shonen-sirius.com/c/yozakuraquartette,講談社公式ページの正式表記へ修正し、短縮形を検索別名に保持。,PROPOSED
I70-038887,counter-strike_(series),274,カウンターストライク,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,Counter-Strike,カウンターストライク,OFFICIAL_TITLE_CONFIRMED,HIGH,https://store.steampowered.com/app/730/CounterStrike2/?l=japanese,Valve公式配信でCounter-Strike表記を確認。日本語転写は検索別名に保持。,PROPOSED
I70-038921,touhou_hisoutensoku,270,東方非想天則,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_TITLE_CONFIRMED,HIGH,https://tasofro.net/product.html,黄昏フロンティア公式製品一覧が「東方非想天則」を使用。現表示は一致。,PROPOSED
I70-038924,pepoyo_(copyright),269,ぺぽよ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_IDENTITY_CONFIRMED,HIGH,https://www.youtube.com/watch?v=Sv8oCf2ER2I,公式アーティストチャンネルの自己表記が「ぺぽよ」。現表示はidentity-safe。,PROPOSED
I70-038937,kizuato,268,痕,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,痕 -きずあと-,痕,OFFICIAL_TITLE_CONFIRMED,HIGH,https://aquaplus.jp/piece/soft.html,AQUAPLUS公式製品一覧の正式表記へ修正し、短縮形を検索別名に保持。,PROPOSED
I70-038940,touhou_lost_branch_of_legend,268,东方光耀夜,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,東方光耀夜 〜 Lost Branch of Legend,東方光耀夜,OFFICIAL_TITLE_CONFIRMED,HIGH,https://store.steampowered.com/app/1140150/__Lost_Branch_of_Legend/?l=japanese,公式配信の日本語タイトルへ修正し、短縮形を検索別名に保持。,PROPOSED
I70-038957,tengoku_daimakyou,265,天国大魔境,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_TITLE_CONFIRMED,HIGH,https://tdm-anime.com/,公式アニメサイトが「天国大魔境」を使用。現表示は一致。,PROPOSED
I70-038989,ghostly_field_club,261,蓮台野夜行,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,蓮台野夜行 ～ Ghostly Field Club,蓮台野夜行,OFFICIAL_TITLE_CONFIRMED,HIGH,https://shop.hakurei-sukeikai.com/detail/id/00000119996,東方公式許諾ショップ掲載の正式表記へ修正し、短縮形を検索別名に保持。,PROPOSED
I70-038990,koumajou_densetsu_2,261,紅魔城伝説II,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,紅魔城レミリアⅡ 妖幻の鎮魂歌,,OFFICIAL_TITLE_CONFIRMED,HIGH,https://www.youtube.com/watch?v=0n6cU_anlkM,CFK公式チャンネルの製品名に合わせて表示を修正。,PROPOSED
I70-044732,yomu_(sgt_epper),1396,よむ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREDIT_CONFIRMED,HIGH,https://prtimes.jp/main/html/rd/p/000000303.000043696.html,出版社発表が著者・イラストレーター名を「よむ」と明記。現表示は一致。,PROPOSED
I70-044766,yabuki_kentarou,1334,矢吹健太朗,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREDIT_CONFIRMED,HIGH,https://prtimes.jp/main/html/rd/p/000000005.000179521.html,プロジェクト公式発表が漫画家「矢吹健太朗」と明記。現表示は一致。,PROPOSED
I70-044884,fuzichoco,1164,藤ちょこ,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREDIT_CONFIRMED,HIGH,https://animeanime.jp/release/prtimes/20250818/243746.html,KADOKAWA発表の画集名が「藤ちょこ画集」。現表示は一致。,PROPOSED
I70-044854,oyari_ashito,1208,大槍葦人,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREDIT_CONFIRMED,HIGH,https://prtimes.jp/main/html/rd/p/000009409.000014827.html,ブシロード公式発表がキャラクターデザイン「大槍葦人」と明記。現表示は一致。,PROPOSED
I70-044860,urushihara_satoshi,1197,うるし原智志,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREDIT_CONFIRMED,HIGH,https://www.fwinc.co.jp/news/112867/,フロンティアワークス公式が「うるし原智志」と明記。現表示は一致。,PROPOSED
I70-002770,hysilens_(honkai:_star_rail),1210,セイレンス,セイレンス | セイレンス（スターレイル）,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_NAME_CONFIRMED,HIGH,https://www.4gamer.net/games/599/G059954/20250617019/,HoYoverse公式X発表を引用する報道で日本語公式名「セイレンス」を確認。現表示は一致。,PROPOSED
I70-039038,toeto_(vocaloid),256,トエト,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEEDED_OFFICIAL_TITLE,HIGH,https://karent.jp/album/18,KARENT公式配信が「トエト」を作品名として掲載。seedと現行行のidentityが一致。,PROPOSED
I70-039091,artery_gear:_fusion,249,アーテリーギア,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,アーテリーギア-機動戦姫-,アーテリーギア,SEEDED_OFFICIAL_TITLE,HIGH,https://company.kotobukiya.co.jp/news/news-4893/,コトブキヤ公式コラボ告知が「アーテリーギア-機動戦姫-」を使用。短称はsearchへ保持。,PROPOSED
I70-039102,gal_gun_(series),248,ぎゃる☆がん,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEEDED_OFFICIAL_TITLE,HIGH,https://galgun.com/,公式ポータルが「ぎゃる☆がん」シリーズとして明記。現displayは一致。,PROPOSED
I70-039126,hakuouki_shinsengumi_kitan,245,薄桜鬼,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,薄桜鬼 ～新選組奇譚～,薄桜鬼,SEEDED_OFFICIAL_TITLE,HIGH,https://www.otomate.jp/portal/hakuoki/about/,オトメイト公式が初作を「薄桜鬼 ～新選組奇譚～」と掲載。短称はsearchへ保持。,PROPOSED
I70-002840,nemo_(fate),1180,ネモ,ネモ | ネモ・シリーズ,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_JA_CONFIRMED,HIGH,https://typemoon.com/news/2023/ReGpJH,TYPE-MOON公式のFate/Grand Order Arcade material収録サーヴァント欄が「ネモ」と明記。displayは公式名と一致。,PROPOSED
I70-002921,rindo_chihaya,1150,輪堂千速,輪堂千速,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_JA_CONFIRMED,HIGH,https://hololive.hololivepro.com/talents/rindo-chihaya/,hololive公式タレントページが「輪堂千速 / Rindo Chihaya」と明記。現displayは完全一致。,PROPOSED
I70-003062,doro_(nikke),1101,ドロ,ドロ | Doro | NIKKE,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIALIZED_IDENTITY,HIGH,https://dengekionline.com/article/202505/41216,Official NIKKE 2.5th-anniversary event material explicitly uses doro/ドロ for the mascot; current display is safe.,PROPOSED
I70-003087,bomb_hybrid_(chainsaw_man),1091,爆弾の悪魔,爆弾の悪魔 | 爆弾の武器人間 | レゼ,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,ボム,,OFFICIAL_CHARACTER_NAME,HIGH,https://mantan-web.jp/article/20250323dog00m200004000c.html,Official movie character visual identifies the transformed character as ボム; replace generic descriptive display while retaining useful search aliases.,PROPOSED
I70-003170,mem_(honkai:_star_rail),1065,ミュリオン,ミュリオン | Mem,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CHARACTER_NAME,HIGH,https://www.youtube.com/watch?v=UQk2jEEZWxk,Official 崩壊：スターレイル channel uses ミュリオン; current display is exact.,PROPOSED
I70-045577,morikura_en,752,森倉円,,NEEDS_EXTERNAL_CHECK,KEEP,,,IDENTITY_CONFIRMED,HIGH,https://pie.co.jp/book/i/5858/,Publisher's official book page credits the creator as 森倉円; current display preserves the established identity.,PROPOSED
I70-046080,honjou_raita,631,本庄雷太,,NEEDS_EXTERNAL_CHECK,KEEP,,,IDENTITY_CONFIRMED,HIGH,https://www.famitsu.com/news/202207/28270131.html,Commercial exhibition coverage identifies the artist consistently as 本庄雷太; current display is identity-safe.,PROPOSED
I70-046527,sadamoto_yoshiyuki,560,貞本義行,,NEEDS_EXTERNAL_CHECK,KEEP,,,IDENTITY_CONFIRMED,HIGH,https://www.hlj.co.jp/product/KDK54480,Published artbook metadata identifies the creator as 貞本義行; current display is exact.,PROPOSED
I70-047090,shizuma_yoshinori,495,しずまよしのり,,NEEDS_EXTERNAL_CHECK,KEEP,,,IDENTITY_CONFIRMED,HIGH,https://prtimes.jp/main/html/rd/p/000000194.000012425.html,GENCO release credits character-original designer as しずまよしのり; current display is exact.,PROPOSED
I70-047535,itolife,453,伊東ライフ,,NEEDS_EXTERNAL_CHECK,KEEP,,,IDENTITY_CONFIRMED,HIGH,https://itolife.jp/,Artist's official site identity is 伊東ライフ; current display is exact.,PROPOSED
I70-047547,nishida_asako,452,西田亜沙子,,NEEDS_EXTERNAL_CHECK,KEEP,,,IDENTITY_CONFIRMED,HIGH,https://simoun.tv/staffcast/index.html,Official anime staff page credits character design and chief animation direction to 西田亜沙子; current display is exact.,PROPOSED
I70-047556,kazuma_kaneko,451,金子一馬,,NEEDS_EXTERNAL_CHECK,KEEP,,,IDENTITY_CONFIRMED,HIGH,https://colopl.co.jp/news/pressrelease/2024050801.php,Colopl creator announcement identifies 金子一馬; current display is exact.,PROPOSED
I70-047585,koyama_hirokazu,448,こやまひろかず,,NEEDS_EXTERNAL_CHECK,KEEP,,,IDENTITY_CONFIRMED,HIGH,https://mahoyo-game.com/,Official 魔法使いの夜 materials credit こやまひろかず; current display is exact.,PROPOSED
I70-048003,tokyogenso,419,東京幻想,,NEEDS_EXTERNAL_CHECK,KEEP,,,IDENTITY_CONFIRMED,HIGH,https://edition-88.com/blogs/blog/tokyogenso-yurakucho2024-event-info,Official gallery exhibition page uses 東京幻想 as the artist identity; current display is exact.,PROPOSED
