row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-038678,portrait_of_exotic_girls,Copyright,306,蓬莱少女繪幻想,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-038718,taimashi_ayano,Copyright,298,退魔師綾乃,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-038732,nezha_zhi_motong_jiangshi,Copyright,296,哪吒之魔童降世,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-038782,kokkimusume,Copyright,289,国旗娘,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-038819,highly_responsive_to_prayers,Copyright,283,東方靈異伝,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-038938,krt_girls,Copyright,268,高捷少女,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-038943,dengeki_hime,Copyright,267,電撃姫,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-038946,bliss_(image),Copyright,266,至福（画像）,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-038954,lanxi_zhen,Copyright,265,蓝溪镇,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-038970,all_wishes_come_true!,Copyright,263,八仙,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-038996,bishoujo_(game),Copyright,260,微少女,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-003872,zentreya_(dragon),Character,856,Zentreya（Dragon）,Zentreya（Dragon）,日本語定着表記と形態名の追加確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-003934,vedal987,Character,841,Vedal,Vedal,日本語定着表記の追加確認が必要,character_no_trusted_ja_batch010.csv,,,,,,,,,,
I70-003953,angelica_(project_moon),Character,837,アンジェリカ,アンジェリカ,日本語公式表記の追加確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-003962,big_bad_wolf,Character,835,大きな悪いオオカミ,大きな悪いオオカミ | 悪いオオカミ,日本語定着訳の追加確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-003968,yae_sakura_(gyakushinn_miko),Character,835,八重桜（逆神の巫女）,八重桜（逆神の巫女） | 逆神の巫女,形態名とキャラクター日本語名の対応確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-003983,ariane_yeong,Character,832,Ariane Yeong,Ariane Yeong,日本語公式表記を確認できず原語保持,character_no_trusted_ja_batch010.csv,,,,,,,,,,
I70-003986,arcane_caitlyn,Character,831,ケイトリン・キラマン（Arcane）,ケイトリン・キラマン（Arcane）,日本語版フルネーム表記の追加確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-003992,tsukumo_sana_(1st_costume),Character,831,Tsukumo Sana（1st costume）,Tsukumo Sana（1st costume）,日本語定着表記と衣装表記の追加確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-003995,houlen_yabusame,Character,829,鳳聯藪雨,鳳聯藪雨,日本語表記と読みの追加確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-003998,ukinami_yuzuha_(tanuki_in_broad_daylight),Character,829,浮波柚葉（晴天の化け狸）,浮波柚葉（晴天の化け狸） | 晴天の化け狸,新規キャラクターと衣装名の日本語公式表記確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-004033,han_sooyoung,Character,822,ハン・スヨン,ハン・スヨン | 韓秀英,日本語版での表記を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004044,marina_(fear_&_hunger),Character,819,Marina,Marina | マリナ,日本語版での公式表記を追加確認,character_no_trusted_ja_batch010.csv,,,,,,,,,,
