identity_key,candidate_cluster,candidate_state,human_intent,review_note
naked_armor,OVERLAP|CLOTHING_STATE_EXPOSURE|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
naked_bowtie,OVERLAP|CLOTHING_STATE_EXPOSURE|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
naked_costume,OVERLAP|CLOTHING_STATE_EXPOSURE|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
naked_hood,OVERLAP|CLOTHING_STATE_EXPOSURE|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
naked_kappougi,OVERLAP|CLOTHING_STATE_EXPOSURE|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
naked_poncho,OVERLAP|CLOTHING_STATE_EXPOSURE|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
naked_pumpkin,OVERLAP|CLOTHING_STATE_EXPOSURE|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
naked_tape,OVERLAP|CLOTHING_STATE_EXPOSURE|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
naked_vest,OVERLAP|CLOTHING_STATE_EXPOSURE|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
nearly_naked_coat,OVERLAP|CLOTHING_STATE_EXPOSURE|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
nearly_naked_shirt,OVERLAP|CLOTHING_STATE_EXPOSURE|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
pasties_removed,OVERLAP|CLOTHING_STATE_EXPOSURE|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
removing_maebari,OVERLAP|CLOTHING_STATE_EXPOSURE|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
removing_pasties,OVERLAP|CLOTHING_STATE_EXPOSURE|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
topless_other,OVERLAP|CLOTHING_STATE_EXPOSURE|(none)|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
anus_peek,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
areola_slip,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
breast_cutouts,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
breast_slip,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
breasts_out,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
covered_nipples,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
covering_nipples,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
covering_one_nipple,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
nipple_slip,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
one_breast_out,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
penis_out,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
penis_out_of_frame,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
penis_peek,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
pussy_cutout,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
pussy_peek,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
testicle_peek,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
tucked_penis,OVERLAP|CLOTHING_STATE_EXPOSURE|BODY_ATTRIBUTE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
anus_cutout,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
breast_drop,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
bursting_breasts,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
clothes_between_breasts,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
clothes_between_exposed_breasts,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
covering_anus,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
covering_breasts,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
covering_crotch,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
crotch_cutout,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
nipple_cutout,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
partially_visible_vulva,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
pubic_hair_peek,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
pubic_tattoo_visible_through_clothes,OVERLAP|CLOTHING_STATE_EXPOSURE|CLOTHING_EXPOSURE|ANATOMY,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
above-cleavage_cutout,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
ball_bra,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
boyshort_panties,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
cross_pasties,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
heart_maebari,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
heart_pasties,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
lingerie,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
maebari,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
micro_bra,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
micro_panties,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
micro_pasties,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
panties,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
pasties,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
star_pasties,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|EXPOSURE_INTIMATE,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
bikini_briefs,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
bodysuit,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
corset,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
fishnets,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
frontless_outfit,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
g-string,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
garter_straps,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
highleg_bikini,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
highleg_one-piece_swimsuit,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
highleg_shorts,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
micro_bikini,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
one-piece_swimsuit_pull,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
pearl_thong,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
reverse_bikini_armor,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
reverse_bunnysuit,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
see-through_clothes,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
thong,OVERLAP|CLOTHING|CLOTHING_EXPOSURE|SEXUALIZED_CLOTHING,FULL_REVIEW_EXPOSURE_SIX_CLUSTER_V60,,
