canonical,display_ja,decision,risk_class,language_sanity_provenance
spiked_bracelet,スパイクブレスレット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spiked_collar,スパイクされた首輪,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spiked_dildo,棘付きディルド,RELAXED_KEEP_JA,EXCEPTION,CANONICAL_LANGUAGE_MAP
spiked_halo,コンパスローズハロー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spiked_headband,トゲ付きヘアバンド,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spiked_tail,スパイクされた尾,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spiked_thigh_strap,タグ「spiked thigh strap」,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spilled_drink,こぼれた・飲み物,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spiral-only_eyes,スパイラルのみの目,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spiral_power,螺旋力,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spit_take,スピットテイク,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spitroast,串刺しセックス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spitting,唾液責め,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
split,劈叉,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
split-color_hair,ツートンカラーの髪,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
split_mouth,口を裂く,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
split_ponytail,分叉馬尾,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spoken_anger_vein,話された怒りの静脈,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spoken_blush,話しかけられた赤面,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spoken_character,吹き出し内の人物,RELAXED_KEEP_JA,EXCEPTION,CANONICAL_LANGUAGE_MAP
spoken_exclamation_mark,話しかけられた感嘆符,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spoken_flying_sweatdrops,話しかけた空飛ぶ汗ドロップ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spoken_interrobang,話されたインターロバン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spoken_mars_symbol,話しかけられた火星のシンボル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spoken_musical_note,音声音符,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spoken_object,音声オブジェクト,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spoken_question_mark,話された質問マーク,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spoken_squiggle,話しかけられた波状,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sponge,スポンジ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spooning,松葉崩し,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sports_bikini,スポーツビキニ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sports_bra,スポブラ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sportswear,スポーツウェア,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spotlight,スポットライト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spread_anus,アナルくぱぁ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spread_anus_under_clothes,服の下に肛門を広げます,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spread_arms,手を広げる,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spread_ass,尻を広げる,RELAXED_KEEP_JA,LOW,CANONICAL_LANGUAGE_MAP
spread_pussy,くぱぁ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spread_pussy_under_clothes,着衣くぱぁ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spread_toes,足くぱぁ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spreader_bar,束缚杆,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spreading_another's_anus,spreading・他人のanus,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spreading_another's_ass,spreading・他人のass,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spreading_another's_pussy,他人の陰部を広げる,RELAXED_KEEP_JA,LOW,CANONICAL_LANGUAGE_MAP
spreading_own_anus,タグ「spreading own anus」,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
spreading_own_ass,タグ「spreading own ass」,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
spreading_own_pussy,自分の陰部を広げる,RELAXED_KEEP_JA,LOW,CANONICAL_LANGUAGE_MAP
spurs,拍車,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
square_4koma,四角形・4koma,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
squat_toilet,和式トイレ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
squatting_cowgirl_position,タグ「squatting cowgirl position」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
squeans,むにゃむにゃ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
squiggle,ぐにゃぐにゃ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
squirrel_ears,リスの耳,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
squirrel_girl,リス娘,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
squirrel_tail,リスの尾,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
squirting_dildo,噴出ディルド,RELAXED_KEEP_JA,LOW,CANONICAL_LANGUAGE_MAP
stable,厩舎,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stacking,堆叠,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stadium,スタジアム,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stage,舞台,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stage_connection,ステージ接続,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stage_lights,ステージライト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stained_panties,染みパン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stained_sheets,ステンドシート,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stairs,階段,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stamp_mark,印章,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
standing_cunnilingus,立っているクンニリングス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
standing_sex,立ちバック,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
standing_split,I字バランス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
star-shaped_pubic_hair,星形の陰毛,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
star-shaped_pupils,目が星,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
star_choker,スターチョーカー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
star_earrings,星のイヤリング,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
star_maebari,星・maebari,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
star_of_david,ダビデの星,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
star_pasties,スターニプレス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
star_print,星柄パンツ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
star_sticker,スターステッカー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
star_symbol_background,星・記号の背景,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
star_tattoo,スタータトゥー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
starry_sky_background,starry skyの背景,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
stationary_restraints,機械姦,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stats,統計,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stealth_cunnilingus,隠れてクンニリングス,RELAXED_KEEP_JA,EXCEPTION,CANONICAL_LANGUAGE_MAP
stealth_fellatio,隐秘口交,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stealth_flashing,隐蔽露出,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stealth_masturbation,ステルスマスターベーション,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stealth_sex,隠姦,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
steam_censor,湯気ブラ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
steaming_body,蒸れ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
steaming_cup,steaming・カップ,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
stepped_on,踏みつける,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
steppee_focus,steppee・焦点,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
stethoscope,听诊器,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sticker,シール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sticker_on_face,顔にステッカー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sticky_note,付箋,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stiff_tail,硬い尾,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stiletto_(weapon),スティレット,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
stiletto_heels,ピンヒール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stirrup_footwear,踩脚袜,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stirrup_legwear,トレンカ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stitches,縫い目,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stocks,在庫,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stole,ストール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stomach_bulge,ボコォ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stomach_cutout,へそ窓,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stomach_tattoo,胃の入れ墨,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stomping,踏みつけ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stone_floor,石の床,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stone_walkway,石の通路,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stone_wall,ブロック塀,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stool,スツール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stove,ガス台,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
straddling_paizuri,馬乗りパイズリ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
straitjacket,拘束服,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
strangling,首絞め,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
strap,ストラップ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
strap-on,ペニバン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
strap_gap,おっぱいロープウェイ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
strapless_bikini,バンドゥビキニ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
strapless_bottom,ストラップレスボトム,RELAXED_KEEP_JA,EXCEPTION,CANONICAL_LANGUAGE_MAP
strapless_bra,ストラップレスブラ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
strappado,ストラッパド,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
strappy_heels,系帯高跟鞋,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
straw_hat,麦わら帽子,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
strawberry,いちご,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stray_pubic_hair,チン毛,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
streaming_tears,涙を流します,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
street,ストリート,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stretcher,ストレッチャー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stretching,ストレッチ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
string,ひも,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
string_bra,紐ブラジャー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
string_panties,细绳内ズボン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
string_pull,文字列プル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_background,ストライプ背景,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_bow,ストライプ・リボン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_bra,ストライプ・ブラ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_camisole,縞模様のキャミソール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_dress,ストライプ・ドレス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_gloves,ストライプ・手袋,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_headwear,縞模様の帽子,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_necktie,ストライプ・ネクタイ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_pajamas,縞模様のパジャマ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_panties,ストライプ・パンツ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_pillow,縞模様の枕,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_ribbon,ストライプ・リボン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_scarf,ストライプ・マフラー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_sleeves,ストライプ・袖,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_socks,ストライプソックス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_tail,ストライプ・尻尾,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
striped_tank_top,ストライプ・タンク・トップス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stripper,ストリッパー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stripper_pole,ストリッパーポール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stroking_own_chin,手摸下巴,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stubble,無精髭,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stuck,埋め込み,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stud_earrings,耳钉,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
studded_belt,スタッドベルト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
studded_collar,スタッドカラー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
studs,スタッド,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stuffed_bird,ぬいぐるみ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stuffed_cat,ぬいぐるみ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stuffed_frog,ぬいぐるみカエル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stuffed_rabbit,兎のぬいぐるみ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stuffed_unicorn,ぬいぐるみユニコーン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stuffed_winged_unicorn,詰めた翼のあるユニコーン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stump_cover,切り株カバー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
stylus,スタイラス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sub_for_couple,カップル奴隷,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
subscribestar_logo,subscribestar logo,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
subscribestar_username,SubscribeStarのユーザー名,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
subtitled,字幕,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sucking_own_breasts,セルフパイ舐め,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
suction_cup_dildo,吸盤付きディルド,RELAXED_KEEP_JA,EXCEPTION,CANONICAL_LANGUAGE_MAP
suction_cups,吸盤,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
suggestive_fluid,謎の白い液体,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
suit_jacket,スーツ・ジャケット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
suitcase,スーツケース,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
