canonical,display_ja,decision,risk_class,language_sanity_provenance
socket_wrench,ソケットレンチ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
socks_over_pants,靴下の上のパンツ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
socks_over_pantyhose,パンストの靴下,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soda,ソーダ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soda_(e.g.o),soda (e.g.o),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
soda_bottle,ソーダボトル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sode,袖,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sode_no_shirayuki_(shikai),袖白雪,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
soejima_shigenori_(style),ペルソナ風,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
sofmap_background,例の壁,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soft_focus,ソフトフォーカス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soft_serve,ソフトクリーム,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
softball_(sport),ソフトボール,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
softball_uniform,softballの制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
softboiled_egg,ゆで卵,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soil,ち,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soju,燒酒,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sokutai,束帯,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sol_badguy_(cosplay),Sol Badguy（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sol_emerald,ソルエメラルド,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
solar_eclipse,日蝕,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
solar_panel,ソーラーパネル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
solar_system,太陽系,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
solar_term,節气,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
solarpunk,ソーラーパンク,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soldering,はんだ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soldering_iron,はんだごて,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soldier,兵,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soldier's_set_(zelda),ハイリア兵の装備,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
solemn_lament_(e.g.o),solemn lament (e.g.o),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
soles_together,タグ「soles together」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
solid_circle_eyes,豆豆眼,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
solid_circle_pupils,固体の生徒,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
solid_eye,solid・目,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
solid_eyes,しっかりした目,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
solid_oval_eyes,しっかりした楕円形の目,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
solid_snake_(cosplay),固体ヘビ（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
solomon_(singularity)_(fate/grand_order),ソロモン,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
sombrero,墨西哥幅辺帽,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
somehow_has_time-traveled_(meme),somehow has time-traveled (meme),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
somersault,宙返り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sometimes_like_this/also_like_that_(meme),sometimes like this/also like that (meme),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
somua_s35,ソミュアS35,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
son_goku_(cosplay),息子悟空（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
song_dynasty,宋朝,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
song_name,曲名,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
song_of_broken_pines_(genshin_impact),松籁响起之时,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
songkran,ソンクラーン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
songover,歌の余韻,RELAXED_TRANSLATE_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sonic_adventure_pose,sonic・adventure・ポーズ,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sonic_boom_(speed),ソニックブーム,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
sonic_surrounded_by_amy_plush_dolls_(meme),sonic surrounded by amy plush dolls (meme),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
sonic_the_hedgehog_(cosplay),ソニック・ザ・ヘッジホッグ（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
sonobeno_high_school_uniform,sonobeno highの学校制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sonoda_umi_(cosplay),Sonoda Umi（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sons_of_horus,タグ「sons of horus」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sony_mdr-series_headphones,タグ「sony mdr-series headphones」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
soot,煤,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sopheria_flower_(tales),タグ「sopheria flower (tales)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sophie_hatter_(howl_no_ugoku_shiro)_(cosplay),sophie hatter (howl no ugoku shiro) (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
sophist's_robe_(ff14),ソピステスローブ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
sorashido_academy_school_uniform,sorashido academyの学校制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sorcerer's_sutra_scroll,エア巻物,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sorceress_(dragon's_crown)_(cosplay),魔術師（ドラゴンの王冠）（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
sorganeil,見た者を拘束する魔法,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sorry_for_being_sexy_yuni,セクシーユニで申し訳ない,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sos,タグ「sos」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sos_brigade,タグ「sos brigade」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sos_brigade_logo,sos brigadeのロゴ,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
soshite_hari_wa_ugokidasu_(project_sekai),そして、針は動き出す,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
soshite_ima_ribbon_wo_musunde_(project_sekai),そしていま、リボンを結んで,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
sothis_(fire_emblem)_(cosplay),神祖の服,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
sotoba,卒塔婆,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
souffle_pancake,スフレパンケーキ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soul,魂,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soul_eater_moon,タグ「soul eater moon」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
soul_edge_(weapon),ソウルエッジ（武器）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
soul_patch,魂のパッチ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soumen,そうめん,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sound_effects_only,纯拟声词,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sound_of_a_star_(e.g.o),sound of a star (e.g.o),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
sound_wave,音波,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soup,だし,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soup_ladle,スープのひしゃく,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sour_(taste),すっぱい,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
sour_model_(mikumikudance),Sour式モデル,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
source_quote,ソースの引用,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
source_quote_parody,ソースの引用パロディ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
souryuu_asuka_langley_(cosplay),souryuu asuka langley (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
sousaphone,スーザフォン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
south_korea,韓国,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
south_korean_flag,大韓民国の国旗,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
southern_cross_academy_school_uniform,southern cross academyの学校制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
souvenir_doll_(blue_archive),お土産の人形,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
souya_high_school_uniform,総耶高校,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soviet,ソ連,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soviet_air_force,ソ連空軍,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soviet_army,ソ連兵,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soviet_flag,ソビエトの旗,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soviet_navy,ソ連海軍,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soviet_school_uniform,sovietの学校制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sovyonok_pioneer_camp_uniform,sovyonok pioneer campの制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
soy_sauce,しょうゆ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soy_sauce_bottle,タグ「soy sauce bottle」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
soybean,大豆,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
soyombo,タグ「soyombo」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
soyombo_earrings,soyomboのイヤリング,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
space,宇宙,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
space_cat_(meme),スペースキャット,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
space_colony_ark,スペースコロニー・アーク,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
space_elevator,宇宙エレベーター,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
space_habitat,スペースコロニー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
space_helmet,スペースヘルメット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
space_marine,スペースマリン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
space_phantas-moon_another_christmas,スペース・ファンタズムーン_アナザー・クリスマス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
space_print,宇宙柄,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
space_shuttle,スペースシャトル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
space_skin,space・肌,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
space_station,宇宙ステーション,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
space_sword,スペースソード,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
space_wolves,タグ「space wolves」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spacecraft,宇宙船,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spacecraft_interior,宇宙船のインテリア,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spacecraft_turret,タグ「spacecraft turret」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spacesuit,宇宙服,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spade_cutout,スペード・cutout,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spade_facial_mark,スペード・facial・印,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spade_vine_tattoo,spade vineのタトゥー,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spaghetti,スパゲティ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spaghetti_and_meatballs,ミートボールスパゲティ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spain,スペイン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spam_(food),スパム,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
spanish_clothes,spanish・服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spanish_flag,スペインの国旗,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spanish_national_soccer_team_uniform,spanish national soccer teamの制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spare_tire,スペアタイヤ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sparkle_(honkai:_star_rail)_(cosplay),sparkle (honkai: star rail) (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
sparkle_background,輝く背景,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sparkle_censor,タグ「sparkle censor」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sparkle_earrings,スパークルイヤリング,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sparkle_facial_mark,sparkle・facial・印,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sparkler,手持ち花火,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sparkling_aura,タグ「sparkling aura」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sparkling_daydream,タグ「sparkling daydream」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sparkling_sweat,タグ「sparkling sweat」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sparks,火花,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sparring,タグ「sparring」,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sparrow,すずめ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sparse_arm_hair,sparse・腕・髪,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sparse_ass_hair,sparse・ass・髪,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sparse_back_hair,sparse・背中・髪,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sparse_chest_hair,sparse・胸・髪,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sparse_leg_hair,sparse・leg・髪,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sparse_navel_hair,sparse・navel・髪,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
sparse_stubble,タグ「sparse stubble」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spartan_(halo),スパルタン,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
spas-12,スパス12,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spathiphyllum,スパティフィラム,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
speaker,スピーカー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
speaking_tube_headset,スピーキングチューブヘッドセット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
speakiposting_(meme),スピキ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
spear,槍,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spear_of_cassius,カシウスの槍,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spear_the_gungnir,スピア・ザ・グングニル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
special_feeling_(meme),特別な気分,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
special_present_for_you!_(project_sekai),タグ「special present for you! (project sekai)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
special_type_2_launch_ka-mi,カミ車,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
special_week_(umamusume)_(cosplay),special week (umamusume) (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
species_connection,species・接続,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
speech_bubble_censor,タグ「speech bubble censor」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
speech_stab,スピーチの刺し傷,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
speed_limit_sign,最高速度,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
speedo_(company),speedo (company),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
speedometer,速度計,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
speedpaint,スピードペイント,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spell,スペル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spell_card,スペカ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sperm_circle_tattoo,sperm circleのタトゥー,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spetsnaz,スペツナズ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sphere_body,球体・身体,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sphinx,スピンクス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
sphynx_cat,スフィンクス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spice,香辛料,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spicebush_(e.g.o),spicebush (e.g.o),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
spicy,辛い,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spider,クモ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spider-gwen_(cosplay),Spider-Gwen（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spider-man_(cosplay),スパイダーマン（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
spider_boy,スパイダーボーイ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spider_girl,アラクネ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spider_hair_ornament,蜘蛛の髪飾り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spider_lily,ヒガンバナ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
spider_lily_print,spider lilyの柄,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
spider_print,スパイダープリント,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
