canonical,display_ja,decision,risk_class,language_sanity_provenance
roegadyn,ロガディン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rof-mao,ろふあーと,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rogues'_gallery,ヴィランズ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rokku_gyaru,ロックギャル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rokubanchou_school_uniform,六番町学院制服,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rokurokubi,ろくろ首,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rokushaku_fundoshi,六尺ふんどし,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
roland_(company),roland (company),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
rolled-up_newspaper,新聞を丸めた,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rolled-up_paper,ペーパーロール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
roller_coaster,ジェットコースター,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
roller_shoes,ローラーシューズ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
roller_skates,ローラースケート,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rolling,転がる,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rolling_pin,めんぼう,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rolling_sleeves_up,ローリングスリーブアップ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rolls-royce,タグ「rolls-royce」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
roman_armor,romanの鎧,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
roman_clothes,罗馬服饰,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
roman_empire,ローマ帝国,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
roman_numeral,ローマ数字,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
romani,ジプシー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rome_(city),タグ「rome (city)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
romeo_montague_(cosplay),ロミオモンタギュー（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
romper,ロンパース,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ronald_mcdonald_(cosplay),ronald mcdonald (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
rondel,ロンデル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ronin,浪人,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
roningasa,浪人笠,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ronso,ロンゾ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
roof_shingles,タグ「roof shingles」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
rooftop,天台,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rook_(chess),ルーク(チェス),RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
room_you_can't_get_out_of_unless_you_x_(meme),○○しないと出られない部屋,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
rooster,おんどり,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rooster_tail,ルースターテール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
roots_(hair),プリン頭,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
rope_around_neck,首の周りにロープ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rope_belt,ロープベルト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rope_braid,ロープ編み,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
rope_bridge,ロープブリッジ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rope_fence,タグ「rope fence」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
rope_marks,縄痕,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rope_necklace,ロープネックレス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rope_train,電車ごっこ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rope_walking,綱渡り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rosa_(pokemon)_(cosplay),ローザ（ポケモン）（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
rosalina_(cosplay),rosalina (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
rosary,ロザリオ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rose_(blackpink)_(cosplay),rose (blackpink) (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
rose_background,バラの背景,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rose_bush,バラの茂み,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rose_of_sharon,ムクゲ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rose_petals,玫瑰花瓣,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rose_print,ローズプリント,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rose_window,タグ「rose window」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
roseate_desire_(e.g.o),桃色契约,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
roselia_(bang_dream!),ロゼリア,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
rosemary_(herb),ローズマリー,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
rosenburg_engel_(idolmaster),ローゼンブルクエンゲル,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
rosespanner_workshop_(identity)_(project_moon),rosespanner workshop (identity) (project moon),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
rotary_phone,回転ダイヤル式電話機,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rotating_light,回転光,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rotating_view,タグ「rotating view」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
rotational_symmetry,互,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
rotisserie,ロティサリー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
roto's_emblem,ロトの紋章,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
roto_(dq3)_(cosplay),roto (dq3) (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
rotting,腐る,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
roubai_academy_school_uniform_(new),ルバイアカデミースクールユニフォーム（新）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
roubai_academy_school_uniform_(old),ルバイアカデミースクールユニフォーム（古い）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
rouge_(makeup),胭脂,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
rouge_the_bat_(cosplay),rouge the bat (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
rough_time_school_(idolmaster),ラフタイムスクール,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
roulette,ルーレット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
roulette_table,ルーレットテーブル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
