canonical,display_ja,decision,risk_class,language_sanity_provenance
wood-burning_stove,タグ「wood-burning stove」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
wood_blade_(deltarune),タグ「wood blade (deltarune)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
wood_carving_tool,木彫りツール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_bathtub,木製の浴槽,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_beam,角材,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_bowl,椀,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_box,木箱,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_bridge,木製の橋,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_bucket,木桶,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_ceiling,木製の天井,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_chair,木製の椅子,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_cup,木製のカップ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_deck,木製デッキ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_desk,wooden・机,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
wooden_fence,木柵,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_house,タグ「wooden house」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
wooden_lantern,春日灯笼,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_pencil,木製の鉛筆,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_plate,タグ「wooden plate」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
wooden_porch,タグ「wooden porch」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
wooden_railing,木製の手すり,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_shield,木製の盾,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_spoon,木製スプーン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_staff,木製のスタッフ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_stairs,タグ「wooden stairs」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
wooden_stool,木製のスツール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_sword,木剣,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wooden_tray,木製のトレイ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
woodland_camouflage,森林カモフラージュ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
woof,横糸,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wool,ウール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
woollen_cap,ウールキャップ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
word_bearers,タグ「word bearers」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
woren,woren,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
work_boots,ワークブーツー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
work_gloves,軍手,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
working,働く,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
workshop,アトリエ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
world_eaters,タグ「world eaters」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
world_map,世界地図,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
world_trade_center,ワールドトレードセンター,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
world_war_i,第一次世界大戦,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
world_war_ii,第二次世界大戦,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
worldwide_miku,ご当地ミク,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
worm,ワーム,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
worm's_eye_view,虫瞰,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
worm_girl,タグ「worm girl」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
wormhole,ワームホール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
worried,悩み,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wotagei,ヲタ芸,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
woven_hatching,タグ「woven hatching」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
wraith_(apex_legends)_(cosplay),レイス（頂点の伝説）（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
wrap_(food),ラップサンド,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrap_skirt,巻きスカート,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrap_towel,ラップタオル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wraparound_tape_gag,wraparound・tape・猿ぐつわ,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
wrapped_bento,ラップベント,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrapped_candy,包まれたキャンディー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrapped_hair,wrapped・髪,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
wrapped_in_blanket,毛布で巻く,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrapping_paper,包装紙,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wreath,はなわ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wreckage,残骸,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrench,スパナ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrestler,プロレスラー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrestling,プロレス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrestling_boots,レスリングブーツ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrestling_mask,覆面レスラー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wriggle_day,【企画】6月4日リグルリレー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wringing,絞る,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wringing_clothes,絞る,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wringing_dress,裾絞り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wringing_hair,髪を絞る,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wringing_skirt,裾絞り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrinkled_fabric,しわのある生地,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrinkled_frown_(detective_pikachu),しわしわピカチュウ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
wrinkled_skin,しわ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrist_bell,手首・鈴,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrist_belt,リストベルト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrist_blades,パタ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrist_bobbles,手首・bobbles,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
wrist_chain,手首・チェーン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrist_computer,手首・computer,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
wrist_cutting,リスカ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrist_extended,手首が拡張されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrist_flower,手首・花,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrist_straps,リストストラップ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrist_tattoo,手首のタトゥー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrist_wings,手首・翼,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrist_wrap,リストラップ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrists_bound_apart,区切られた手首,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrists_extended,手首が延長されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
writing_on_hand,手に書いています,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
writing_on_wall,壁に書く,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrong_hand,間違った手,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wryyyyyyyyyyyyyyyyyyyy,タグ「wryyyyyyyyyyyyyyyyyyyy」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
wuthering_heights_(identity)_(project_moon),wuthering heights (identity) (project moon),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
wuxia,武俠,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wyrm,ワーム(ドラゴン),RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wyvern,ワイバーン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x-drive_(symphogear),エクスドライブ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
x-ray_film,レントゲン写真,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x-ray_glasses,透視メガネ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x-ray_phone,透視アプリ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x-ray_vision,透視,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x-shaped_eyewear,X字型のアイウェア,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x-shaped_pupils,X字型の生徒,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x-uniform,Xの制服,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x-wing,X・翼,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x3,x3,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
x_(symbol),バツ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
x_anus,タグ「x anus」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
x_arms,ばってん,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x_facial_mark,X・facial・印,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
x_fingers_over_mouth,X・fingersの上のmouth,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
x_hat_ornament,X・帽子・飾り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x_mark,X・印,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x_mouth,：バツ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x_navel,xへそ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x_x,バツ目,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
xbox_(original),タグ「xbox (original)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
xbox_360,タグ「xbox 360」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
xbox_controller,Xboxコントローラー,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
xbox_logo,xboxのロゴ,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
xd,タグ「xd」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
xiangqi,象棋,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
xiangyun,云纹,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
xiao_guan_(headdress),小冠,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
xiaohongshu_logo,xiaohongshuのロゴ,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
xiaohongshu_watermark,小赤書水印,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
xiezhi_guan,獬豸冠,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
xingchen_(cosplay),Xingchen（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
xtransceiver,ライブキャスター,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
xylophone,シロフォン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
y2k_fashion,千禧年,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
yabi_fashion,亚逼,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
yabuki_joe_in_a_chair_(meme),燃え尽きたぜ...真っ白にな...,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
yacht,ヨット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
yada_yada,ヤダヤダ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
yae_miko_(cosplay),イエ・ミコ（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
yagasuri,矢絣,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
yagokoro_eirin_(cosplay),Yagokoro Eirin（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
yakimochi,焼き餅,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
