canonical,display_ja,decision,risk_class,language_sanity_provenance
holding_knife_behind_back,後ろのナイフ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_kunai,を持つ・kunai,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_ladder,を持つ・ladder,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_ladle,ひしゃくを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_lamp,ランプを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_lantern,ランタンを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_lanyard,を持つ・lanyard,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_laptop,ラップトップを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_lasso,を持つ・lasso,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_lead_pipe,を持つ・lead・pipe,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_leaf,葉を保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_legwear,レッグウェアを持っています,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_leotard,を持つ・レオタード,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_letter,手紙を持っています,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_lid,を持つ・lid,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_lighter,ライターを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_lightning_bolt,を持つ・lightning・bolt,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_limb,を持つ・limb,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_lipstick_tube,口紅チューブを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_lollipop,ロリポップを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_lute,を持つ・lute,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_lyre,を持つ・lyre,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_macaron,を持つ・macaron,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_mace,を持つ・mace,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_machete,を持つ・machete,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_magazine_(weapon),ホールディングマガジン（武器）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_magnifying_glass,虫眼鏡を保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_makeup_brush,を持つ・化粧・brush,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_makeup_palette,を持つ・化粧・palette,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_mallet,マレットを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_manga,漫画を持っています,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_map,マップを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_maracas,を持つ・maracas,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_marker,保持マーカー,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_mascot_head,を持つ・mascot・頭,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_mask,マスクを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_matchstick,を持つ・matchstick,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_medal,を持つ・medal,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_megaphone,メガホンを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_menu,保持メニュー,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_milk_carton,を持つ・milk・carton,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_mini_person,を持つ・mini・person,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_mirror,鏡を保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_mistletoe,ヤドリギを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_money,お金を持っている,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_moon,を持つ・moon,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_mop,モップを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_mp3_player,を持つ・mp3・player,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_mushroom,マッシュルームを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_nail,爪を持っています,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_napkin,を持つ・napkin,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_neckerchief,を持つ・neckerchief,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_necklace,ネックレスを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_net,を持つ・net,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_newspaper,新聞を持っています,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_nose,持つ・鼻,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_notebook,保持ノートブック,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_notepad,メモ帳を保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_nunchaku,ヌンチャクを持っている,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_oar,オールを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_ocarina,を持つ・ocarina,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_ofuda,を持つ・ofuda,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_omikuji,を持つ・omikuji,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_on,握る,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_orb,オーブを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_organ,臓器を保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_ornament,を持つ・飾り,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_over_opposite_shoulder,を持つの上のopposite・肩,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_own_ankle,自分の足首をつかむ,RELAXED_KEEP_JA,HIGH,CANONICAL_LANGUAGE_MAP
holding_own_ankles,を持つ・own・ankles,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_own_dress,提起自己连衣裙,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_own_ears,を持つ・own・耳,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_own_hand,を持つ・own・手,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_own_horns,を持つ・own・horns,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_own_leg_back,を持つ・own・leg・背中,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_own_skirt,提裙,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_own_wrist,自分の手首を持っています,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_pacifier,を持つ・pacifier,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_paddle,パドルを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_paint_palette,パレットを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_paint_roller,を持つ・paint・roller,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_paintbrush,ペイントブラシを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_painting,を持つ・painting,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_pan,を持つ・pan,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_pants,持つ・ズボン,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_paper,拿着张纸,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_paper_airplane,紙飛行機を保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_party_popper,ホールディングパーティーポッパー,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_pasteur_pipette,を持つ・pasteur・pipette,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_pastry_bag,絞り袋,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_paw,を持つ・肉球,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_pencil,鉛筆を保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_pendant,を持つ・pendant,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_pendulum,振り子を保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_perfume,を持つ・perfume,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_petal,花びらを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_photo,写真を持っています,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_pickaxe,ピカクセを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_picnic_basket,を持つ・picnic・basket,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_picture_frame,を持つ・picture・frame,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_pill,丸薬を持っています,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_pillow,枕を持っています,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_pinwheel,ピンホイールを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_pitcher,を持つ・pitcher,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_pitchfork,ピッチフォークを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_planet,惑星を保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_plant,植物を保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_plectrum,プレクトラムを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_pliers,を持つ・pliers,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_pocket_watch,懐中時計を持っています,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_pocky,ポッキーを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_pointer,ポインターを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_pokedex,Pokedexを保持します,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_pokemon,ポケモンを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_polearm,手握長柄武器,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_polearm_behind_back,後ろの極地,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_popsicle,を持つ・popsicle,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_portrait,を持つ・portrait,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_potion,を持つ・potion,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_pouch,を持つ・pouch,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_power_drill,を持つ・power・drill,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_prayer_beads,を持つ・prayer・beads,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_pumpkin,カボチャを持っています,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_puzzle_piece,を持つ・puzzle・piece,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_quill,クイルを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_rabbit,バニーを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_racket,ラケットを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_radio,を持つ・radio,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_rag,を持つ・rag,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_rake,を持つ・rake,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_rattle,ガラガラを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_razor,を持つ・razor,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_razor_blade,を持つ・razor・blade,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_record,を持つ・record,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_relay_baton,拿着接力棒,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_ribbon,持つ・リボン,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_ribbon_baton,を持つ・ribbon・baton,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_road_sign,を持つ・road・sign,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_rock,岩を持っています,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_rocket_launcher,ロケットランチャーを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_rolling_pin,を持つ・rolling・ピン,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_rosary,拿着念珠,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_rubber_duck,を持つ・ゴム製のduck,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_ruler,支配者を保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_sandwich,を持つ・sandwich,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_sarong,サロンを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
holding_sash,を持つ・sash,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
holding_saucer,ソーサーを保持します,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
