canonical,display_ja,decision,risk_class,language_sanity_provenance
indirect_kiss,間接キス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
individuals_(idolmaster),インディヴィジュアルズ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
indonesia,インドネシア,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
indonesian_clothes,インドネシアの服,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
indonesian_elementary_school_uniform,indonesian elementaryの学校制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
indonesian_flag,インドネシアの国旗,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
indonesian_high_school_uniform,インドネシアの高校の制服,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
indonesian_text,インドネシア語,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
industrial,産業,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
industrial_pipe,配管,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
infinite_stratos_academy_school_uniform,無限のストラトスアカデミーユニフォーム,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
infinity_gauntlet,インフィニティ・ガントレット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
infinity_gems,インフィニティ・ジェム,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
infinity_symbol,infinity・記号,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
inflatable_armbands,腕浮き輪,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inflatable_chair,インフレータブルチェア,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inflatable_dolphin,インフレータブルイルカ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inflatable_duck,タグ「inflatable duck」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
inflatable_flamingo,インフレータブルフラミンゴ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inflatable_orca,インフレータブルオルカ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inflatable_raft,充气筏,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
inflatable_shark,インフレータブルサメ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inflatable_torpedo,タグ「inflatable torpedo」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
inflatable_toy,空ビ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inflatable_whale,インフレータブルクジラ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inflatable_wings,inflatable・翼,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
inflating,充气,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
information_sheet,インフォメーションシート,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inhaler,タグ「inhaler」,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inhaling,吸い込み,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
initial,イニシャル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
injection,注射,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ink,インク,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ink_on_breast,inkの上の胸,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ink_on_clothes,inkの上の服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ink_on_face,顔にインク,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ink_splatter,タグ「ink splatter」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ink_stain,インクの汚れ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ink_tank_(splatoon),インクタンク（スプラトゥーン）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
ink_wash_painting,墨絵,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inkan,印鑑,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inkblot,タグ「inkblot」,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inkblot_test,タグ「inkblot test」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
inkbrush_(splatoon),パブロ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
inkling,インクリング,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inkling_(language),インクリング（言語）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
inkling_(swim_form),タグ「inkling (swim form)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
inkstone,硯,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inktober,いんくとーばー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inkwell,インク壺,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inline_skates,ローラーブレード,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inn,やどや,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inner_ego,内側のego,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
inner_senshi,内部太陽系戦士,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
innertube_with_ears,耳を持つInnerTube,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
innovators_(gundam_00),イノベーター（ガンダム00）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
inoue_takina_(cosplay),井上タキナ（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
inquisition_(warhammer),審問（ウォーハンマー）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
insect_collection,昆虫のコレクション,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
insect_hair_ornament,昆虫の髪飾り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
insect_on_finger,指の昆虫,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
insect_on_head,頭の昆虫,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
insect_pin,虫ピン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
insect_wings,翅,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
insecticide,殺虫剤,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inseki,姻戚,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
insertion_threshold_(meme),insertion threshold (meme),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
inside_another's_fur,の中の他人の毛,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
inside_creature,内部クリーチャー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inside_pocket,の中のpocket,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
insignia,記章,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inspecting,検査,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
instagram_logo,Instagramロゴ,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
instagram_story,タグ「instagram story」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
instagram_username,Instagramユーザー名,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
instance_domination,インスタンスの支配,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
instant_cup_noodles,カップ麺,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
instant_noodles,インスタント麺,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
instant_pack_noodles,袋麺,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
instant_ramen,ノンフライ麺,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
instant_soba,即席そば,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
instant_transmission,瞬間移動,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
instant_udon,即席うどん,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
instruction_manual,取扱説明書,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
instrument_case,楽器ケース,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
instrument_case_on_back,楽器・caseの上の背中,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
instrument_connection,楽器・接続,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
instrument_hair_ornament,楽器の髪飾り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
instrument_on_back,背面に楽器,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
insulated_delivery_bag,タグ「insulated delivery bag」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
insult,罵倒,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
insulting_viewer,侮辱的な視聴者,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
intangible,無形,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
integrity_knight_armor,integrity knightの鎧,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
intentional_jpeg_artifacts,タグ「intentional jpeg artifacts」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
intentionally_missing_halo,タグ「intentionally missing halo」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
interactive_media,タグ「interactive media」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
intercom,インターホン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
interface_censor,タグ「interface censor」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
interlocked_mars_symbols,タグ「interlocked mars symbols」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
interlocked_toes,タグ「interlocked toes」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
interlocked_venus_symbols,インターロックされた金星のシンボル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
international_precure,モブキュア,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
internet,インターネット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
internet_cafe,インターネットカフェ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
interrogation,尋問,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
interrupted,中断,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
intersection,交差点,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
intertwined_hair,絡み合った髪,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
intertwined_tails,絡みつく尻尾,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
interview,インタビュー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
intestine_clothing,intestine・衣類,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
intestines,はらわた,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inteyvat_flower_(genshin_impact),inteyvat flower (genshin impact),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
intimidating,威圧的な,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
into_the_new_light_(project_sekai),タグ「into the new light (project sekai)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
introduction,導入,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inu-hariko,いぬはりこ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inubashiri_momiji_(cosplay),inubashiri momiji（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
inugami-ke_no_ichizoku_pose,犬神家の一族,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inugami_korone_(cosplay),inugami korone（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
inverse_spirit_(date_a_live),タグ「inverse spirit (date a live)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
inverted_bob,前下がりボブ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inverted_colors,補色,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inverted_cross,逆十字,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inverted_cross_earrings,inverted crossのイヤリング,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
inverted_cross_necklace,inverted・十字架・ネックレス,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
inverted_cross_print,inverted crossの柄,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
inverted_eyelashes,タグ「inverted eyelashes」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
inverted_pentagram,逆五芒星,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inverted_umbrella,上向きの傘,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
invincible_candy,無敵キャンディー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
invisible_air_(fate),風王結界,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
invisible_man,隐形男人,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
invisible_object,目に見えないオブジェクト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
invisible_shoes,invisibleの靴,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
invisible_table,タグ「invisible table」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
invisible_wall,目に見えない壁,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inward_flipped_hair,内巻き,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inward_v,裏ピース,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
inward_w,タグ「inward w」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ionioi_hetairoi_(fate),王の軍勢,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
iono_(pokemon)_(cosplay),iono (pokemon) (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
iowa_(kancolle)_(cosplay),アイオワ（カンコル）（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
ipad,タグ「ipad」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
iphone_11_pro,タグ「iphone 11 pro」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
iphone_x,タグ「iphone x」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ipod,タグ「ipod」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ipod_ad,タグ「ipod ad」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ipod_classic,タグ「ipod classic」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ipod_nano,タグ「ipod nano」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ipod_nano_2g,タグ「ipod nano 2g」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ipod_nano_3g,タグ「ipod nano 3g」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ipod_nano_4g,タグ「ipod nano 4g」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ipod_nano_5g,タグ「ipod nano 5g」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ipod_shuffle,タグ「ipod shuffle」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ipod_touch,タグ「ipod touch」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
iranian_clothes,iranian・服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
irasutoya_challenge,いらすとやチャレンジ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
irezumi,入れ墨,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
iridescent,镭射,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
iridescent_clothes,ホログラフィック生地,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
iridescent_hair,iridescent・髪,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
iris_(flower),アヤメ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
iris_libre_(emblem),アイリスリブレ（エンブレム）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
iris_print,irisの柄,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
irish_flag,アイルランドの国旗,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
irisviel_von_einzbern_(cosplay),irisviel von einzbern (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
irisviel_von_einzbern_(halloween_princess)_(cosplay),irisviel von einzbern (halloween princess) (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
irken,タグ「irken」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
irken_pak,タグ「irken pak」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
irken_uniform,irkenの制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
iroha_(samurai_spirits)_(cosplay),イロハ（サムライスピリッツ）（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
iroha_karuta,いろはカルタ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
iron_blood_(emblem),鉄の血（紋章）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
iron_cross,タッツェンクロイツ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
iron_fence,鉄柵,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
iron_hands_(warhammer),タグ「iron hands (warhammer)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
iron_maiden,鉄の処女,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
iron_man_(cosplay),アイアンマン（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
iron_sting_(genshin_impact),iron sting (genshin impact),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
iron_warriors,タグ「iron warriors」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ironclad,甲鉄艦,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ironing_board,アイロン台,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ironmouse_outfit_art_contest,タグ「ironmouse outfit art contest」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ironwork,鉄工,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
irony,イロニー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
irori_(hearth),いろり,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
irregular_border,irregular・枠,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
is-2,is-2,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
is_that_so,そーなのかー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
isekai_truck,トラック転生,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ishidaki,石抱き,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ishikawa_ken_(style),石川賢,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
ishikawa_prefecture,石川県,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ishikei_(style),石恵塗り,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
ishowspeed_trying_not_to_laugh_(meme),ishowspeed trying not to laugh (meme),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
ishtar_(fate)_(cosplay),Ishtar（Fate）（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
