canonical,display_ja,decision,risk_class,language_sanity_provenance
kubo_tite_(style),野生の久保,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
kubrick_stare,キューブリック・ステア,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kuho_girls_academy_school_uniform,kuho girls academyの学校制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
kuja_pirates_jolly_roger,タグ「kuja pirates jolly roger」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
kuji-in,九字切り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kujo_jolyne_(cosplay),Kujo Jolyne（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
kujo_jotaro's_pose,kujo・jotaro・ポーズ,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
kujo_jotaro_(cosplay),Kujo Jotaro（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
kukri,ククリナイフ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kumorizora_no_mukou_wa_hareteiru,曇り空の向こうは晴れている,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kunai,くない,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kunai_hair_ornament,kunaiの髪飾り,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
kunchim2_cat_transformation_template_(meme),kunchim2 cat transformation template (meme),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
kundala_(fate),日輪よ、具足となれ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
kune-kune,くねくね,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kung_fu,功夫,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kunreishiki,訓令式ローマ字,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kunugigaoka_middle_school_uniform,クヌギガカ川中学校のユニフォーム,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kuoh_academy_school_uniform,kuoh academyの学校制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
kuomintang,国民党,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kure_(city),呉,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
kurikinton_(food),栗きんとん,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
kurobara_girls_high_school_uniform,黒薔薇女子高校,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kuroe_shizuku_(cosplay),クロエ・シズク（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
kurokote,黒小手,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kurokumo_clan_(identity)_(project_moon),kurokumo clan (identity) (project moon),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
kurokw_(style),タグ「kurokw (style)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
kuromi_(cosplay),クロミ（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
kuromorimine_(emblem),クロモリミン（エンブレム）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
kuromorimine_military_uniform,黒森峰制服,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kuromorimine_school_uniform,黒森峰制服,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kurumada_masami_(style),野生の車田正美,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
kurumi-gaoka_high_school_uniform,kurumi gaoka highの学校制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
kurumibashi_school_uniform,胡桃橋中学校,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kusanagi_motoko_(cosplay),モトコクサナギ（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
kusarigama,鎖鎌,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kuudere,クーデレ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kuuhaku_to_catharsis,空白とカタルシス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kv-1,kv-1,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
kv-2,kv-2,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
kwon_eun-bi_(cosplay),kwon eun-bi (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
kwon_eun-bi_waterbomb_performance_(meme),kwon eun-bi waterbomb performance (meme),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
kyaraben,キャラ弁,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kyoto_(city),京都,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
kyouwa_school_uniform,共和学園,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kyubey_(cosplay),Kyubey（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
kyurumaru,きゅるまる,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
kyuudou,弓道,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
l'antica_(idolmaster),アンティーカ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
l'avenir_academy_school_uniform,L'Avenir Academyのユニフォーム,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
l'ecole_des_cinq_lumieres_school_uniform,サンクルミエール学園,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
l85,l85,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
l_hand,l・手,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
la_black_luna,ラ・ブラック・ルナ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
la_chancla,タグ「la chancla」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
la_grondement_du_haine,ラ・グロンドメント・デュ・ヘイン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
la_liga,ラリーガ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
la_manchaland_(identity)_(project_moon),la manchaland (identity) (project moon),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
la_sangre_de_sancho_(e.g.o),la sangre de sancho (e.g.o),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
label,ラベル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
labrador_retriever,ラブラドール・レトリバー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
labraunda_(fire_emblem),ラブラウンダ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_apron,レーストリミングされたエプロン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_ascot,レース・整えた・ascot,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_babydoll,レーストリミングベビードール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_bikini,レーストリミングビキニ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_blindfold,レース・整えた・目隠し,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_boots,レース・整えたのブーツ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_bow,レーストリミングされた弓,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_bowtie,レース・整えた・bowtie,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_camisole,レーストリミングされたキャミソール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_capelet,レーストリミングされたカペレット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_choker,レーストリミングチョーカー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_collar,レーストリムカラー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_dress,蕾丝辺连衣裙,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_eyepatch,レーストリミングされたアイパッチ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_hairband,レーストリミングされたヘアバンド,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_headwear,レーストリムヘッドウェア,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_jacket,レース・整えた・ジャケット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_kimono,レーストリミングされた着物,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_leotard,レーストリムレオタード,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_nightgown,レース・整えた・nightgown,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_ribbon,レーストリムリボン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_sailor_collar,レース・整えた・sailor・襟,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_shirt,レーストリムシャツ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_shirt_collar,レース・整えた・シャツ・襟,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_shorts,レーストリミングされたショートパンツ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_skirt,レーストリムスカート,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_socks,レース・整えたの靴下,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_swimsuit,レーストリミングされた水着,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_tank_top,レース・整えた・tank・トップス,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_umbrella,レース・整えた・umbrella,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_veil,レーストリミングされたベール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-trimmed_wrist_cuffs,レース・整えた・手首・カフ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-up_gloves,レースアップグローブ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-up_heels,レースアップヒール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-up_legwear,レースアップレッグウェア,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-up_pants,レース・上向きのパンツ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-up_thighhighs,レースアップの大腿部,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace-up_top,レースアップトップ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_arm_warmers,レース・腕のウォーマー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_background,レースの背景,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_bikini,レースビキニ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_border,レースボーダー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_bow,レース・リボン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_bridal_gauntlets,レース・花嫁用のガントレット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_choker,レースチョーカー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_collar,レースカラー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_dress,レースドレス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_gloves,レースグローブ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_hairband,レースヘアバンド,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_lappet,レース・lappet,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
lace_pantyhose,レースのパンスト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_pantyhose_hooked_on_heel_(meme),高跟鞋勾蕾丝,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
lace_ribbon,レースリボン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_shirt,レース・シャツ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_skirt,レース・スカート,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_sleeves,レースの袖,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_socks,レースの靴下,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_thigh_strap,レース・thigh・strap,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
lace_thighhighs,レースのニーハイ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_veil,レース・ベール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lace_wrist_cuffs,レース・手首・カフ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
laces,レース,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lacrosse,ラクロス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lacrosse_stick,ラクロススティック,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lactic_acid_bacteria,乳酸菌とってるぅ?,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lada_(car),ラーダ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
ladder,はしご,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ladder_cutout,はしごの切り抜き,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ladder_slit,タグ「ladder slit」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
laddered_bodystocking,タグ「laddered bodystocking」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
laddered_pantyhose,ladderedのパンスト,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
laddered_thighhighs,ladderedのニーハイ,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
lady_yu_doll,ぐっ様人形,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ladybug,てんとう虫,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ladybug/beauty_(love_live!),レディバグ/麗,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
ladybug_(original)_(love_live!),タグ「ladybug (original) (love live!)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ladybug_girl,タグ「ladybug girl」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
ladybug_ornament,ladybug・飾り,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
laetitia_(e.g.o),laetitia (e.g.o),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
laevatein_(touhou),レーヴァテイン,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
lagombi_(armor),ウルク装備,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
laguz_(fire_emblem),ラグズ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
lahti-saloranta_m/26,サロランタ軽機関銃,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
lake,湖,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lala_satalin_deviluke_(cosplay),lala satalin deviluke (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
lamb,子羊,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lambda_symbol,lambda・記号,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
lambent_light,ランベントライト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lamborghini,ランボルギーニ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lamborghini_aventador,ランボルギーニ・アベンタドール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lamborghini_countach,ランボルギーニ・カウンタック,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lamellar_armor,ラメラアーマー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lamia_boy,ナーガ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lamp_(e.g.o),lamp (e.g.o),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
lamprey,ヤツメウナギ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lampshade,ランプシェード,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lance,ランス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lance_of_longinus_(evangelion),ロンギヌスの槍,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
lancer_(gears_of_war),ランサーアサルトライフル,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
lanchester_smg,ランチェスター,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lancia_(brand),ランチャ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
land_of_illusion_(e.g.o),land of illusion (e.g.o),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
land_rover_(company),ランドローバー,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
land_striker,土地のストライカー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
landing,着陸,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
landing_craft,着陸船,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
landing_gear,着陸装置,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
landing_net,タグ「landing net」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
landing_strip_pubic_hair,landing・strip・pubic・髪,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
landolt_c,ランドルト環,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
landscape,景観,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
landship,ランドシップ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
landsknecht,ランツクネヒト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lane_line,コースロープ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lantern_(e.g.o),lantern (e.g.o),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
lantern_earrings,ランタンイヤリング,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lantern_festival,元宵節,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lantern_on_liquid,灯篭流し,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lap_pillow_invitation,ラップ枕の招待状,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lap_pov,ラップPOV,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
lapel_chain,lapel・チェーン,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
lapel_pin,ラペルピン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lapels,ラペル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lapis_lazuli_(gemstone),ラピスラズリ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
lappet,肉垂,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lapwing_face_tracking_redraws,lapwing・顔・tracking・redraws,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
large_arm,大きい・腕,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
large_belt,大きなベルト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
large_bulge,大きな膨らみ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
large_buttons,大きなボタン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
large_cross,大きい・クロス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
large_earrings,largeのイヤリング,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
large_feet,大きい・足,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
large_forehead,大きな額,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
large_hands,大きい・両手,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
large_head_wings,大きい・頭・翼,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
large_horns,タグ「large horns」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
large_module_(eve_online),大型モジュール（EVE Online）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
large_nose,大きい・鼻,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
large_ribbon,大きい・リボン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
large_shoes,大きい・靴,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
large_teddy_bear,タグ「large teddy bear」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
lariat,ラリアット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lariat_(necklace),タグ「lariat (necklace)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
larkspur_(flower),デルフィニウム,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
larva,幼生,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
las_plagas,プラーガ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
las_vegas,ラスベガス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
lasagne,ラザニア,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
laser_cannon,タグ「laser cannon」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
