canonical,display_ja,decision,risk_class,language_sanity_provenance
glass_teacup,ガラスティーカップ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glass_teapot,ガラスティーポット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glass_wall,ガラスの壁,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glass_writing,ガラスの書き込み,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glasses_case,メガネケース,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glasses_day,眼鏡の日,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glaze_lily,るりゆり,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glider,グライダー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gliding,滑空,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glitch,ノイズ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glitch_art,グリッチアート,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glitch_censor,グリッチ検閲,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
globe,地球儀,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
globus_cruciger,十字圣球,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glock,グロック,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glomp,飛びつく,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glooga_dualies_(splatoon),ケルビン525,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
gloom_(expression),落ち込む,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
gloria_(pokemon)_(cosplay),グロリア（ポケモン）（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
gloria_the_scot,タグ「gloria the scot」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
gloriosa_(flower),グロリオサ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
glorious_azure_costume_(umamusume),輝かしいazure衣装（umamusume）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glorious_success,輝かしい成功,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glory_hole,ラッキーホール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glove_belt,glove・ベルト,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glove_bow,手袋・リボン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glove_cuffs,グローブカフス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glove_cutout,カットアウトグローブ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glove_in_mouth,口の中の手袋,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glove_nails,glove・爪,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glove_pull,グローブプル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glove_ribbon,手袋・リボン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gloved_sleeves,タグ「gloved sleeves」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
gloves_over_bodysuit,手袋・覆う・ボディスーツ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gloves_over_sleeves,手袋・覆う・袖,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glow-in-the-dark,glowの中のthe・暗い,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
glowing_animal,光る・動物,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_antlers,光る・antlers,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_armor,輝く鎧,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_arrow,輝く矢印,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_bird,光る・bird,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_body_fluid,光る・身体・fluid,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_bodysuit,光る・bodysuit,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_book,光る・book,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_chest,光る・胸,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_clothes,発光する衣服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_cracks,光る・cracks,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_crown,光る・crown,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_crystal,輝くクリスタル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_earrings,発光するイヤリング,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_ears,光る・耳,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_eye,光る目,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_feather,輝く羽,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_finger,輝く指,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_fish,光る・魚,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_fist,輝く拳,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_gem,光る・宝石,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_glasses,光る・glasses,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_gun_barrel,光る・gun・barrel,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_hair,発光する髪,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_halo,発光する光輪,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_hand,発光する手,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_hands,輝く手,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_hat,光る・帽子,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_headgear,輝くヘッドギア,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_heart,輝く心,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_horns,発光する角,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_hot,赤熱,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_jewelry,輝くジュエリー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_knife,光る・ナイフ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_lines,輝く線,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_liquid,輝く液体,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_markings,輝くマーク,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_mouth,輝く口,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_mushroom,輝くキノコ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_muzzle,光る・muzzle,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_nails,輝く爪,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_necklace,光るのネックレス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_neckwear,光る・neckwear,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_nipples,輝く乳首,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_object,光る・物体,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_organ,輝く心臓,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_petals,輝く花びら,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_pupils,光る・pupils,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_pussy,光る・pussy,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_scar,光る・scar,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_snowflake,光る・snowflake,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_staff,輝くスタッフ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_sword,発光する剣,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_tail,輝く尾,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_tongue,光る・tongue,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_tree,光る・tree,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_veins,輝く静脈,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glowing_weapon,発光する武器,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_windows,光る・windows,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
glowing_wings,光の翼,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glue,接着剤,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glutton,食いしん坊,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
glyph,グリフ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gn_drive,GNドライヴ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gn_particles,タグ「gn particles」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
gn_sword,GNソード,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gnome,ノーム,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gnosis_(genshin_impact),神之心,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
go-kart,ゴーカート,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
go_(board_game),碁,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
go_back!,カエレ!,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
go_do_a_crime_(meme),go do a crime (meme),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
goal,ゴール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
goalkeeper,ゴールキーパー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
goat,ヤギ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
goat_legs,ヤギの足,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
goatee_stubble,タグ「goatee stubble」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
goblin_mask,goblin・マスク,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
god_knows...,神のみぞ知る...,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
god_tier_(homestuck),タグ「god tier (homestuck)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
goddess_(nikke),タグ「goddess (nikke)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
goddess_of_war_(fate),ゴッデス・オブ・ウォー,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
godzilla_(cosplay),ゴジラ（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
goggles_around_arm,腕の周りのゴーグル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
goggles_around_breasts,gogglesの周囲の胸,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
goggles_around_neck,首の周りのゴーグル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
goggles_on_eyes,目にゴーグル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gohei,幣束,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
going_to_colombia_for_the_food_and_culture_(meme),going to colombia for the food and culture (meme),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
gojo_satoru_(cosplay),gojo satoru (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
gojou's_imaginary_technique,タグ「gojou's imaginary technique」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
goku_and_vegeta_in_the_rain_(meme),goku and vegeta in the rain (meme),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
goku_day,悟空の日,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gokugetsu_gakuen_school_uniform,極月学園,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gold_armband,金色の腕章,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gold_armor,ゴールドアーマー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gold_background,金色の背景,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gold_bangle,金色のbangle,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
gold_bar,金の延棒,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gold_bell,金色の鈴,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gold_belt,ゴールドベルト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
gold_blood,金色の血,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
