canonical,display_ja,decision,risk_class,language_sanity_provenance
tnt,トリニトロトルエン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tnt_block_(minecraft),タグ「tnt block (minecraft)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
toad_(mario)_(cosplay),toad (mario) (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
toad_armor_(amphibia),タグ「toad armor (amphibia)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
toast,トースト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toast_in_mouth,パンを咥える,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toaster,トースター,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toaster_oven,オーブントースター,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toasting_(gesture),乾杯,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
tobacco,たばこ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toddler,赤ちゃん,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toe_claws,toe・爪,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
toe_cleavage,つま先の切断,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toe_grab,タグ「toe grab」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
toe_socks,分趾袜,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toeprint,タグ「toeprint」,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toes_up,つま先アップ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tofu,豆腐,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toga,トーガ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
togenashi_togeari,トゲナシトゲアリ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
togepi_egg,トゲピの卵,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toggles,トグル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
togruta,トグルータ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tohmi_higashi_high_school_uniform,tohmi higashi highの学校制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
tohno_tengu_shinobi_group_uniform,tohno tengu shinobi groupの制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
tohru_(maidragon)_(cosplay),tohru（maidragon）（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
tohsaka_rin_(cosplay),Tohsaka Rin（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
toilet_brush,馬桶刷,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
toilet_paper_tube,トイレットペーパーチューブ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toilet_seat,便座,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toilet_use,トイレの使用,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tokai_teio_(umamusume)_(cosplay),tokai teio (umamusume) (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
tokarev_tt-33,トカレフ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toki_(blue_archive)_(cosplay),toki (blue archive) (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
tokiame_(style),トキアメ（スタイル）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
tokimeki_fes_tenshi_to_akuma_kara_no_shoutaijou,tokimeki・fes・tenshi・へのakuma・kara・no・shoutaijou,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
tokimeki_poporon,タグ「tokimeki poporon」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
tokiwadai_school_gym_uniform,tokiwadai school gymの制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
tokiwadai_school_swimsuit,tokiwadai schoolの水着,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
tokkoufuku,特攻服,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tokkuri,とっくり,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tokonoma,床の間,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tokusatsu,巨大ヒロイン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tokyo,東京,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tokyo-3_middle_school_uniform,tokyo 3 middleの学校制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
tokyo_big_sight,東京ビッグサイト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tokyo_racecourse,東京競馬場,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tokyo_skytree,スカイツリー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tokyo_tower,東京タワー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tokyo_yushun,日本ダービー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tomahawk,トマホーク,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tomakanote_(love_live!),トマカノーテ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
tomato,トマト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tomato_(sword),タグ「tomato (sword)」,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tomato_costume,トメィトゥ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tomato_hair_ornament,トマトの髪の飾り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tomato_juice,トマトジュース,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tomato_mask,tomato・マスク,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
tomato_plant,タグ「tomato plant」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
tomato_print,tomatoの柄,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
tomato_sauce,タグ「tomato sauce」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
tomato_slice,トマトスライス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tomoe_(symbol),巴紋,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
tomoe_mami_(cosplay),トモーマミ（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
tomoeda_elementary_school_uniform,トモーダ小学校のユニフォーム,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tomoeda_high_school_uniform,トモーダ高校のユニフォーム,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tomoeda_middle_school_uniform,トモーダ中学校のユニフォーム,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tomorrow_(konosuba),このすば謎ダンス,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
tonari_ni_tatsu_yasashii_anata_e_(project_sekai),隣に立つ、優しいあなたへ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
tone_(kancolle)_(cosplay),トーン（kancolle）（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
tonfa,トンファー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tongs,トング,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tongue_clamp,舌クランプ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tongue_scarf,舌・マフラー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tongue_suck,舌は吸う,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tongue_wrap,タグ「tongue wrap」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
tonguejob,舌コキ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toni_kensa_(splatoon),トニ・ケンサ（スプラトゥーン）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
tonsure,トンスラ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_bad!_it_was_just_me!_(meme),このDIOだ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
too_literal,文字通りすぎます,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_arms,too・many・両腕,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_balloons,タグ「too many balloons」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_bandaids,タグ「too many bandaids」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_bats,コウモリが多すぎます,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_belts,ベルトが多すぎます,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_birds,鳥が多すぎる,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_books,本が多すぎる,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_bows,弓が多すぎます,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_butterflies,蝶が多すぎます,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_cats,猫が多すぎる,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_chicks,ひよこが多すぎます,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_cigarettes,タグ「too many cigarettes」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_clones,タグ「too many clones」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_condoms,タグ「too many condoms」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_dogs,犬が多すぎる,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_dolls,タグ「too many dolls」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_eyes,目が多すぎます,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_fish,too・many・魚,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_flowers,花が多すぎる,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_frills,フリル地獄,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_hands,too・many・両手,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_hearts,心が多すぎます,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_in_mouth,口が多すぎます,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_knives,ナイフが多すぎます,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_lipstick_marks,too・many・口紅・marks,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_memes,タグ「too many memes」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_papers,タグ「too many papers」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_piercings,タグ「too many piercings」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_pikachu,ピカチュウが多すぎる,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_rabbits,ウサギが多すぎます,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_scoops,スクープが多すぎます,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_stickers,タグ「too many stickers」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_umbrellas,タグ「too many umbrellas」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_watermarks,タグ「too many watermarks」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_many_weapons,武器が多すぎます,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_many_wings,too・many・翼,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
too_much_burger,ハンバーガーが多すぎる,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_much_fluff,綿毛が多すぎます,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
too_much_food,あまりにも多くの食べ物,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tool_belt,ツールベルト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tool_kit,ツールキット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toolbox,ツールボックス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toon_(style),カートゥーン,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
toortsog,トールツォグ,RELAXED_TRANSLATE_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
tooth,歯,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tooth_earrings,歯のイヤリング,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tooth_gap,すきっ歯,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tooth_hair_ornament,歯の髪飾り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tooth_necklace,歯のネックレス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toothache,歯痛,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toothbrush,はブラシ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toothbrush_in_mouth,口の中の歯ブラシ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toothbrush_mustache,ちょびひげ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toothpaste,歯磨き粉,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toothpick,楊枝,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
tootsuki_saryou_ryouri_gakuen_uniform,tootsuki saryou ryouri gakuenの制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
top!_clover_(idolmaster),トップ!クローバー,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
top-load_washing_machine,波轮洗衣机,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
top/bottom_dynamic_annotated,タグ「top/bottom dynamic annotated」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
top_of_moe_2013,トップス・of・moe・2013,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
top_of_moe_2014,トップス・of・moe・2014,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
top_of_moe_2015,トップス・of・moe・2015,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
top_of_moe_2016,トップス・of・moe・2016,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
top_of_moe_2017,トップス・of・moe・2017,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
top_of_moe_2018,トップス・of・moe・2018,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
top_of_moe_2019,トップス・of・moe・2019,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
top_of_moe_2020,トップス・of・moe・2020,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
top_of_moe_2021,トップス・of・moe・2021,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
top_of_moe_2022,トップス・of・moe・2022,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
topiary,トピアリー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
topless_other,側面全裸,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toque_blanche,トック・ブランシュ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toramaru_shou_(cosplay),トラマル・ショウ（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
toraware_no_marionette_(project_sekai),囚われのマリオネット,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
torii,鳥居,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
torii_earrings,トリイイヤリング,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
torii_hair_ornament,トリイの髪の飾り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
toriyama_akira_(style),野生の鳥山,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
torn_apron,破れた・エプロン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
torn_ascot,引き裂かれたアスコット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
torn_bag,破れた・バッグ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
