canonical,display_ja,decision,risk_class,language_sanity_provenance
manila_envelope,档案袋,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
manjuu_abuse_(azur_lane),タグ「manjuu abuse (azur lane)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
mankai,満開,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mankanshoku_mako_(cosplay),Mankanshoku Mako（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
manlification,伝説の超サムネ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
manly,男らしさ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
manly_tears,男泣き,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mannequin,マネキン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mansion,邸宅,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
manspreading,タグ「manspreading」,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
manta_ray,マンタ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
manta_ray_girl,タグ「manta ray girl」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
mantis_girl,カマキリ娘,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
manually-operated_mounted_gun,タグ「manually-operated mounted gun」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
manuscript_paper,タグ「manuscript paper」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
manya_(dq4)_(cosplay),Manya（DQ4）（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
manzai,漫才,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mao_suit,人民服,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
map,マップ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
map_(medium),地図（媒体）,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
map_(object),マップ（オブジェクト）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
map_background,マップの背景,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
map_pin,map・ピン,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
maple_leaf,もみじ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
maple_leaf_hair_ornament,楓の葉の髪飾り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
maple_leaf_print,メープルリーフプリント,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
maple_syrup,メイプルシロップ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
maple_tree,メープル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mapo_tofu,麻婆豆腐,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
maracas,マラカス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marble_(stone),大理石,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
marble_(toy),ビー玉,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
marble_floor,タグ「marble floor」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
marble_phantasm,空想具現化,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marble_sculpture,タグ「marble sculpture」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
march,3月,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
march_7th_(honkai:_star_rail)_(cosplay),march 7th (honkai: star rail) (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
march_hare_(alice_in_wonderland)_(cosplay),マーチヘア（不思議の国のアリス）（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
marching,マーチング,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marching_band,マーチングバンド,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marching_band_(idolmaster),マーチングバンド,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
marching_band_baton,マーチングバンドバトン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marciana_(nikke)_(cosplay),marciana (nikke) (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
marcille_donato_(cosplay),marcille donato (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
marehoshi_academy_school_uniform,marehoshi academyの学校制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
margarita,マルガリータ(カクテル),RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
margherita_pizza,マルゲリータ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mari_(blue_archive)_(cosplay),mari (blue archive) (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
maria_the_ripper,マリア・ザ・リッパー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mariachi,マリアッチ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
maribel_hearn_(cosplay),マリベルハーン（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
marie_(splatoon)_(cosplay),マリー（スプラトゥーン）（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
marie_rose_(cosplay),マリー・ローズ（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
marigold,マリーゴールド,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marijuana,マリファナ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marilyn_monroe_(cosplay),マリリンモンロー（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
marimo,マリモ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marine_angelfish,サザナミヤッコ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marine_day,海の日,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marine_uniform_(one_piece),タグ「marine uniform (one piece)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
mario_(cosplay),マリオ（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
marionette,マリオネット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marisa_day,5月16日は恋色の日,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
maritime_port,港,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
maritozzo,マリトッツォ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mark_iv_tank,マークIV戦車,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mark_of_the_doom_slayer,印・of・the・doom・slayer,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
mark_under_both_eyes,両目の下の印,RELAXED_KEEP_JA,EXCEPTION,CANONICAL_LANGUAGE_MAP
mark_under_eye,印の下の目,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
market,マーケット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
market_stall,市場の屋台,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marking_on_cheek,頬にマーク,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
markings,マーキング,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
markings_on_cheeks,markingsの上のcheeks,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
marlboro,マルボロ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marley_military_uniform,マーリー軍服,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marlin_(fish),タグ「marlin (fish)」,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marmot_ears,マーモットの耳,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marmot_girl,マーモットガール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marmot_tail,マーモットテール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marmyadose_(fate),マルミアドワーズ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
marnie_(pokemon)_(cosplay),マーニー（ポケモン）（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
marquee_lights,タグ「marquee lights」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
marriage_certificate,タグ「marriage certificate」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
marriage_certificate_(object),婚姻届,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
marriage_proposal,プロポーズ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mars_(planet),火星,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
mars_symbol_hair_ornament,mars symbolの髪飾り,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
marsh_badge,ゴールドバッジ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marshall_amplification,タグ「marshall amplification」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
marshmallow,ギモーブ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marshmallow_(site),マシュマロ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
martial_arts,武芸,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
martial_arts_belt,武道ベルト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
martini,マティーニ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
maru-yu_(kancolle)_(cosplay),Maru-yu（kancolle）（コスプレ）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
maru_ni_juumonji_(crest),タグ「maru ni juumonji (crest)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
maruchan_akai_kitsune_udon,赤いきつね,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
maruchan_midori_no_tanuki_tensoba,緑のたぬき,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
marui_(company),マルイ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
marumage,まるまげ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
maruman_sketchbook,タグ「maruman sketchbook」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
maruzensky_(umamusume)_(cosplay),maruzensky (umamusume) (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
masa_ni_(meme),まさに外道,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
masamune_(ff7),マサミューン（FF7）,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
masanori_sato_(style),野生の佐藤正徳,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
mascara_wand,マスカラの杖,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mascot_costume,着ぐるみ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mascot_head,マスコットヘッド,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mash_kyrielight_(cosplay),マシュコス,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
mash_kyrielight_(enma-tei_uniform)_(cosplay),mash kyrielight (enma-tei uniform) (cosplay),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
mashed_potatoes,マッシュポテト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mashin,マシン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mask_around_neck,首の周りにマスク,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mask_around_one_ear,片耳の周りにマスク,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mask_bikini,マスクビキニ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mask_of_truth,まことのお面,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
mask_on_belt,マスクの上のベルト,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
mask_on_hat,マスクの上の帽子,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
mask_on_shoulder,マスクの上の肩,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
