identity_key,candidate_cluster,candidate_state,human_intent,review_note
footjob_with_shoes,OVERLAP|ACTION_CONTACT|ACTION_INTERACTION|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
oyakodon_(sex),OVERLAP|ACTION_CONTACT|ACTION_INTERACTION|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
reverse_footjob,OVERLAP|ACTION_CONTACT|ACTION_INTERACTION|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
reverse_nursing_fingering,OVERLAP|ACTION_CONTACT|ACTION_INTERACTION|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
two-footed_footjob,OVERLAP|ACTION_CONTACT|ACTION_INTERACTION|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
after_anilingus,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
after_cunnilingus,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
after_fingering,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
after_footjob,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
cunnilingus_gesture,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
fingering_gesture,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
imminent_bukkake,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
imminent_cunnilingus,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
imminent_fingering,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
implied_after_fingering,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
implied_anilingus,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
implied_cunnilingus,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
implied_fingering,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
implied_footjob,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
onahole_job_invitation,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
simulated_bukkake,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
simulated_footjob,OVERLAP|ACTION_CONTACT|CONTEXT_MODIFIER|EXPLICIT_SEX,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
all_the_way_through,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
animal_insertion,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
animal_sexualization,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
bestiality,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
consensual_tentacles,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
grabbed_by_tentacles,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
grabbing_tentacle,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
hand_on_own_tentacles,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
holding_tentacle,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
holding_with_tentacle,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
knotting,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
licking_tentacle,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
mating_(animal),OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
tentacle_around_neck,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
tentacle_in_ear,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
tentacle_in_mouth,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
tentacle_with_hand,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
tentacle_with_mouth,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
tentacles_on_futa,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
tentacles_on_male,OVERLAP|ACTION_CONTACT|NONHUMAN_INTERACTION|NONE,FULL_REVIEW_ACTION_FIVE_CLUSTER_V58,,
