cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,review_status,review_reason,evidence_refs,audit_note
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-040999,magna_carta,Copyright,119,REVIEWED_UNRESOLVED,Qualified property identity is ambiguous without first-party evidence,,Could denote game/IP rather than historical concept; no HIGH resolution.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041043,mega_man_battle_network_(anime),Copyright,117,REVIEWED_UNRESOLVED,Capcom evidence confirms ロックマンエグゼ series but not anime-specific formal title,https://www.capcom.co.jp/amusement/capcomstore/2025/02/post-49.html,Avoid conflating game-series branding with anime title without anime first-party source.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041069,ji_peng_gou_you,Copyright,116,REVIEWED_UNRESOLVED,Canonical identity and current Chinese title mismatch cannot be safely reconciled,,No trustworthy first-party Japanese evidence established.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041074,pocahontas_(movie),Copyright,116,REVIEWED_UNRESOLVED,Disney animated property remains in scope but first-party Japanese title page not established in bounded pass,,Current title plausible but HIGH requires direct evidence.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041093,dune_(series),Copyright,115,REVIEWED_UNRESOLVED,Series umbrella spans media and Japanese display scope is ambiguous,,Do not narrow umbrella to one adaptation.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041125,koumajou_densetsu_1,Copyright,114,REVIEWED_UNRESOLVED,Official title evidence not established in bounded pass,,Current Japanese title plausible but no first-party evidence captured.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041155,iczer_(series),Copyright,113,REVIEWED_UNRESOLVED,Series umbrella Japanese naming not established from first-party evidence,,Avoid narrowing umbrella to a specific installment.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041199,red_sonja_(comics),Copyright,112,REVIEWED_UNRESOLVED,Comics-specific official Japanese title evidence not established,,Fictional illustrated property remains in scope; no HIGH normalization.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041210,chibi_kyonyuu,Copyright,111,REVIEWED_UNRESOLVED,Canonical tag and current display title relationship not safely verified,,Do not infer work title from translation note alone.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041218,kinjo_no_hito_no_nakimushi,Copyright,111,REVIEWED_UNRESOLVED,Canonical tag and current display title relationship not safely verified,,No trustworthy first-party title evidence established in bounded pass.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041262,pokemon_ranger_1,Copyright,110,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041283,lovely_x_cation,Copyright,109,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041328,venom_(2018),Copyright,108,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041334,choujikuu_seiki_orguss,Copyright,107,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041346,jishenkong_jihua,Copyright,107,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041357,ultraman_tarou_(series),Copyright,107,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041409,plivyou,Copyright,105,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-041417,valis_(sinsekai),Copyright,105,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005620,dokibird_(bounty_hunter),Character,565,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005624,la_manchaland's_don_quixote_(project_moon),Character,565,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005628,captain_spaceboy,Character,564,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005631,gentilhomme_usher,Character,564,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005657,vaggie,Character,561,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005670,abigail_williams_(swimsuit_foreigner)_(first_ascension)_(fate),Character,559,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005679,shyrei_faolan,Character,559,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005684,nyon_(randal's_friends),Character,558,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005687,trinnon_(honkai:_star_rail),Character,558,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005711,sakurai_touko,Character,555,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005724,oberon_(first_ascension)_(fate),Character,553,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005729,luuk_herssen_(wuthering_waves),Character,552,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005730,marie_antoinette_alter_(fate),Character,552,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005743,protagonist_2_(housamo),Character,551,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005745,ye_shunguang_(enlightened_state),Character,551,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005748,fujimaru_ritsuka_(female)_(brilliant_summer),Character,550,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005756,angel_dust,Character,549,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005770,jingburger,Character,548,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005774,smol_mari_(blue_archive)_(horuhara),Character,548,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005777,black-haired_demon_girl_(shimmer),Character,547,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005785,aang,Character,546,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005795,mademoiselle_crabaletta,Character,545,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005798,neutral_chao,Character,545,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005804,nier_(brother),Character,544,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005818,kotone_(blue_archive),Character,542,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005819,lambda-11,Character,542,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005820,marius_von_hagen_(tears_of_themis),Character,542,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005826,hasumi_souji_(eroe),Character,541,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005834,caleb_(love_and_deepspace),Character,540,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005838,matara_kan,Character,540,REVIEWED_UNRESOLVED,Bounded first-party evidence pass did not establish an exact official Japanese identity/form at HIGH confidence,,Checked once under helper single-pass rules; deferred without guessing.
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005850,kiyohime_(second_ascension)_(fate),Character,539,REVIEWED_UNRESOLVED,first-party evidence pass did not establish the exact official Japanese form at HIGH confidence,,対象形態の公式日本語表記を安全に確定できなかった。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-005869,sapphira_nyx,Character,537,REVIEWED_UNRESOLVED,first-party evidence pass did not establish the exact official Japanese form at HIGH confidence,,公式日本語表記を安全に確定できなかった。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-077672,matsuo_hiromi,Artist,75,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-078112,mekimeki,Artist,74,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-079360,hayama_jun'ichi,Artist,71,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-080176,yonezu_kenshi,Artist,70,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,検索結果で本人一次プロフィールを確立できず推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-080385,koyama_shigeto,Artist,69,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-080561,sekiguchi_kanami,Artist,69,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-080665,yoshinari_kou,Artist,69,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,検索結果は二次情報中心でHIGH根拠に不足。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-080945,mori_toshimichi,Artist,68,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-081315,izubuchi_yutaka,Artist,67,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-081583,takahashi_keitarou,Artist,67,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,同名典拠混同の可能性がありHIGHにできない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-082634,ryo_chimo,Artist,65,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-083787,takahashi_kazuki,Artist,63,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次プロフィールを確立できず推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-083862,yanase_takayuki,Artist,63,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-084053,hirano_toshihiro,Artist,62,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,出版社情報は確認したが本人一次プロフィールではなくHIGHにしない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-084201,mizuno_eita,Artist,62,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-084964,takeda_hinata,Artist,61,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-084995,tsurumaki_kazuya,Artist,61,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-086248,ujiga_waita,Artist,59,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-086541,kazue_kato,Artist,58,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-087242,kubooka_toshiyuki,Artist,57,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-087595,yamaguchi_sapuri,Artist,57,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-087877,kawamori_shouji,Artist,56,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-087907,kojima_ayami,Artist,56,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-088160,shibamoto_thores,Artist,56,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-088209,takemoto_yasuhiro,Artist,56,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-088265,yamatogawa,Artist,56,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-088535,inoue_jun'ya,Artist,55,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-088958,yamada_akihiro,Artist,55,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-089658,yamashita_ikuto,Artist,54,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-090104,nagano_mamoru,Artist,53,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-090164,nuri_kazuya,Artist,53,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-090371,yamano_rinrin,Artist,53,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
cycle-0006,1,e1bc7068b8b6b87492dc6e81a5f386de01933d12f8e50b976284dd7f47915c96,I70-091330,gouda_hiroaki,Artist,51,REVIEWED_UNRESOLVED,first-party evidence pass did not establish an identity-safe official profile or credit at HIGH confidence,,一次根拠不足のため推測しない。
