row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-041093,dune_(series),Copyright,115,デューン,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-041121,halloween_(movie),Copyright,114,ハロウィン,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-041125,koumajou_densetsu_1,Copyright,114,紅魔城伝説 緋色の交響曲,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-041155,iczer_(series),Copyright,113,イクサー,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-041199,red_sonja_(comics),Copyright,112,レッドソニア,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-041210,chibi_kyonyuu,Copyright,111,クラスに1人いる巨乳シリーズ,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv,,,,,,,,,,
I70-041218,kinjo_no_hito_no_nakimushi,Copyright,111,バツイチで泣き虫なおとなりさん,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv,,,,,,,,,,
I70-041262,pokemon_ranger_1,Copyright,110,ポケモンレンジャー,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-041283,lovely_x_cation,Copyright,109,ラブリケーション,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-041328,venom_(2018),Copyright,108,ヴェノム,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-041334,choujikuu_seiki_orguss,Copyright,107,超時空世紀オーガス,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-041346,jishenkong_jihua,Copyright,107,極深空計畫,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv,,,,,,,,,,
I70-041357,ultraman_tarou_(series),Copyright,107,ウルトラマンタロウ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-041409,plivyou,Copyright,105,プライブユー,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv,,,,,,,,,,
I70-041417,valis_(sinsekai),Copyright,105,ヴァリス,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv,,,,,,,,,,
I70-005620,dokibird_(bounty_hunter),Character,565,Dokibird（バウンティハンター）,Dokibird（バウンティハンター）,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005624,la_manchaland's_don_quixote_(project_moon),Character,565,ラ・マンチャランドのドン・キホーテ,ラ・マンチャランドのドン・キホーテ | ドンチョ,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005628,captain_spaceboy,Character,564,キャプテン・スペースボーイ,キャプテン・スペースボーイ | スペースボーイ,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005631,gentilhomme_usher,Character,564,Gentilhomme Usher,Gentilhomme Usher,要確認,character_no_trusted_ja_batch010.csv,,,,,,,,,,
I70-005657,vaggie,Character,561,ヴァギー,ヴァギー | Vaggie,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005670,abigail_williams_(swimsuit_foreigner)_(first_ascension)_(fate),Character,559,アビゲイル・ウィリアムズ（水着・第一再臨）,アビゲイル・ウィリアムズ（水着・第一再臨）,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005679,shyrei_faolan,Character,559,Shyrei Faolan,Shyrei Faolan,要確認,character_no_trusted_ja_batch010.csv,,,,,,,,,,
I70-005684,nyon_(randal's_friends),Character,558,Nyon,Nyon,要確認,character_no_trusted_ja_batch010.csv,,,,,,,,,,
I70-005687,trinnon_(honkai:_star_rail),Character,558,トリノン,トリノン,要確認,character_youkakunin_remaining_batch053.csv,,,,,,,,,,
I70-005711,sakurai_touko,Character,555,桜井桃子,桜井桃子 | 桜井,要確認,character_youkakunin_remaining_batch053.csv,,,,,,,,,,
I70-005724,oberon_(first_ascension)_(fate),Character,553,オベロン（第一再臨）,オベロン（第一再臨）,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005729,luuk_herssen_(wuthering_waves),Character,552,リューク・ヘルセン,リューク・ヘルセン,要確認,character_youkakunin_remaining_batch053.csv,,,,,,,,,,
I70-005730,marie_antoinette_alter_(fate),Character,552,マリー・アントワネット〔オルタ〕,マリー・アントワネット〔オルタ〕 | 黒いマリー,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005743,protagonist_2_(housamo),Character,551,主人公2（放サモ）,主人公2（放サモ） | 主2,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005745,ye_shunguang_(enlightened_state),Character,551,葉瞬光（明心境）,葉瞬光（明心境）,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005748,fujimaru_ritsuka_(female)_(brilliant_summer),Character,550,藤丸立香（女性・ブリリアントサマー）,藤丸立香（女性・ブリリアントサマー） | ブリリアントサマー,要確認,character_youkakunin_final_batch055.csv,,,,,,,,,,
I70-005756,angel_dust,Character,549,エンジェル・ダスト,エンジェル・ダスト | Angel Dust,,character_accepted_blank_batch057.csv,,,,,,,,,,
I70-005770,jingburger,Character,548,Jingburger,Jingburger,要確認,character_no_trusted_ja_batch010.csv,,,,,,,,,,
I70-005774,smol_mari_(blue_archive)_(horuhara),Character,548,ミニマリー,ミニマリー,要確認,character_youkakunin_remaining_batch053.csv,,,,,,,,,,
I70-005777,black-haired_demon_girl_(shimmer),Character,547,黒髪の悪魔の少女（Shimmer）,黒髪の悪魔の少女（Shimmer）,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005785,aang,Character,546,アン（アバター 伝説の少年アン）,アン（アバター 伝説の少年アン） | アン,,character_accepted_blank_batch057.csv,,,,,,,,,,
I70-005795,mademoiselle_crabaletta,Character,545,マドモアゼル・クラバレッタ,マドモアゼル・クラバレッタ,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005798,neutral_chao,Character,545,ニュートラルチャオ,ニュートラルチャオ,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005804,nier_(brother),Character,544,ニーア（兄）,ニーア（兄）,要確認,character_youkakunin_final_batch055.csv,,,,,,,,,,
I70-005818,kotone_(blue_archive),Character,542,淵上コトネ,淵上コトネ,要確認,character_youkakunin_remaining_batch053.csv,,,,,,,,,,
I70-005819,lambda-11,Character,542,Λ-No.11-,Λ-No.11- | ラムダ,要確認,character_youkakunin_final_batch055.csv,,,,,,,,,,
I70-005820,marius_von_hagen_(tears_of_themis),Character,542,マリウス・フォン・ハーゲン,マリウス・フォン・ハーゲン,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005826,hasumi_souji_(eroe),Character,541,Hasumi Souji,Hasumi Souji,要確認,character_no_trusted_ja_batch010.csv,,,,,,,,,,
I70-005834,caleb_(love_and_deepspace),Character,540,マヒル,マヒル,要確認,character_youkakunin_remaining_batch053.csv,,,,,,,,,,
I70-005838,matara_kan,Character,540,Matara Kan,Matara Kan,要確認,character_no_trusted_ja_batch010.csv,,,,,,,,,,
I70-005850,kiyohime_(second_ascension)_(fate),Character,539,清姫（第二再臨）,清姫（第二再臨）,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005852,wang_(arknights),Character,539,ウァン（アークナイツ）,ウァン（アークナイツ）,要確認,character_youkakunin_remaining_batch053.csv,,,,,,,,,,
I70-005869,sapphira_nyx,Character,537,Sapphira Nyx,Sapphira Nyx,要確認,character_no_trusted_ja_batch010.csv,,,,,,,,,,
I70-005875,finn_the_human,Character,536,フィン（アドベンチャー・タイム）,フィン（アドベンチャー・タイム）,,character_accepted_blank_batch057.csv,,,,,,,,,,
I70-077672,matsuo_hiromi,Artist,75,マツオヒロミ,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-078112,mekimeki,Artist,74,めきめき,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-079360,hayama_jun'ichi,Artist,71,羽山淳一,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-080176,yonezu_kenshi,Artist,70,米津玄師,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-080385,koyama_shigeto,Artist,69,コヤマシゲト,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-080561,sekiguchi_kanami,Artist,69,関口可奈味,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-080665,yoshinari_kou,Artist,69,吉成鋼,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-080945,mori_toshimichi,Artist,68,森利道,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-081315,izubuchi_yutaka,Artist,67,出渕裕,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-081583,takahashi_keitarou,Artist,67,高橋慶太郎,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-082634,ryo_chimo,Artist,65,りょーちも,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-083787,takahashi_kazuki,Artist,63,高橋和希,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-083862,yanase_takayuki,Artist,63,柳瀬敬之,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-084053,hirano_toshihiro,Artist,62,平野俊弘,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-084201,mizuno_eita,Artist,62,水野英多,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-084964,takeda_hinata,Artist,61,武田日向,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-084995,tsurumaki_kazuya,Artist,61,鶴巻和哉,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-086248,ujiga_waita,Artist,59,氏賀Y太,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-086541,kazue_kato,Artist,58,加藤和恵,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-087242,kubooka_toshiyuki,Artist,57,窪岡俊之,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-087595,yamaguchi_sapuri,Artist,57,山口さぷり,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-087877,kawamori_shouji,Artist,56,河森正治,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-087907,kojima_ayami,Artist,56,小島文美,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-088160,shibamoto_thores,Artist,56,THORES柴本,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-088209,takemoto_yasuhiro,Artist,56,武本康弘,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-088265,yamatogawa,Artist,56,大和川,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-088535,inoue_jun'ya,Artist,55,井上淳哉,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-088958,yamada_akihiro,Artist,55,山田章博,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-089658,yamashita_ikuto,Artist,54,山下いくと,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-090104,nagano_mamoru,Artist,53,永野護,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-090164,nuri_kazuya,Artist,53,塗和也,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-090371,yamano_rinrin,Artist,53,山野りんりん,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-091330,gouda_hiroaki,Artist,51,合田浩章,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
