cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,display_ja,search_ja,prior_audit_verdict,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-038028,mahou_shoujo_sae,Copyright,450,魔法少女沙枝,,NEEDS_EXTERNAL_CHECK,KEEP,,,AUTHORITATIVE_BIBLIOGRAPHIC_TITLE,HIGH,https://ndlsearch.ndl.go.jp/books/R100000002-I000004178877,国立国会図書館の書誌が水坂早希著のタイトルを「魔法少女沙枝」と記録。現表示は完全一致。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037753,pukey_goddess_shot_trick,Copyright,550,ピューキーゴッデスショットトリック,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,PUKEY GODDESS SHOT TRICK,ピューキーゴッデスショットトリック,OFFICIAL_TITLE_ROMANIZATION,HIGH,https://news.denfaminicogamer.jp/news/2606192l,発売元アライアンス・アーツの発表本文が正式タイトル「PUKEY GODDESS SHOT TRICK」と読み「ピューキーゴッデスショットトリック」を併記。正式英字をdisplayへ読みをsearchへ移す。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037890,false_memory,Copyright,495,False Memory,,NEEDS_EXTERNAL_CHECK,KEEP,,,DISTRIBUTION_TITLE_EXACT,HIGH,https://www.primevideo.com/-/ja/detail/0J9DBRAUU295VRJ35ECT1DANZP,公式配信面Prime VideoがBilibili提供作品を「False Memory」と表記。現表示は完全一致。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037782,sonic_the_hedgehog_(idw),Copyright,536,IDWソニック,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,Sonic the Hedgehog（IDW）,IDWソニック | ソニック IDW,OFFICIAL_PUBLISHER_TITLE,HIGH,https://idwpublishing.com/collections/sonic-the-hedgehog-1,IDW Publishing公式コレクションは作品名を「Sonic the Hedgehog」とする。DanbooruのIDWスコープを括弧で保持し現行略称は検索別名へ移す。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037456,the_transformers_(idw),Copyright,699,Transformers（IDW）,,NEEDS_EXTERNAL_CHECK,KEEP,,,SCOPE_PRESERVING_LABEL,HIGH,https://www.idwpublishing.com/,IDW PublishingがTransformersコミックを刊行した出版社identityを保持する必要があり現表示は作品群とIDWスコープを過度に狭めず区別するラベルとして妥当。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-036664,degrees_of_lewdity,Copyright,1869,Degrees of Lewdity,,NEEDS_EXTERNAL_CHECK,KEEP,,,CREATOR_PROJECT_TITLE,HIGH,https://gitgud.io/Vrelnir/degrees-of-lewdity,作者Vrelnirの公開プロジェクト名が「Degrees of Lewdity」で現表示と完全一致。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037290,pixiv_fantasia_fallen_kings,Copyright,843,pixivファンタジア Fallen Kings,,NEEDS_EXTERNAL_CHECK,KEEP,,,PLATFORM_SERIES_TITLE,HIGH,https://www.pixivision.net/ja/a/4270,pixiv公式メディアがシリーズの一作を「pixivファンタジア Fallen Kings」と明記。現表示は完全一致。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037384,kakyuusei_(series),Copyright,748,下級生,,NEEDS_EXTERNAL_CHECK,KEEP,,,ESTABLISHED_SERIES_TITLE,HIGH,https://w.atwiki.jp/ercr/pages/3845.html,elf製PC-98作品の記録でタイトル「下級生」を確認。シリーズ識別として現表示はidentity-safe。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037638,magnet_(vocaloid),Copyright,600,magnet,,NEEDS_EXTERNAL_CHECK,KEEP,,,RELEASE_TITLE_EXACT,HIGH,https://open.spotify.com/intl-ja/track/0xqOk9g0UVJOWhlNc1nX1S,Warner Music Japan配信クレジットを伴うminato楽曲のタイトルが「magnet」で現表示と一致。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-035904,honkai_(series),Copyright,188054,崩壊,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_SERIES_LABEL,HIGH,https://prtimes.jp/main/html/rd/p/000000161.000048345.html,miHoYo公式プレスリリースが『崩壊3rd』を同社の「『崩壊』シリーズの一作品」と明記しておりシリーズ総称として現表示「崩壊」はスコープを狭めず正確。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-036441,little_red_riding_hood_(fairy_tale),Copyright,2787,赤ずきん,,NEEDS_EXTERNAL_CHECK,KEEP,,,ESTABLISHED_JAPANESE_TITLE,HIGH,https://www.kadokawa.co.jp/product/322407000945/,KADOKAWA公式書籍面でもグリム童話モチーフを「赤ずきん」と表記しており日本語の確立した童話名として現表示を保持。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037363,afk_(series),Copyright,768,AFKシリーズ,,NEEDS_EXTERNAL_CHECK,KEEP,,,ESTABLISHED_SERIES_LABEL,HIGH,https://news.denfaminicogamer.jp/news/240808j,『AFK：ジャーニー』の公式発表を受けた配信記事が「『AFK』シリーズの最新作」と明記し『AFKアリーナ』とのシリーズ関係も確認できるため現表示は適切。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-036480,zombie_stage,Copyright,2576,血鬼舞台,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,Zombie Stage,ゾンビステージ,OFFICIAL_TITLE_MISMATCH,HIGH,https://www.bilibili.com/video/BV1km736DE9j/,VIVINOS公式Bilibiliチャンネルの公開タイトルが「Zombie Stage｜ROUND 1 Candy Scar」。現表示「血鬼舞台」は公式タイトルと一致しないため英字正式名へ修正し日本語読みを検索別名に保持。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037973,shirokami_project,Copyright,468,白髪教団,,NEEDS_EXTERNAL_CHECK,KEEP,,,CREATOR_PROJECT_NAME,HIGH,https://artjeuness.jp/item/20934/,三嶋くろね関連商品の公式販売面が「白髪教団」およびその主要メンバーを明記しており現表示はプロジェクトidentityを正確に保持。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-036957,ragnarok:_guild_masters,Copyright,1248,Ragnarok: Guild Masters,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,ラグナロクオンライン ギルドマスターズ,Ragnarok: Guild Masters | ギルドマスターズ,OFFICIAL_JAPANESE_TITLE,HIGH,https://game.watch.impress.co.jp/docs/news/486233.html,ガンホー担当者への開発者インタビューで国内正式名称を「ラグナロクオンライン ギルドマスターズ」と明記。英字タグ名は検索別名として保持。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037470,viper_(series),Copyright,691,VIPER,,NEEDS_EXTERNAL_CHECK,KEEP,,,SERIES_BRAND_EXACT,HIGH,https://www.suruga-ya.jp/product/detail/145008739,メーカー「ソニア」の製品が「VIPERクラシックコレクション」「VIPER -V16-」として流通しておりシリーズ総称VIPERはidentity-safeで正確。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037479,ben_10_(classic),Copyright,686,BEN 10（クラシック）,,NEEDS_EXTERNAL_CHECK,KEEP,,,SCOPE_PRESERVING_LABEL,HIGH,https://www.netflix.com/ws/title/70155571,公式配信面で原典シリーズ名「Ben 10」を確認。括弧のクラシックは同名リブートと旧シリーズを区別するDanbooruスコープ保持ラベルであり現表示を保持。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037816,monsters_raid,Copyright,524,モンスターズ・レイド,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,モンスターズ・レイド ～魔に堕ちる姫騎士～,,BIBLIOGRAPHIC_FULL_TITLE,HIGH,https://www.suruga-ya.jp/product/detail/145038117,Lusterise製品の書誌で正式製品名を「モンスターズ・レイド -魔に堕ちる姫騎士-」と確認。現表示はシリーズ核のみなので完全タイトルへ補完。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037679,qurare_magic_library,Copyright,580,QURARE：魔法図書館,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,QURARÉ: MAGIC LIBRARY,QURARE：魔法図書館 | QURARE: MAGIC LIBRARY,REGISTERED_TITLE_STYLIZATION,HIGH,https://trademarks.justia.com/791/74/qurare-magic-79174321.html,SmileGate Entertainment名義の登録商標は「QURARÉ: MAGIC LIBRARY」。正式英字表記をdisplayにし既存日本語表記は検索別名として保持。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-038023,doupo_cangqiong,Copyright,451,斗破苍穹,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_IP_TITLE_EXACT,HIGH,https://apps.apple.com/cn/app/%E6%96%97%E7%A0%B4%E8%8B%8D%E7%A9%B9-%E5%BC%82%E7%81%AB%E9%87%8D%E7%87%83/id1330149230,Tencent Mobile Games公式配信面がIP名を「斗破苍穹」として使用。現表示は原題identityを正確に保持。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-036394,twitter,Copyright,3190,ツイッター,,NEEDS_EXTERNAL_CHECK,KEEP,,,HISTORICAL_JAPANESE_BRAND_READING,HIGH,https://k-tai.watch.impress.co.jp/docs/news/1394751.html,2022年のTwitter Japan公式投稿を引用した国内記録でサービス名Twitterと日本語表記「ツイッター」の対応を確認。タグは旧Twitter identityを指すためXへ置換せず現表示を保持。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037154,gameoverse,Copyright,965,Gameoverse,,NEEDS_EXTERNAL_CHECK,KEEP,,,CREATOR_TITLE_EXACT,HIGH,https://www.youtube.com/watch?v=1jNk5tmjhpc,GLITCH公式YouTubeのパイロット公開タイトルが「GAMEOVERSE: PILOT」で作品identityをGameoverseとして確認。現表示は正確。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037849,meridian_project,Copyright,511,Meridian Project,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_BRAND_EXACT,HIGH,https://www.meridianproject.tw/news/%E5%AD%90%E5%8D%88%E8%A8%88%E7%95%AB%E9%A6%96%E6%AC%A1%E5%A4%A7%E5%9E%8B%E7%B7%9A%E4%B8%8A%E6%BC%94%E5%94%B1%E6%9C%83%EF%BC%81meridianight-2%2F15-%E5%AD%90%E5%8D%88%E9%BD%8A%E8%81%9A%E8%8F%AF%E9%BA%97%E7%99%BB%E5%A0%B4%EF%BC%81,Meridian公式サイトがブランド名を「Meridian Project」と明記。現表示は完全一致。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037373,reitaisai_7_contest,Copyright,758,第7回博麗神社例大祭コンテスト,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,第7回博麗神社例大祭イラストコンテスト,,DOCUMENTED_EVENT_TITLE,HIGH,https://www.suruga-ya.jp/product/detail/985700007,博麗神社社務所の公式記念グッズ説明が博麗神社例大祭×pixiv企画名を「第7回博麗神社例大祭イラストコンテスト」と記録。現表示に欠ける「イラスト」を補完。,PROPOSED
cycle-0001,2,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-037393,reitaisai_9_contest,Copyright,745,第9回博麗神社例大祭コンテスト,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,pixiv×第九回博麗神社例大祭 イラストコンテスト,第9回博麗神社例大祭コンテスト | 例大祭9コンテスト,OFFICIAL_EVENT_TITLE,HIGH,https://blog.livedoor.jp/dev_pixiv/archives/2012-05.html,pixiv事務局の公式企画記録が名称を「pixiv×第九回博麗神社例大祭 イラストコンテスト」と明記。正式名称をdisplayへ置き現行短縮名をsearchへ保持。,PROPOSED
