row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-054622,iizuka_haruko,Artist,210,飯塚晴子,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-054731,shirahama_kamome,Artist,209,白浜鴎,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-054771,katsurai_yoshiaki,Artist,208,桂井よしあき,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055006,kobayashi_hiyoko,Artist,205,こばやしひよこ,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055009,kusakihara_toshiyuki,Artist,205,草木原俊行,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055073,nishiya_futoshi,Artist,204,西屋太志,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055187,yokoyari_mengo,Artist,203,横槍メンゴ,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055222,mino_tarou,Artist,202,箕星太朗,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055280,hakua_ugetsu,Artist,201,白亜右月,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055292,komowata_haruka,Artist,201,こもわた遙華,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055506,itou_hachi,Artist,198,伊藤ハチ,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055523,morisawa_haruyuki,Artist,198,森沢晴行,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
