row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-038643,gensou_suikoden_iii,Copyright,311,幻想水滸伝iii,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,BATCH080_VERIFIED_SHORTLIST_B.csv,FIX_DISPLAY,幻想水滸伝III,,https://www.konami.com/games/jp/ja/products/dl_ps3_genso3_arch/,KONAMI official product page uses 幻想水滸伝III; normalize current lowercase roman numeral.,,,,
I70-038682,specialite_(company),Copyright,305,すぺしゃりて,,established/common Japanese title or official rendering,copyright_final_internal_external_split_batch064.csv,BATCH080_VERIFIED_SHORTLIST_B.csv,KEEP,,,https://specialite.games/?lang=ja,Official agency site uses すぺしゃりて as its Japanese brand identity; existing display is exact.,,,,
I70-000706,t-head_trainer_(umamusume),Character,4017,Tヘッドトレーナー（ウマ娘）,Tヘッドトレーナー（ウマ娘） | Tヘッド | Tヘッドトレーナー,AI監修：日本語ファン呼称の表記揺れ確認候補,character_review_final_batch061.csv,,,,,,,,,,
I70-001100,non-human_admiral_(kancolle),Character,2838,人外提督,人外提督 | 非人間提督,ファン呼称系タグのため日本語定着名を要確認,character_review_final_batch061.csv,,,,,,,,,,
I70-001418,justice_task_force_member_(blue_archive),Character,2291,正義実現委員会モブ,正義実現委員会モブ | 正実モブ,ファン定着名と公式役割名の境界を要確認,character_review_final_batch061.csv,,,,,,,,,,
I70-001651,nugget_(project_moon),Character,1990,自職員,自職員,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-001667,bloop_(gawr_gura),Character,1971,Bloop,Bloop,日本語表示名・表記の確定に追加確認が必要,character_no_trusted_ja_batch010.csv,,,,,,,,,,
I70-001883,employee_(project_moon),Character,1786,自職員,自職員,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-002045,kama_(young)_(fate),Character,1656,カーマ（幼少）,カーマ（幼少）,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-002062,soul_(utdr),Character,1647,ソウル,ソウル,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-002101,tokiko_(touhou),Character,1613,朱鷺子,朱鷺子,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-002117,merlin_(fate/prototype),Character,1596,マーリン〔プロトタイプ〕,マーリン〔プロトタイプ〕,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-002139,artoria_pendragon_(swimsuit_ruler)_(first_ascension)_(fate),Character,1586,アルトリア・ペンドラゴン（水着ルーラー・第一再臨）,アルトリア・ペンドラゴン（水着ルーラー・第一再臨）,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-002222,green_(pokemon),Character,1523,ブルー,ブルー,日本語表示名・表記の確定に追加確認が必要,character_review_final_batch061.csv,,,,,,,,,,
I70-044443,tani_takeshi,Artist,3932,谷たけし,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044447,pageratta,Artist,3572,ペゲラッタ,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044479,minaba_hideo,Artist,2671,皆葉英夫,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044480,kirisawa_juuzou,Artist,2669,桐沢十三,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044488,namori,Artist,2559,なもり,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044493,kato_takuji,Artist,2489,加藤拓弐,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044504,avogado6,Artist,2396,アボガド6,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044516,izumi_tsubasu,Artist,2262,和泉つばす,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044529,takeuchi_takashi,Artist,2168,武内崇,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044538,nekotoufu,Artist,2088,ねことうふ,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044539,onigirikun,Artist,2077,おにぎりくん,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044541,toosaka_asagi,Artist,2061,遠坂あさぎ,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
